		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.882812	M = 972	N = 8	m = 9	n = 7776
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    1    2    2    0    2    1    1  3.652392 0.887046 SUCCESS   0
000000011    2    1    2    5    2    1    2    2  6.180787 0.626989 SUCCESS   1
000000101    3    2    2    0    1    2    1    4  5.925394 0.655589 SUCCESS   2
000000111    1    1    2    1    0    0    3    2  5.831750 0.666072 SUCCESS   3
000001001    2    2    5    2    2    5    1    2 11.050289 0.198866 SUCCESS   4
000001011    3    1    0    0    2    0    2    2  6.921428 0.545133 SUCCESS   5
000001101    4    1    1    5    0    1    2    1 11.373787 0.181406 SUCCESS   6
000001111    1    0    3    0    0    3    2    2  7.593964 0.474102 SUCCESS   7
000010001    0    3    1    1    3    3    2    3  5.508251 0.702126 SUCCESS   8
000010011    0    2    4    2    1    5    2    4 12.557110 0.128024 SUCCESS   9
000010101    3    4    3    4    1    1    1    1  7.943002 0.439058 SUCCESS  10
000010111    1    1    0    1    1    2    0    3  6.248892 0.619374 SUCCESS  11
000011001    1    0    2    3    5    1    2    3  9.449823 0.305781 SUCCESS  12
000011011    1    1    0    5    2    0    2    1 10.445858 0.235116 SUCCESS  13
000011101    1    3    0    2    2    0    2    1  5.414607 0.712481 SUCCESS  14
000011111    2    0    1    0    2    5    2    0 11.535536 0.173161 SUCCESS  15
000100011    0    2    2    1    2    3    4    2  5.508251 0.702126 SUCCESS  16
000100101    2    0    4    4    4    3    1    1 10.794895 0.213594 SUCCESS  17
000100111    0    1    4    2    1    3    2    4  8.360145 0.399104 SUCCESS  18
000101001    0    1    3    2    2    1    1    2  3.907786 0.865346 SUCCESS  19
000101011    4    3    2    2    0    1    4    2  7.943002 0.439058 SUCCESS  20
000101101    2    2    2    0    2    2    2    2  1.983822 0.981504 SUCCESS  21
000101111    5    3    2    1    1    2    0    3  9.449823 0.305781 SUCCESS  22
000110011    0    0    1    5    4    1    1    5 18.167253 0.020007 SUCCESS  23
000110101    2    1    1    2    2    1    1    0  3.652392 0.887046 SUCCESS  24
000110111    0    1    1    7    2    1    2    2 17.494717 0.025351 SUCCESS  25
000111001    4    1    2    3    1    2    1    2  4.418573 0.817523 SUCCESS  26
000111011    1    4    1    1    3    0    2    2  6.342536 0.608921 SUCCESS  27
000111101    4    2    1    1    2    0    2    2  5.252858 0.730240 SUCCESS  28
000111111    3    2    2    0    1    4    3    3  6.853323 0.552538 SUCCESS  29
001000011    4    1    1    1    2    1    0    0  8.011107 0.432386 SUCCESS  30
001000101    2    2    3    1    6    0    2    2 12.301717 0.138241 SUCCESS  31
001000111    1    3    3    0    1    2    4    5 11.884574 0.156429 SUCCESS  32
001001011    2    0    4    5    3    2    1    1 11.212038 0.189972 SUCCESS  33
001001101    3    5    4    0    2    4    2    2 12.812504 0.118466 SUCCESS  34
001001111    0    2    5    1    3    1    1    2  9.194430 0.326161 SUCCESS  35
001010011    1    1    3    3    2    2    1    3  3.328894 0.912056 SUCCESS  36
001010101    0    2    4    2    4    0    1    1  9.611573 0.293353 SUCCESS  37
001010111    2    1    4    1    1    1    2    1  4.580322 0.801344 SUCCESS  38
001011011    1    1    2    3    0    1    3    3  5.252858 0.730240 SUCCESS  39
001011101    2    1    1    2    1    1    0    1  4.069535 0.850796 SUCCESS  40
001011111    4    3    4    2    0    2    1    4 10.377753 0.239507 SUCCESS  41
001100101    3    2    1    1    1    3    3    3  4.001430 0.856994 SUCCESS  42
001100111    1    2    0    2    4    2    1    2  5.252858 0.730240 SUCCESS  43
001101011    3    1    0    1    3    0    2    4  8.521894 0.384217 SUCCESS  44
001101101    5    3    1    2    2    1    1    1  7.687609 0.464565 SUCCESS  45
001101111    1    3    1    3    1    2    2    1  3.073500 0.929661 SUCCESS  46
001110101    0    2    1    4    1    3    3    3  7.270466 0.507752 SUCCESS  47
001110111    2    3    1    0    4    4    3    1  9.032681 0.339547 SUCCESS  48
001111011    4    3    1    1    2    0    2    3  6.597930 0.580567 SUCCESS  49
001111101    1    4    2    1    2    4    1    3  6.853323 0.552538 SUCCESS  50
001111111    3    3    4    1    2    4    3    2  7.364110 0.497905 SUCCESS  51
010000011    1    0    0    3    2    4    2    3  8.104751 0.423305 SUCCESS  52
010000111    4    3    1    1    3    3    0    0  9.194430 0.326161 SUCCESS  53
010001011    3    2    3    0    4    1    2    3  6.853323 0.552538 SUCCESS  54
010001111    1    3    1    1    0    3    4    3  7.687609 0.464565 SUCCESS  55
010010011    2    3    4    0    6    4    1    0 19.095182 0.014359 SUCCESS  56
010010111    2    1    4    4    3    3    0    1  9.032681 0.339547 SUCCESS  57
010011011    4    5    3    1    2    4    1    2 11.722825 0.164006 SUCCESS  58
010011111    0    5    3    3    2    1    2    0 10.956645 0.204168 SUCCESS  59
010100011    3    1    0    4    2    1    1    2  6.342536 0.608921 SUCCESS  60
010100111    1    1    4    3    1    3    3    3  6.436181 0.598495 SUCCESS  61
010101011    0    3    4    3    4    2    1    1  9.032681 0.339547 SUCCESS  62
010101111    1    1    1    1    1    1    3    0  5.159214 0.740432 SUCCESS  63
010110011    3    4    2    1    1    0    1    1  6.759679 0.562770 SUCCESS  64
010110111    1    2    1    3    2    2    4    2  4.001430 0.856994 SUCCESS  65
010111011    3    2    2    0    4    2    3    2  5.763645 0.673688 SUCCESS  66
010111111    2    3    3    4    1    4    2    3  7.364110 0.497905 SUCCESS  67
011000111    4    2    1    0    1    3    1    2  6.342536 0.608921 SUCCESS  68
011001111    1    2    3    2    2    1    1    3  2.656358 0.954041 SUCCESS  69
011010111    3    1    0    0    2    2    3    4  8.104751 0.423305 SUCCESS  70
011011111    3    4    2    2    1    2    3    1  4.673966 0.791787 SUCCESS  71
011101111    1    6    3    0    2    2    3    3 13.646789 0.091449 SUCCESS  72
011111111    2    1    1    0    3    5    4    2 11.212038 0.189972 SUCCESS  73
100000000    1    1    2    2    0    2    1    1  3.652392 0.887046 SUCCESS  74
100010000    1    2    3    0    1    3    1    2  4.580322 0.801344 SUCCESS  75
100100000    0    3    1    4    4    1    2    1  8.777287 0.361431 SUCCESS  76
100101000    1    1    1    1    2    1    0    3  4.742071 0.784755 SUCCESS  77
100110000    2    1    1    1    1    0    2    2  3.652392 0.887046 SUCCESS  78
100111000    3    0    4    1    4    2    2    1  8.360145 0.399104 SUCCESS  79
101000000    1    1    2    1    2    3    2    2  1.983822 0.981504 SUCCESS  80
101000100    0    2    4    2    4    0    1    0 11.118394 0.195081 SUCCESS  81
101001000    2    3    0    3    4    1    3    1  7.270466 0.507752 SUCCESS  82
101001100    2    2    1    3    2    0    1    2  3.490643 0.899915 SUCCESS  83
101010000    1    1    1    2    1    5    1    1  7.849358 0.448322 SUCCESS  84
101010100    2    1    3    2    0    2    4    0  7.432215 0.490796 SUCCESS  85
101011000    1    3    2    1    1    3    3    4  5.763645 0.673688 SUCCESS  86
101011100    1    1    3    4    1    1    2    2  4.835715 0.774982 SUCCESS  87
101100000    2    1    0    1    2    4    1    4  8.104751 0.423305 SUCCESS  88
101100100    1    0    1    1    3    2    2    1  4.324928 0.826682 SUCCESS  89
101101000    1    0    1    0    1    1    3    1  6.666035 0.573056 SUCCESS  90
101101100    3    4    1    4    2    1    0    1  8.777287 0.361431 SUCCESS  91
101110000    1    1    2    2    2    3    1    1  2.400964 0.966189 SUCCESS  92
101110100    2    1    1    4    1    1    0    0  8.011107 0.432386 SUCCESS  93
101111000    2    2    1    2    4    2    2    1  3.328894 0.912056 SUCCESS  94
101111100    3    0    1    1    2    2    2    4  5.925394 0.655589 SUCCESS  95
110000000    3    1    1    3    3    0    3    3  6.180787 0.626989 SUCCESS  96
110000010    2    0    4    1    1    4    2    2  7.687609 0.464565 SUCCESS  97
110000100    1    3    1    1    1    5    1    4 10.539502 0.229181 SUCCESS  98
110001000    2    1    4    0    2    2    1    3  5.925394 0.655589 SUCCESS  99
110001010    1    2    3    3    3    2    2    3  3.167145 0.923434 SUCCESS 100
110010000    1    2    2    3    2    1    1    0  3.907786 0.865346 SUCCESS 101
110010010    3    3    1    3    2    0    2    2  4.418573 0.817523 SUCCESS 102
110010100    1    1    2    1    3    2    1    3  3.073500 0.929661 SUCCESS 103
110011000    3    1    1    1    2    0    2    6 13.136002 0.107255 SUCCESS 104
110011010    2    0    0    1    1    1    1    2  5.576356 0.694566 SUCCESS 105
110100000    1    1    1    0    1    1    1    1  4.903820 0.767805 SUCCESS 106
110100010    2    2    1    1    2    0    5    1  8.521894 0.384217 SUCCESS 107
110100100    2    4    3    1    5    2    3    1  9.960610 0.267801 SUCCESS 108
110101000    0    2    2    2    1    4    0    1  7.176822 0.517681 SUCCESS 109
110101010    2    2    3    3    0    4    4    0 10.122359 0.256543 SUCCESS 110
110101100    1    3    0    1    2    2    1    3  4.580322 0.801344 SUCCESS 111
110110000    2    2    1    3    1    4    1    2  4.418573 0.817523 SUCCESS 112
110110010    1    1    1    3    2    0    2    2  3.907786 0.865346 SUCCESS 113
110110100    3    1    1    0    2    1    3    4  7.015073 0.535007 SUCCESS 114
110111000    1    3    0    2    1    3    3    2  4.835715 0.774982 SUCCESS 115
110111010    2    0    0    6    4    2    3    1 16.660431 0.033846 SUCCESS 116
110111100    2    2    2    1    1    1    2    0  3.235250 0.918739 SUCCESS 117
111000000    4    1    3    2    3    0    4    2  8.615538 0.375759 SUCCESS 118
111000010    2    0    0    4    2    3    2    2  7.015073 0.535007 SUCCESS 119
111000100    1    1    2    1    4    3    1    1  5.252858 0.730240 SUCCESS 120
111000110    3    3    3    2    1    1    1    1  3.746036 0.879279 SUCCESS 121
111001000    2    3    3    3    1    2    1    3  3.584287 0.892551 SUCCESS 122
111001010    3    0    3    1    4    2    0    2  8.104751 0.423305 SUCCESS 123
111001100    1    1    0    0    1    1    3    4  8.683643 0.369682 SUCCESS 124
111010000    1    1    1    3    3    1    1    1  3.907786 0.865346 SUCCESS 125
111010010    1    4    2    2    1    2    2    0  5.252858 0.730240 SUCCESS 126
111010100    3    4    2    5    1    2    0    0 12.718859 0.121896 SUCCESS 127
111010110    0    3    0    1    1    3    2    4  8.521894 0.384217 SUCCESS 128
111011000    3    1    2    2    0    3    0    2  5.670000 0.684141 SUCCESS 129
111011010    1    2    1    0    2    0    3    2  5.414607 0.712481 SUCCESS 130
111011100    5    2    0    0    3    3    4    1 13.391395 0.099074 SUCCESS 131
111100000    2    0    4    3    3    1    2    1  6.597930 0.580567 SUCCESS 132
111100010    1    3    2    3    0    4    1    1  7.015073 0.535007 SUCCESS 133
111100100    2    3    2    1    0    1    2    2  3.490643 0.899915 SUCCESS 134
111100110    1    1    0    0    0    1    1    3  8.172856 0.416770 SUCCESS 135
111101000    0    3    3    2    2    2    3    4  6.436181 0.598495 SUCCESS 136
111101010    2    3    2    1    0    3    1    0  6.087143 0.637471 SUCCESS 137
111101100    2    3    1    3    0    0    1    4  8.521894 0.384217 SUCCESS 138
111101110    4    2    0    0    1    2    3    2  7.432215 0.490796 SUCCESS 139
111110000    1    0    4    3    2    2    4    1  8.360145 0.399104 SUCCESS 140
111110010    3    4    0    1    2    3    1    4  9.032681 0.339547 SUCCESS 141
111110100    0    4    3    3    2    4    6    2 17.426612 0.025961 SUCCESS 142
111110110    2    5    2    3    1    0    3    4 11.467432 0.176594 SUCCESS 143
111111000    1    2    6    6    1    3    2    1 20.440254 0.008793 FAILURE 144
111111010    0    4    2    3    1    5    5    4 18.516290 0.017672 SUCCESS 145
111111100    4    2    3    2    2    5    1    1  9.288074 0.318580 SUCCESS 146
111111110    2    1    1    0    3    5    4    2 11.212038 0.189972 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.882812	M = 972	N = 8	m = 9	n = 7776
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    1    1    3    2    0    0  9.262535 0.320635 SUCCESS   0
000000011    0    1    1    0    2    2    0    0  8.589999 0.378054 SUCCESS   1
000000101    3    1    4    2    1    1    0    3  7.015073 0.535007 SUCCESS   2
000000111    2    2    0    2    2    3    4    2  5.091109 0.747795 SUCCESS   3
000001001    2    2    1    0    2    1    0    4  7.176822 0.517681 SUCCESS   4
000001011    3    2    5    1    0    2    1    3  9.449823 0.305781 SUCCESS   5
000001101    0    3    2    1    4    3    2    2  6.180787 0.626989 SUCCESS   6
000001111    2    2    0    2    2    2    4    2  4.418573 0.817523 SUCCESS   7
000010001    5    0    3    4    0    1    2    0 14.642823 0.066474 SUCCESS   8
000010011    2    3    2    1    1    6    1    1 11.629181 0.168531 SUCCESS   9
000010101    0    1    0    2    3    1    1    3  6.504286 0.590932 SUCCESS  10
000010111    2    3    2    1    1    1    1    4  4.835715 0.774982 SUCCESS  11
000011001    0    2    6    1    3    3    1    1 13.808538 0.086894 SUCCESS  12
000011011    0    1    3    3    3    1    4    3  7.943002 0.439058 SUCCESS  13
000011101    3    0    2    1    3    4    1    1  7.015073 0.535007 SUCCESS  14
000011111    3    0    1    0    2    4    6    3 17.332968 0.026823 SUCCESS  15
000100011    3    1    1    2    1    1    2    0  4.324928 0.826682 SUCCESS  16
