		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 22.765625	M = 11664	N = 8	m = 9	n = 93312
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001111111   17   18   19   26   25   19   14   16 10.096643 0.258308 SUCCESS  51
010000011   26   20   33   33   30   19   19   20 14.344687 0.073212 SUCCESS  52
010000111   23   26   25   23   23   21   25   23  1.079835 0.997692 SUCCESS  53
010001011   31   20   19   20   17   22   26   32 10.299539 0.244628 SUCCESS  54
010001111   27   18   17   23   19   24   21   14  7.700201 0.463290 SUCCESS  55
010010011   12   30   20   21   27   14   27   27 14.058079 0.080264 SUCCESS  56
010010111   27   20   20   28   22   25   37   20 12.552676 0.128196 SUCCESS  57
010011011   24   20   21   13   17   19   15   31 12.857730 0.116839 SUCCESS  58
010011111   14   28   32   17   19   25   22   31 14.089293 0.079467 SUCCESS  59
010100011   23   14   14   23   25   28   23   22  8.481989 0.387857 SUCCESS  60
010100111   26   18   26   19   20   30   27   21  6.304050 0.613215 SUCCESS  61
010101011   22   22   21   20   17   28   19   20  4.286442 0.830399 SUCCESS  62
010101111   21   20   25   21   14   27   21   25  5.527938 0.699943 SUCCESS  63
010110011   31   24   27   27   35   24   13   20 16.318311 0.038044 SUCCESS  64
010110111   19   33   24   23   29   25   28   29 10.471220 0.233497 SUCCESS  65
010111011   21   20   21   23   25   25   24   20  1.502653 0.992664 SUCCESS  66
010111111   20   25   20   17   25   23   16   26  5.212953 0.734592 SUCCESS  67
011000111   17   22   21   26   28   17   20   21  5.394566 0.714691 SUCCESS  68
011001111   25   23   22   30   27   19   12   24  9.421269 0.308013 SUCCESS  69
011010111   23   12   29   18   24   28   20   16 11.799266 0.160387 SUCCESS  70
011011111   15   31   19   18   35   17   21   32 19.810107 0.011079 SUCCESS  71
011101111   12   18   28   26   28   23   27   26 10.547838 0.228658 SUCCESS  72
011111111   15   22   30   28   25   25   14   21 10.468382 0.233677 SUCCESS  73
100000000   13   22   28   19   21   30   25   28 10.232853 0.249062 SUCCESS  74
100010000   23   17   28   25   21   22   19   22  3.821058 0.872896 SUCCESS  75
100100000   22   35   24   27   24   20   32   25 12.220665 0.141627 SUCCESS  76
100101000   30   27   23   34   28   30   22   26 13.045018 0.110310 SUCCESS  77
100110000   27   23   26   25   29   25   24    9 12.182356 0.143251 SUCCESS  78
100111000   19   20   32   20   17   20   22   17  8.602591 0.376921 SUCCESS  79
101000000   22   20   15   24   30   29   19   22  7.992485 0.434205 SUCCESS  80
101000100   21   23   30   24   18   23   24   20  4.039562 0.853537 SUCCESS  81
101001000   21   27   14   27   21   22   23   26  5.903934 0.657992 SUCCESS  82
101001100   28   26   10   17   25   20   31   14 17.768378 0.023032 SUCCESS  83
101010000   40   24   26   31   28   30   25   16 23.033739 0.003321 FAILURE  84
101010100   29   28   24   16   28   23   18   35 14.229760 0.075970 SUCCESS  85
101011000   27   19   24   26   31   24   14   15 11.376448 0.181268 SUCCESS  86
101011100   23   17   23   25   29   26   17   16  7.568248 0.476738 SUCCESS  87
101100000   29   20   35   27   17   21   17   22 12.908808 0.115026 SUCCESS  88
101100100   22   22   24   26   25   20   26   15  4.384343 0.820890 SUCCESS  89
101101000   22   25   17   27   29   16   27   23  7.236236 0.511372 SUCCESS  90
101101100   14   26   19   29   15   24   23   22  9.208441 0.325019 SUCCESS  91
101110000   19   18   24   24   17   32   27   17  9.517751 0.300516 SUCCESS  92
101110100   16   18   15   27   17   19   20   20  9.509238 0.301172 SUCCESS  93
101111000   25   22   20   22   16   24   20   19  3.765723 0.877618 SUCCESS  94
101111100   25   25   19   18   30   27   25   33 10.300957 0.244535 SUCCESS  95
110000000   15   26   21   29   23   25   25   34 11.305505 0.184982 SUCCESS  96
110000010   34   16   32   20   19   31   25   20 16.323986 0.037971 SUCCESS  97
110000100   20   26   28   23   20   27   29   19  5.638608 0.687640 SUCCESS  98
110001000   17   15   23   26   17   25   23   23  6.465799 0.595204 SUCCESS  99
110001010   21   22   21   20   16   26   22   15  5.974876 0.650046 SUCCESS 100
110010000   23   28   18   22   19   16   28   21  6.411883 0.601197 SUCCESS 101
110010010   24   30   25   21   20   25   32   24  7.328462 0.501644 SUCCESS 102
110010100   27   27   21   23   27   29   25   22  4.604265 0.798913 SUCCESS 103
110011000   20   31   25   24   24   21   30   18  7.339812 0.500452 SUCCESS 104
110011010   26   24   18   26   23   24   26   17  4.106248 0.847412 SUCCESS 105
110100000   24   23   17   23   29   16   16   23  7.507237 0.483020 SUCCESS 106
110100010   20   19   31   23   18   15   25   27  8.882105 0.352339 SUCCESS 107
110100100   24   30   24   27   17   19   22   24  5.577598 0.694428 SUCCESS 108
110101000   30   13   18   34   19   25   23   18 15.371936 0.052304 SUCCESS 109
110101010   29   26   33   25   30   20   15   32 16.555259 0.035088 SUCCESS 110
110101100   27   22   24   24   35   30   17   16 13.738837 0.088832 SUCCESS 111
110110000   21   18   29   25   13   17   18   26 10.509529 0.231067 SUCCESS 112
110110010   22   23   23   30   20   17   27   12 10.340685 0.241924 SUCCESS 113
110110100   30   25   18   24   24   19   25   21  4.784459 0.780345 SUCCESS 114
110111000   22   16   20   22   23   27   23   20  3.645121 0.887640 SUCCESS 115
110111010   12   20   12   24   21   18   20   24 12.529975 0.129078 SUCCESS 116
110111100   23   19   24   24   16   24   22   15  5.696781 0.681154 SUCCESS 117
111000000   20   25   22   28   22   23   18   29  4.669532 0.792242 SUCCESS 118
111000010   25   30   29   23   19   31   27   23  8.909063 0.350025 SUCCESS 119
111000100   22   25   32   26   22   31   25   18  8.962980 0.345429 SUCCESS 120
111000110   19   20   17   24   23   15   23   27  6.126694 0.633043 SUCCESS 121
111001000   24   23   15   23   16   23   17   26  6.877266 0.549931 SUCCESS 122
111001010   29   32   17   23   29   25   25   24  9.435457 0.306902 SUCCESS 123
111001100   19   29   26   23   21   22   25   17  4.790135 0.779753 SUCCESS 124
111010000   21   19   18   20   23   18   22   17  4.733380 0.785656 SUCCESS 125
111010010   22   25   21   26   26   25   23   25  1.800612 0.986526 SUCCESS 126
111010100   27   18   16   31   19   20   18   27  9.838412 0.276551 SUCCESS 127
111010110   21   27   22   27   28   26   25   25  3.968619 0.859944 SUCCESS 128
111011000   27   18   29   26   25   15   24   16  9.197090 0.325944 SUCCESS 129
111011010   32   24   21   20   29   20   27   21  7.497305 0.484046 SUCCESS 130
111011100   27   19   17   14   22   17   27   23  8.808325 0.358723 SUCCESS 131
111100000   23   25   21   16   20   30   16   29  9.015477 0.340992 SUCCESS 132
111100010   15   25   24   27   18   30   19   18  8.930346 0.348206 SUCCESS 133
111100100   26   23   19   24   19   25   23   14  5.552058 0.697266 SUCCESS 134
111100110   15   22   22   30   18   23   30   17 10.086711 0.258993 SUCCESS 135
111101000   19   16   35   22   25   19   22   28 11.685757 0.165785 SUCCESS 136
111101010   23   21   23   32   16   21   12   29 13.264940 0.103053 SUCCESS 137
111101100   24   23   21   20   21   16   18   24  3.880650 0.867728 SUCCESS 138
111101110   21   22   20   21   22   23   26   24  1.230234 0.996334 SUCCESS 139
111110000   17   30   27   15   28   26   12   31 17.497377 0.025327 SUCCESS 140
111110010   25   22   27   20   26   22   20   17  3.772817 0.877017 SUCCESS 141
111110100   10   12   29   25   32   21   24   25 18.961633 0.015066 SUCCESS 142
111110110   27   26   20   18   23   21   13   21  7.283058 0.506423 SUCCESS 143
111111000   12   28   20   18   31   24   12   21 16.436075 0.036547 SUCCESS 144
111111010   20   14   23   27   24   16   19   29  9.208441 0.325019 SUCCESS 145
111111100   12   23   25   17   28   19   16   23 10.969237 0.203448 SUCCESS 146
111111110   15   22   30   28   25   25   14   22 10.353455 0.241089 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 22.765625	M = 11664	N = 8	m = 9	n = 93312
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   18   17   30   22   20   27   24   25  6.400532 0.602461 SUCCESS   0
000000011   27   27   21   24   26   24   22   20  2.756919 0.948674 SUCCESS   1
000000101   25   24   17   26   22   34   21   29  9.943407 0.269021 SUCCESS   2
000000111   25   30   23   23   21   33   26   19  8.623874 0.375012 SUCCESS   3
000001001   25   29   24   24   31   20   34   18 12.317147 0.137605 SUCCESS   4
000001011   29   22   25   28   26   25   25   22  4.216918 0.837041 SUCCESS   5
000001101   24   26   26   23   24   20   16   14  7.004963 0.536097 SUCCESS   6
000001111   23   27   26   17   17   21   22   15  7.216372 0.513478 SUCCESS   7
000010001   17   28   26   28   27   27   16   24  8.247878 0.409639 SUCCESS   8
000010011   22   19   23   16   26   16   27   23  6.121018 0.633678 SUCCESS   9
000010101   21   30   20   22   25   19   23   19  4.408463 0.818520 SUCCESS  10
000010111   23   21   28   27   21   28   29   20  5.699619 0.680838 SUCCESS  11
000011001   28   28   21   28   17   30   35   15 17.293062 0.027198 SUCCESS  12
000011011   28   27   23   14   33   26   18   20 12.158235 0.144282 SUCCESS  13
000011101   20   22   16   26   19   26   15   27  7.598044 0.473685 SUCCESS  14
000011111   27   31   23   24   22   26   24   13  8.865079 0.353805 SUCCESS  15
000100011   17   21   28   26   21   30   14   19 10.020025 0.263623 SUCCESS  16
000100101   26   31   34   23   26   23   22   13 14.120508 0.078678 SUCCESS  17
000100111   16   18   20   24   30   19   20   32 10.764922 0.215378 SUCCESS  18
000101001   22   17   20   27   22   24   19   22  3.463508 0.902003 SUCCESS  19
000101011   22   24   25   22   22   20   24   18  1.823314 0.985958 SUCCESS  20
000101101   27   27   25   18   12   27   25   23  9.191415 0.326407 SUCCESS  21
000101111   11   23   21   22   22   23   19   20  7.476022 0.486248 SUCCESS  22
000110011   19   22   19   29   21   33   23   23  7.981134 0.435315 SUCCESS  23
000110101   21   23   20   31   16   21   18   15  9.558898 0.297359 SUCCESS  24
000110111   30   33   22   17   27   30   11   18 19.174461 0.013954 SUCCESS  25
000111001   20   23   27   22   19   21   20   20  2.670369 0.953313 SUCCESS  26
000111011   19   14   18   26   17   19   17   20  9.648285 0.290584 SUCCESS  27
000111101   23   25   27   24   19   16   23   32  7.708714 0.462429 SUCCESS  28
000111111   20   23   17   23   17   21   23   20  3.862205 0.869337 SUCCESS  29
001000011   19   27   23   23   27   28   23   15  6.261485 0.617967 SUCCESS  30
001000101   22   20   29   18   25   16   18   30  8.882105 0.352339 SUCCESS  31
001000111   20   17   25   28   18   22   17   20  6.241621 0.620187 SUCCESS  32
001001011   22   32   23   21   30   30   19   16 11.516914 0.174094 SUCCESS  33
001001101   32   16   17   22   33   12   18   21 18.676443 0.016689 SUCCESS  34
001001111   19   22   22   23   29   14   28   32 11.068557 0.197845 SUCCESS  35
001010011   24   20   23   22   15   32   14   24 10.613105 0.224599 SUCCESS  36
001010101   17   22   22   22   22   17   29   25  5.116471 0.745058 SUCCESS  37
001010111   30   23   18   15   27   21   19   18  8.778529 0.361322 SUCCESS  38
001011011   18   31   17   24   20   19   27   26  7.968364 0.436567 SUCCESS  39
001011101   20   28   22   31   26   27   25   19  6.855984 0.552248 SUCCESS  40
001011111   18   19   31   27   23   26   22   17  7.581017 0.475429 SUCCESS  41
001100101   21   24   26   28   14   30   27   24  8.677790 0.370202 SUCCESS  42
001100111   20   19   16   19   18   28   16   23  8.069103 0.426749 SUCCESS  43
001101011   27   16   20   27   13   22   23   20  8.760084 0.362938 SUCCESS  44
001101101   26   20   23   20   29   23   20   21  3.428036 0.904702 SUCCESS  45
001101111   20   22   23   22   23   26   15   20  3.965781 0.860198 SUCCESS  46
001110101   24   26   16   23   25   28   24   35 10.960724 0.203935 SUCCESS  47
001110111   15   15   21   16   15   22   15   22 13.225212 0.104332 SUCCESS  48
001111011   24   26   26   29   19   23   22   34  9.187158 0.326754 SUCCESS  49
001111101   21   28   26   22   29   25   20   19  4.869590 0.771419 SUCCESS  50
001111111   21   25   15   24   11   21   25   21  9.970365 0.267112 SUCCESS  51
010000011   22   21   24   23   15   20   19   17  5.478278 0.705445 SUCCESS  52
010000111   21   26   18   25   22   27   21   21  2.998124 0.934475 SUCCESS  53
010001011   24   13   32   21   31   18   23   23 12.527137 0.129188 SUCCESS  54
010001111   22   18   24   22   19   22   20   22  2.197891 0.974336 SUCCESS  55
010010011   31   12   17   20   17   17   27   19 14.673861 0.065806 SUCCESS  56
010010111   27   24   29   24   34   24   25   20  9.090676 0.334704 SUCCESS  57
010011011   20   23   20   22   29   15   18   25  6.484244 0.593156 SUCCESS  58
010011111   23   25   23   24   23   16   28   28  4.869590 0.771419 SUCCESS  59
010100011   24   21   22   19   20   28   18   21  3.645121 0.887640 SUCCESS  60
010100111   26   22   28   19   15   24   17   22  6.732544 0.565745 SUCCESS  61
010101011   24   28   20   22   28   24   32   24  6.941115 0.542999 SUCCESS  62
010101111   27   33   18   20   22   27   27   19  9.246750 0.321910 SUCCESS  63
010110011   20   23   21   27   18   25   28   24  3.876394 0.868100 SUCCESS  64
010110111   28   36   17   22   23   23   28   17 13.490538 0.096049 SUCCESS  65
010111011   15   31   25   25   34   27   27   24 13.697690 0.089993 SUCCESS  66
010111111   21   27   20   30   19   22   22   23  4.378667 0.821446 SUCCESS  67
011000111   24   26   16   16   25   20   23   30  7.653379 0.468040 SUCCESS  68
011001111   28   20   18   23   22   22   19   26  3.796938 0.874964 SUCCESS  69
011010111   24   18   14   32   17   15   20   18 14.086456 0.079540 SUCCESS  70
011011111   28   34   21   20   24   17   27   18 10.886944 0.208188 SUCCESS  71
011101111   17   23   27   14   21   21   16   24  8.245040 0.409907 SUCCESS  72
011111111   17   26   17   25   18   19   27   26  6.684303 0.571045 SUCCESS  73
100000000   18   17   30   22   20   27   24   25  6.400532 0.602461 SUCCESS  74
100010000   30   17   32   27   24   21   33   24 13.606884 0.092605 SUCCESS  75
100100000   24   19   18   18   21   26   29   15  7.894584 0.443835 SUCCESS  76
100101000   16   23   29   21   22   29   34   20 11.856020 0.157744 SUCCESS  77
100110000   19   29   22   25   26   22   19   19  4.451029 0.814312 SUCCESS  78
100111000   19   22   21   19   19   24   25   23  2.397949 0.966320 SUCCESS  79
101000000   20   25   24   27   33   34   28   24 13.256427 0.103326 SUCCESS  80
101000100   19   22   26   24   26   20   22   24  2.132624 0.976674 SUCCESS  81
101001000   31   27   27   32   21   26   20   21  9.683757 0.287927 SUCCESS  82
101001100   20   17   20   27   19   22   16   29  7.531357 0.480532 SUCCESS  83
101010000   17   20   20   26   33   26   16   20 10.335010 0.242295 SUCCESS  84
101010100   17   17   26   15   20   13   22   23 10.938022 0.205236 SUCCESS  85
101011000   24   23   22   28   12   20   32   20 11.170714 0.192213 SUCCESS  86
101011100   29   14   18   17   21   21   19   20  9.067975 0.336594 SUCCESS  87
101100000   19   18   25   25   21   31   32   21  9.361677 0.312710 SUCCESS  88
101100100   23   17   25   22   28   26   30   20  6.207568 0.623994 SUCCESS  89
101101000   28   19   21   22   26   28   21   31  6.995031 0.537169 SUCCESS  90
101101100   24   20   26   26   28   18   26   28  5.360513 0.718440 SUCCESS  91
101110000   24   22   13   23   19   27   23   18  6.919832 0.545306 SUCCESS  92
101110100   23   26   26   24   24   26   24   18  2.666112 0.953535 SUCCESS  93
101111000   25   30   20   27   24   21   13   21  8.446517 0.391111 SUCCESS  94
101111100   19   26   17   23   23   25   23   24  2.931438 0.938586 SUCCESS  95
110000000   20   28   25   23   18   28   20   27  5.256937 0.729794 SUCCESS  96
110000010   24   14   24   34   24   19   22   17 11.606302 0.169653 SUCCESS  97
110000100   17   32   26   21   27   25   13   17 12.877593 0.116131 SUCCESS  98
110001000   33   14   30   19   23   25   25   20 12.067429 0.148221 SUCCESS  99
110001010   22   18   29   23   18   25   24   27  4.966072 0.761196 SUCCESS 100
110010000   30   27   21   22   24   26   31   17  8.490502 0.387079 SUCCESS 101
110010010   26   26   15   20   25   16   24   18  7.440551 0.489930 SUCCESS 102
110010100   23   21   28   18   24   34   27   24  9.102027 0.333762 SUCCESS 103
110011000   24   27   26   21   24   21   27   22  2.551185 0.959301 SUCCESS 104
110011010   26   19   27   26   24   23   26   26  3.429455 0.904595 SUCCESS 105
110100000   22   32   26   25   27   25   19   20  6.631805 0.576828 SUCCESS 106
110100010   23   18   20   23   23   22   28   21  2.798066 0.946384 SUCCESS 107
110100100   22   23   27   28   23   27   27   23  3.720320 0.881435 SUCCESS 108
110101000   15   13   22   27   32   28   16   20 15.449973 0.050964 SUCCESS 109
110101010   24   23   24   15   26   20   25   22  3.954430 0.861211 SUCCESS 110
110101100   27   14   23   20   12   20   26   23 10.739383 0.216908 SUCCESS 111
110110000   19   21   22   22   22   25   26   22  1.593460 0.991045 SUCCESS 112
110110010   21   18   22   25   29   26   25   26  4.367317 0.822556 SUCCESS 113
110110100   25   19   20   22   25   23   23   30  3.852273 0.870200 SUCCESS 114
110111000   17   27   19   21   15   27   22   21  6.829026 0.555187 SUCCESS 115
110111010   19   31   27   18   21   25   19   21  6.721193 0.566991 SUCCESS 116
110111100   22   27   25   23   25   18   18   26  3.833828 0.871796 SUCCESS 117
111000000   25   28   18   23   18   27   16   20  6.775109 0.561080 SUCCESS 118
111000010   25   30   21   22   14   26   21   19  7.520007 0.481702 SUCCESS 119
111000100   25   18   23   23   19   27   16   16  6.877266 0.549931 SUCCESS 120
111000110   20   32   26   27   31   28   16   23 11.911355 0.155203 SUCCESS 121
111001000   29   17   20   20   15   19   25   28  8.821094 0.357612 SUCCESS 122
111001010   21   27   20   14   26   24   26   27  6.624711 0.577610 SUCCESS 123
111001100   20   22   26   20   23   20   15   22  4.310562 0.828073 SUCCESS 124
111010000   30   33   22   26   36   26   23   16 18.141536 0.020190 SUCCESS 125
111010010   23   23   27   23   21   30   21   24  3.550058 0.895270 SUCCESS 126
111010100   19   16   22   27   26   24   23   18  5.140591 0.742449 SUCCESS 127
111010110   28   19   24   18   22   21   29   27  5.735090 0.676878 SUCCESS 128
111011000   17   28   27   27   21   26   21   23  5.142010 0.742296 SUCCESS 129
111011010   23   14   13   24   21   16   22   26 10.611686 0.224687 SUCCESS 130
111011100   14   19   25   26   16   22   23   20  7.288734 0.505825 SUCCESS 131
111100000   26   34   21   25   23   19   16   19  9.941988 0.269121 SUCCESS 132
111100010   21   18   19   26   20   21   17   21  4.431165 0.816280 SUCCESS 133
111100100   25   25   16   17   19   16   28   25  8.233689 0.410982 SUCCESS 134
111100110   22   26   21   22   26   16   16   24  5.370445 0.717347 SUCCESS 135
111101000   22   27   17   28   34   19   20   19 10.959305 0.204016 SUCCESS 136
111101010   25   20   25   20   26   24   21   14  5.322204 0.722649 SUCCESS 137
111101100   25   25   24   16   24   29   19   23  5.080999 0.748885 SUCCESS 138
111101110   13   23   33   23   19   26   30   26 13.060625 0.109781 SUCCESS 139
111110000   25   40   23   21   14   21   23   21 17.630749 0.024172 SUCCESS 140
111110010   21   30   19   15   15   19   24   24  9.419850 0.308124 SUCCESS 141
111110100   25   33   22   21   31   21   28   22  9.641191 0.291118 SUCCESS 142
111110110   30   25   22   23   26   16   16   17  8.772853 0.361819 SUCCESS 143
111111000   24   30   22   24   18   16   18   19  7.325624 0.501942 SUCCESS 144
111111010   30   21   16   27   27   19   30   26  9.719228 0.285288 SUCCESS 145
111111100   19   27   21   23   12   19   25   21  7.876139 0.445662 SUCCESS 146
111111110   17   26   17   25   18   19   27   26  6.684303 0.571045 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 22.765625	M = 11664	N = 8	m = 9	n = 93312
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   24   14   25   25   27   26   21   16  7.520007 0.481702 SUCCESS   0
000000011   31   18   23   19   27   19   21   18  7.386635 0.495549 SUCCESS   1
000000101   17   15   23   31   17   28   29   18 12.877593 0.116131 SUCCESS   2
000000111   24   25   16   21   25   15   30   22  7.883233 0.444959 SUCCESS   3
000001001   27   26   17   23   28   25   21   20  4.760339 0.782857 SUCCESS   4
000001011   21   21   22   21   21   26   23   17  2.579562 0.957917 SUCCESS   5
000001101   25   16   24   22   17   25   19   22  4.807161 0.777974 SUCCESS   6
000001111   32   25   18   19   18   15   29   25 11.533940 0.173241 SUCCESS   7
000010001   25   24   22   26   16   20   25   27  4.263740 0.832578 SUCCESS   8
000010011   21   29   23   23   20   31   24   16  7.484535 0.485367 SUCCESS   9
000010101   24   22   18   24   26   31   23   13  9.082163 0.335412 SUCCESS  10
000010111   24   28   20   19   24   24   19   25  3.313109 0.913201 SUCCESS  11
000011001   34   19   27   20   26   18   28   15 13.023735 0.111036 SUCCESS  12
000011011   26   12   28   17   19   18   22   25 10.418722 0.236858 SUCCESS  13
000011101   22   24   15   15   26   18   30   33 14.209896 0.076456 SUCCESS  14
000011111   31   28   18   24   24   14   22   23  9.009802 0.341470 SUCCESS  15
000100011   28   18   25   22   22   15   25   25  5.746441 0.675610 SUCCESS  16
000100101   13   21   27   26   19   26   20   17  8.735963 0.365057 SUCCESS  17
000100111   26   28   21   26   16   28   22   20  6.031630 0.643689 SUCCESS  18
000101001   22   19   22   29   21   16   24   20  5.098026 0.747050 SUCCESS  19
000101011   28   24   17   22   26   22   22   20  3.724576 0.881079 SUCCESS  20
000101101   21   33   22   21   33   26   15   27 13.848089 0.085812 SUCCESS  21
000101111   19   22   18   20   29   22   19   20  4.831281 0.775447 SUCCESS  22
000110011   29   20   26   27   28   22   31   21  7.891746 0.444116 SUCCESS  23
000110101   35   15   24   18   18   27   18   26 13.985717 0.082138 SUCCESS  24
000110111   35   14   18   24   27   20   22   32 16.444589 0.036441 SUCCESS  25
000111001   19   19   22   28   20   28   18   30  7.556897 0.477904 SUCCESS  26
000111011   26   28   22   20   20   19   29   29  6.613360 0.578863 SUCCESS  27
000111101   19   36   17   25   24   25   29   28 13.636680 0.091741 SUCCESS  28
000111111   28   31   28   16   17   16   22   18 12.290189 0.138718 SUCCESS  29
001000011   16   17   16   24   31   29   21   28 11.963853 0.152824 SUCCESS  30
001000101   30   34   20   21   23   23   19   28 10.488246 0.232414 SUCCESS  31
001000111   21   22   23   21   17   26   19   23  2.942789 0.937896 SUCCESS  32
001001011   16   23   26   24   24   23   17   18  5.237073 0.731963 SUCCESS  33
001001101   22   23   15   33   20   28   22   16 11.218955 0.189599 SUCCESS  34
001001111   26   19   23   20   16   23   21   22  3.717482 0.881672 SUCCESS  35
001010011   30   27   26   29   22   19   24   20  6.516878 0.589536 SUCCESS  36
001010101   20   30   25   17   25   24   16   21  6.975167 0.539314 SUCCESS  37
001010111   22   22   17   16   29   25   19   17  7.785332 0.454716 SUCCESS  38
001011011   22   27   22   24   24   21   12   29  8.174098 0.416651 SUCCESS  39
001011101   25   31   25   30   18   27   28   27  9.811453 0.278510 SUCCESS  40
001011111   27   28   15   23   31   26   24   21  8.562863 0.380502 SUCCESS  41
