		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.421875	M = 224	N = 8	m = 9	n = 1792
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110001010    0    0    2    0    1    0    3    0 24.496392 0.001891 FAILURE 100
110010000    0    1    0    0    1    0    0    1  4.474459 0.811983 SUCCESS 101
110010010    0    1    0    1    0    0    0    0  4.105051 0.847523 SUCCESS 102
110010100    0    0    0    0    0    0    0    0  3.366234 0.909320 SUCCESS 103
110011000    0    0    1    0    0    0    0    0  3.735642 0.880153 SUCCESS 104
110011010    0    0    1    0    0    0    1    0  4.105051 0.847523 SUCCESS 105
110100000    0    0    1    0    1    0    2    1  9.941703 0.269141 SUCCESS 106
110100010    0    0    1    1    0    0    0    0  4.105051 0.847523 SUCCESS 107
110100100    1    0    0    0    0    0    0    0  3.735642 0.880153 SUCCESS 108
110101000    0    1    0    0    0    0    0    0  3.735642 0.880153 SUCCESS 109
110101010    0    0    0    0    0    0    0    0  3.366234 0.909320 SUCCESS 110
110101100    0    0    3    0    0    0    0    0 18.659740 0.016789 SUCCESS 111
110110000    0    0    0    1    1    0    1    1  4.843867 0.774126 SUCCESS 112
110110010    2    1    0    2    1    0    0    0 15.039538 0.058381 SUCCESS 113
110110100    0    0    0    0    0    0    0    0  3.366234 0.909320 SUCCESS 114
110111000    0    0    0    0    1    1    0    1  4.474459 0.811983 SUCCESS 115
110111010    1    0    1    1    1    0    0    0  4.843867 0.774126 SUCCESS 116
110111100    0    1    2    0    0    1    1    1 10.311111 0.243865 SUCCESS 117
111000000    0    1    1    2    0    3    0    1 25.235209 0.001418 FAILURE 118
111000010    2    0    0    0    0    1    2    1 15.039538 0.058381 SUCCESS 119
111000100    0    1    0    0    2    0    0    2 14.670130 0.065886 SUCCESS 120
111000110    1    0    0    1    0    1    0    0  4.474459 0.811983 SUCCESS 121
111001000    0    1    0    0    1    0    1    1  4.843867 0.774126 SUCCESS 122
111001010    0    1    0    0    0    1    1    0  4.474459 0.811983 SUCCESS 123
111001100    0    2    0    0    2    0    0    0 14.300722 0.074256 SUCCESS 124
111010000    0    2    1    1    0    0    1    0  9.941703 0.269141 SUCCESS 125
111010010    0    0    1    0    0    1    1    0  4.474459 0.811983 SUCCESS 126
111010100    1    0    0    0    0    0    0    1  4.105051 0.847523 SUCCESS 127
111010110    0    0    1    1    1    0    0    0  4.474459 0.811983 SUCCESS 128
111011000    1    0    0    1    0    1    0    0  4.474459 0.811983 SUCCESS 129
111011010    0    0    0    0    0    0    0    0  3.366234 0.909320 SUCCESS 130
111011100    0    0    1    0    0    0    0    2  9.202886 0.325471 SUCCESS 131
111100000    0    0    1    0    0    3    0    1 19.398557 0.012868 SUCCESS 132
111100010    0    1    1    0    1    0    0    1  4.843867 0.774126 SUCCESS 133
111100100    0    0    1    0    2    0    3    0 24.496392 0.001891 FAILURE 134
111100110    1    1    0    0    1    0    0    0  4.474459 0.811983 SUCCESS 135
111101000    0    2    0    2    0    0    0    1 14.670130 0.065886 SUCCESS 136
111101010    1    0    0    1    0    0    0    1  4.474459 0.811983 SUCCESS 137
111101100    0    0    0    2    0    1    0    0  9.202886 0.325471 SUCCESS 138
111101110    0    0    1    0    0    0    0    1  4.105051 0.847523 SUCCESS 139
111110000    0    0    0    0    0    2    2    1 14.670130 0.065886 SUCCESS 140
111110010    0    0    0    1    1    0    2    0  9.572294 0.296337 SUCCESS 141
111110100    0    2    0    2    0    0    1    1 15.039538 0.058381 SUCCESS 142
111110110    0    0    0    0    0    2    0    0  8.833478 0.356538 SUCCESS 143
111111000    0    1    0    0    0    2    0    1  9.572294 0.296337 SUCCESS 144
111111010    1    0    0    1    0    1    0    1  4.843867 0.774126 SUCCESS 145
111111100    1    0    0    0    2    1    1    1 10.311111 0.243865 SUCCESS 146
111111110    0    0    1    0    2    3    0    2 29.963636 0.000215 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.421875	M = 224	N = 8	m = 9	n = 1792
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    1    1    3    0    1    1 20.137374 0.009829 FAILURE   0
000000011    1    0    1    1    0    0    0    1  4.843867 0.774126 SUCCESS   1
000000101    1    1    0    1    2    0    0    0  9.941703 0.269141 SUCCESS   2
000000111    2    1    1    1    0    0    0    1 10.311111 0.243865 SUCCESS   3
000001001    0    0    0    2    3    0    1    1 24.865801 0.001638 FAILURE   4
000001011    0    0    0    0    0    0    1    0  3.735642 0.880153 SUCCESS   5
000001101    0    0    0    0    0    1    2    0  9.202886 0.325471 SUCCESS   6
000001111    2    1    1    0    0    0    0    2 15.039538 0.058381 SUCCESS   7
000010001    0    1    0    0    0    0    1    0  4.105051 0.847523 SUCCESS   8
000010011    0    1    0    1    1    0    0    2  9.941703 0.269141 SUCCESS   9
000010101    1    1    0    1    1    0    0    1  5.213276 0.734557 SUCCESS  10
000010111    0    0    1    0    0    0    0    0  3.735642 0.880153 SUCCESS  11
000011001    0    0    1    0    1    0    1    1  4.843867 0.774126 SUCCESS  12
000011011    1    0    0    0    1    0    1    1  4.843867 0.774126 SUCCESS  13
000011101    0    0    0    1    0    0    0    2  9.202886 0.325471 SUCCESS  14
000011111    0    1    1    0    0    0    0    2  9.572294 0.296337 SUCCESS  15
000100011    1    1    0    0    0    0    1    1  4.843867 0.774126 SUCCESS  16
000100101    0    1    0    0    0    0    1    0  4.105051 0.847523 SUCCESS  17
000100111    0    0    0    0    1    0    0    1  4.105051 0.847523 SUCCESS  18
000101001    0    0    0    0    1    0    1    0  4.105051 0.847523 SUCCESS  19
000101011    1    1    1    0    0    0    0    0  4.474459 0.811983 SUCCESS  20
000101101    0    0    1    0    1    1    0    0  4.474459 0.811983 SUCCESS  21
000101111    0    0    1    1    0    0    0    0  4.105051 0.847523 SUCCESS  22
000110011    0    1    0    0    0    1    1    0  4.474459 0.811983 SUCCESS  23
000110101    0    1    0    0    0    2    0    0  9.202886 0.325471 SUCCESS  24
000110111    1    0    0    0    1    0    1    2  9.941703 0.269141 SUCCESS  25
