		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.359375	M = 192	N = 8	m = 9	n = 1536
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    0    1    1    1    0    0  5.177104 0.738490 SUCCESS   0
000000011    0    0    1    0    3    2    0    0 29.570370 0.000252 FAILURE   1
000000101    0    1    0    1    0    2    1    1 13.020875 0.111133 SUCCESS   2
000000111    0    1    1    0    3    2    0    0 30.346128 0.000184 FAILURE   3
000001001    1    0    1    1    0    0    0    0  5.177104 0.738490 SUCCESS   4
000001011    0    1    0    0    1    0    2    1 12.245118 0.140598 SUCCESS   5
000001101    0    0    0    1    1    0    0    1  5.177104 0.738490 SUCCESS   6
000001111    0    1    1    0    1    3    0    0 24.053872 0.002245 FAILURE   7
000010001    0    0    0    1    0    0    0    1  4.401347 0.819220 SUCCESS   8
000010011    1    0    0    0    0    0    1    0  4.401347 0.819220 SUCCESS   9
000010101    0    0    0    0    0    0    0    0  2.849832 0.943425 SUCCESS  10
000010111    3    0    0    0    0    0    1    1 23.278114 0.003025 FAILURE  11
000011001    0    0    0    1    1    0    0    0  4.401347 0.819220 SUCCESS  12
000011011    0    1    0    0    2    0    0    1 11.469360 0.176496 SUCCESS  13
000011101    2    0    0    1    2    0    0    0 17.761616 0.023086 SUCCESS  14
000011111    0    1    1    0    1    0    0    0  5.177104 0.738490 SUCCESS  15
000100011    1    0    0    1    0    0    0    0  4.401347 0.819220 SUCCESS  16
000100101    2    0    0    1    1    0    0    0 11.469360 0.176496 SUCCESS  17
000100111    0    1    0    0    0    0    1    0  4.401347 0.819220 SUCCESS  18
000101001    0    0    1    0    0    2    1    0 11.469360 0.176496 SUCCESS  19
000101011    0    0    0    0    0    0    1    1  4.401347 0.819220 SUCCESS  20
000101101    0    1    0    0    1    0    2    0 11.469360 0.176496 SUCCESS  21
000101111    2    0    0    0    0    0    1    0 10.693603 0.219672 SUCCESS  22
000110011    0    0    1    0    0    0    0    0  3.625589 0.889227 SUCCESS  23
000110101    0    0    0    0    1    1    0    0  4.401347 0.819220 SUCCESS  24
000110111    1    1    0    0    2    0    0    2 18.537374 0.017539 SUCCESS  25
000111001    0    0    0    1    0    1    0    1  5.177104 0.738490 SUCCESS  26
000111011    0    0    0    0    0    0    0    0  2.849832 0.943425 SUCCESS  27
000111101    0    0    0    1    0    1    0    0  4.401347 0.819220 SUCCESS  28
000111111    1    1    2    0    0    0    0    0 11.469360 0.176496 SUCCESS  29
001000011    0    1    0    0    0    0    0    0  3.625589 0.889227 SUCCESS  30
001000101    0    0    0    0    0    1    1    0  4.401347 0.819220 SUCCESS  31
001000111    0    0    0    1    0    0    1    0  4.401347 0.819220 SUCCESS  32
001001011    0    0    0    0    0    0    0    0  2.849832 0.943425 SUCCESS  33
001001101    0    0    2    0    0    0    0    0  9.917845 0.270840 SUCCESS  34
001001111    0    2    1    0    0    0    0    1 11.469360 0.176496 SUCCESS  35
001010011    0    1    0    1    0    2    2    0 18.537374 0.017539 SUCCESS  36
001010101    0    0    3    0    1    0    0    0 22.502357 0.004066 FAILURE  37
001010111    0    0    0    1    0    0    1    1  5.177104 0.738490 SUCCESS  38
001011011    0    1    0    1    0    0    1    0  5.177104 0.738490 SUCCESS  39
001011101    0    0    0    2    0    0    1    3 29.570370 0.000252 FAILURE  40
001011111    0    0    0    0    0    0    1    0  3.625589 0.889227 SUCCESS  41
001100101    1    1    0    1    1    0    0    1  6.728620 0.566176 SUCCESS  42
001100111    1    0    0    0    0    0    0    0  3.625589 0.889227 SUCCESS  43
001101011    0    0    0    0    1    0    0    0  3.625589 0.889227 SUCCESS  44
001101101    0    0    0    0    0    1    0    0  3.625589 0.889227 SUCCESS  45
001101111    0    0    1    0    1    1    0    1  5.952862 0.652512 SUCCESS  46
001110101    2    0    0    2    2    0    1    0 24.829630 0.001661 FAILURE  47
001110111    0    0    0    0    0    0    0    0  2.849832 0.943425 SUCCESS  48
001111011    0    1    0    0    0    1    0    0  4.401347 0.819220 SUCCESS  49
001111101    0    0    0    0    1    0    0    1  4.401347 0.819220 SUCCESS  50
001111111    0    1    0    0    0    0    0    1  4.401347 0.819220 SUCCESS  51
010000011    0    0    0    1    1    1    0    0  5.177104 0.738490 SUCCESS  52
