		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 5.679688	M = 2916	N = 8	m = 9	n = 23328
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111001100    4    3    8    7    4    5    6    8  4.703585 0.788736 SUCCESS 124
111010000    2    6    6    7    4    6    2    5  5.886907 0.659898 SUCCESS 125
111010010    6    4    7    2    8    5    5    2  6.911319 0.546230 SUCCESS 126
111010100   10    3    4    5    8    8    7    5  7.646285 0.468762 SUCCESS 127
111010110    7    3    8   10   10   12    3    6 17.955666 0.021561 SUCCESS 128
111011000    9    7   10    9    4   10    3    8 13.894911 0.084546 SUCCESS 129
111011010    8    4    7    6    4    6    9    6  4.377248 0.821585 SUCCESS 130
111011100    9    1    3    3    7    2    6    9 13.384124 0.099299 SUCCESS 131
111100000    7    7    5    6    7    7    9    5  3.454994 0.902654 SUCCESS 132
111100010    7    5    4    5    3    4   11    5  8.037888 0.429778 SUCCESS 133
111100100    7    8    7    6    6    4    5    2  4.703585 0.788736 SUCCESS 134
111100110    4    5    5    7    5    3    6    1  6.380668 0.604672 SUCCESS 135
111101000    2    5    3    3    5    5    1    5  9.380122 0.311251 SUCCESS 136
111101010    5    2    4    8    9    7    6    8  7.348326 0.499559 SUCCESS 137
111101100    9    6    9    4    5    9    5    9  8.707586 0.367561 SUCCESS 138
111101110    9    6    4    6    7    3    5    8  5.234235 0.732272 SUCCESS 139
111110000    5    6    3    7    7    7    7    7  2.989611 0.935008 SUCCESS 140
111110010    6    7    6    8    5    6    8    3  3.716063 0.881790 SUCCESS 141
111110100    3    4    6    6    5    3    2    6  5.719483 0.678621 SUCCESS 142
111110110    7    7    9    4    5    5    8   10  7.683175 0.465014 SUCCESS 143
111111000    3    3    7    8    4    6    9    5  6.519716 0.589222 SUCCESS 144
111111010    7    2    7   10    5    5    1    7 10.943698 0.204910 SUCCESS 145
111111100    4    5    3    7    5    7    7    5  3.017988 0.933224 SUCCESS 146
111111110    4    1    3    6    4    6    7    7  6.976586 0.539161 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 5.679688	M = 2916	N = 8	m = 9	n = 23328
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    6    5    7    8    4    3    5  4.601427 0.799202 SUCCESS   0
