		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.484375	M = 256	N = 8	m = 9	n = 2048
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    0    1    0    1    1    1    0  4.206061 0.838070 SUCCESS   0
000000011    2    0    1    0    0    1    0    0  8.278788 0.406722 SUCCESS   1
000000101    0    0    1    0    0    0    1    0  4.012121 0.856028 SUCCESS   2
000000111    1    0    0    1    1    1    0    0  4.141414 0.844144 SUCCESS   3
000001001    0    0    0    0    1    2    0    1  8.278788 0.406722 SUCCESS   4
000001011    0    0    1    0    1    1    1    0  4.141414 0.844144 SUCCESS   5
000001101    1    1    0    0    1    0    0    0  4.076768 0.850132 SUCCESS   6
000001111    1    1    0    2    0    1    0    0  8.343434 0.400661 SUCCESS   7
000010001    0    2    0    1    0    1    1    0  8.343434 0.400661 SUCCESS   8
000010011    0    0    0    0    0    1    1    0  4.012121 0.856028 SUCCESS   9
000010101    0    0    1    0    0    0    1    0  4.012121 0.856028 SUCCESS  10
000010111    0    0    0    0    1    1    0    0  4.012121 0.856028 SUCCESS  11
000011001    1    0    1    0    0    0    0    0  4.012121 0.856028 SUCCESS  12
000011011    2    1    1    0    2    0    1    0 12.610101 0.125988 SUCCESS  13
000011101    0    1    0    1    0    1    0    0  4.076768 0.850132 SUCCESS  14
000011111    3    0    0    1    0    1    0    0 16.618182 0.034340 SUCCESS  15
000100011    0    2    0    1    0    0    1    0  8.278788 0.406722 SUCCESS  16
000100101    0    1    1    0    0    3    0    1 16.682828 0.033587 SUCCESS  17
000100111    1    0    0    0    0    1    0    0  4.012121 0.856028 SUCCESS  18
000101001    0    0    0    0    1    0    2    1  8.278788 0.406722 SUCCESS  19
000101011    0    0    1    0    0    0    0    0  3.947475 0.861831 SUCCESS  20
000101101    0    1    3    0    1    0    1    0 16.682828 0.033587 SUCCESS  21
000101111    0    0    0    0    0    1    0    1  4.012121 0.856028 SUCCESS  22
000110011    1    0    1    0    0    0    0    0  4.012121 0.856028 SUCCESS  23
000110101    1    2    0    0    0    1    0    0  8.278788 0.406722 SUCCESS  24
000110111    1    1    0    0    0    0    1    0  4.076768 0.850132 SUCCESS  25
000111001    0    0    0    2    0    0    0    0  8.149495 0.419005 SUCCESS  26
000111011    0    0    0    0    0    1    0    0  3.947475 0.861831 SUCCESS  27
000111101    1    0    0    2    1    0    0    0  8.278788 0.406722 SUCCESS  28
000111111    0    0    1    0    0    0    0    0  3.947475 0.861831 SUCCESS  29
001000011    1    0    1    0    2    0    1    0  8.343434 0.400661 SUCCESS  30
001000101    0    0    0    0    0    0    0    0  3.882828 0.867537 SUCCESS  31
001000111    1    0    0    1    0    0    0    1  4.076768 0.850132 SUCCESS  32
001001011    0    2    2    0    0    2    0    1 16.747475 0.032849 SUCCESS  33
001001101    1    0    0    0    0    0    1    2  8.278788 0.406722 SUCCESS  34
001001111    1    0    0    0    0    0    0    0  3.947475 0.861831 SUCCESS  35
001010011    0    1    0    1    1    0    2    2 12.610101 0.125988 SUCCESS  36
001010101    0    0    0    0    0    0    2    0  8.149495 0.419005 SUCCESS  37
001010111    0    0    1    0    0    2    0    0  8.214141 0.412837 SUCCESS  38
001011011    0    0    1    0    0    0    1    0  4.012121 0.856028 SUCCESS  39
001011101    1    1    3    1    0    2    0    0 20.949495 0.007283 FAILURE  40
001011111    1    0    1    0    0    0    0    1  4.076768 0.850132 SUCCESS  41
001100101    1    0    0    0    0    0    0    1  4.012121 0.856028 SUCCESS  42
001100111    2    0    2    1    1    1    1    1 12.739394 0.121136 SUCCESS  43
001101011    0    3    0    0    1    1    1    1 16.747475 0.032849 SUCCESS  44
001101101    0    0    1    0    2    0    0    3 20.820202 0.007641 FAILURE  45
001101111    1    0    0    0    0    0    0    0  3.947475 0.861831 SUCCESS  46
