		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.984375	M = 512	N = 8	m = 9	n = 4096
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    0    1    2    2    0    1    2  5.206061 0.735342 SUCCESS   0
000000011    1    0    1    2    4    0    2    0 14.547475 0.068565 SUCCESS   1
000000101    0    1    1    1    0    0    1    1  3.008081 0.933849 SUCCESS   2
000000111    2    1    1    0    4    0    4    1 21.884848 0.005134 FAILURE   3
000001001    0    1    1    0    0    0    1    2  5.076768 0.749340 SUCCESS   4
000001011    0    0    0    2    0    1    1    0  6.078788 0.638407 SUCCESS   5
000001101    0    1    1    1    1    0    2    0  4.074747 0.850317 SUCCESS   6
000001111    1    1    1    0    1    1    2    1  2.070707 0.978767 SUCCESS   7
000010001    0    2    0    1    1    0    1    0  5.076768 0.749340 SUCCESS   8
000010011    0    1    0    0    0    0    0    2  7.080808 0.527940 SUCCESS   9
000010101    1    1    3    1    1    3    1    2  9.472727 0.303998 SUCCESS  10
000010111    0    0    2    1    0    2    1    0  6.143434 0.631169 SUCCESS  11
000011001    1    0    0    1    2    1    1    1  3.072727 0.929711 SUCCESS  12
000011011    0    1    1    0    3    1    2    0  8.276768 0.406912 SUCCESS  13
000011101    1    1    0    1    2    1    0    1  3.072727 0.929711 SUCCESS  14
000011111    2    1    0    0    2    3    2    0 10.410101 0.237413 SUCCESS  15
000100011    0    1    1    2    1    0    1    0  4.074747 0.850317 SUCCESS  16
000100101    4    0    0    1    0    3    0    2 18.684848 0.016639 SUCCESS  17
000100111    0    0    0    1    2    1    0    2  6.143434 0.631169 SUCCESS  18
000101001    0    0    0    2    0    0    0    0  8.082828 0.425421 SUCCESS  19
000101011    1    1    3    2    0    2    0    2  9.408081 0.309048 SUCCESS  20
000101101    2    0    0    3    0    0    1    2 10.345455 0.241612 SUCCESS  21
000101111    1    2    3    1    2    0    0    1  8.341414 0.400850 SUCCESS  22
000110011    1    0    0    0    1    2    2    2  6.208081 0.623936 SUCCESS  23
000110101    0    1    2    1    0    0    0    2  6.143434 0.631169 SUCCESS  24
000110111    1    1    2    0    1    2    2    0  5.206061 0.735342 SUCCESS  25
000111001    0    2    2    0    1    1    0    2  6.208081 0.623936 SUCCESS  26
000111011    2    2    0    0    1    0    0    1  6.143434 0.631169 SUCCESS  27
000111101    0    0    1    0    1    0    1    0  5.012121 0.756280 SUCCESS  28
000111111    0    1    0    1    2    1    2    0  5.141414 0.742360 SUCCESS  29
001000011    0    2    1    0    0    2    2    2  7.274747 0.507300 SUCCESS  30
001000101    2    0    0    1    2    0    1    3  9.343434 0.314158 SUCCESS  31
001000111    0    1    1    1    1    0    1    0  3.008081 0.933849 SUCCESS  32
001001011    0    1    1    0    0    4    2    2 14.547475 0.068565 SUCCESS  33
001001101    0    1    1    0    1    0    0    0  5.012121 0.756280 SUCCESS  34
001001111    0    0    0    1    0    1    0    1  5.012121 0.756280 SUCCESS  35
001010011    1    2    0    2    1    0    2    2  6.272727 0.616712 SUCCESS  36
001010101    2    0    1    2    2    1    0    0  6.208081 0.623936 SUCCESS  37
001010111    1    0    2    2    1    0    0    3  9.343434 0.314158 SUCCESS  38
001011011    1    0    0    5    0    1    2    1 20.753535 0.007832 FAILURE  39
001011101    3    0    2    2    0    1    1    0  9.343434 0.314158 SUCCESS  40
001011111    1    2    3    0    1    0    0    1  8.276768 0.406912 SUCCESS  41
001100101    0    1    2    4    3    0    2    0 18.749495 0.016258 SUCCESS  42
001100111    1    0    1    0    1    1    2    0  4.074747 0.850317 SUCCESS  43
001101011    0    3    2    1    1    0    0    1  8.276768 0.406912 SUCCESS  44
001101101    0    2    1    2    0    0    1    0  6.143434 0.631169 SUCCESS  45
001101111    1    1    3    0    1    0    0    0  8.212121 0.413029 SUCCESS  46
001110101    3    1    0    0    1    1    2    0  8.276768 0.406912 SUCCESS  47
001110111    3    1    0    0    2    1    2    1  8.341414 0.400850 SUCCESS  48
001111011    0    0    2    0    1    1    3    0  9.278788 0.319326 SUCCESS  49
001111101    3    2    0    3    1    1    1    2 11.541414 0.172867 SUCCESS  50
001111111    0    1    0    0    2    1    0    0  6.078788 0.638407 SUCCESS  51
010000011    0    0    1    0    0    1    1    1  4.010101 0.856211 SUCCESS  52
010000111    0    2    0    0    0    3    2    2 11.412121 0.179423 SUCCESS  53
010001011    2    2    1    2    3    0    0    3 13.610101 0.092511 SUCCESS  54
010001111    0    1    0    0    0    0    0    0  7.016162 0.534890 SUCCESS  55
010010011    0    1    0    1    1    2    1    0  4.074747 0.850317 SUCCESS  56
010010111    3    0    1    0    0    0    1    0  9.214141 0.324555 SUCCESS  57
010011011    1    3    0    0    0    0    1    1  8.212121 0.413029 SUCCESS  58
010011111    0    1    1    2    1    2    1    1  3.137374 0.925443 SUCCESS  59
010100011    3    1    1    0    0    1    2    0  8.276768 0.406912 SUCCESS  60
010100111    4    3    1    3    0    1    2    1 19.880808 0.010797 SUCCESS  61
010101011    1    0    2    1    1    2    0    0  5.141414 0.742360 SUCCESS  62
010101111    1    0    3    2    2    2    0    1  9.408081 0.309048 SUCCESS  63
010110011    1    2    0    1    2    0    0    0  6.143434 0.631169 SUCCESS  64
010110111    1    1    0    1    0    1    0    1  3.008081 0.933849 SUCCESS  65
010111011    0    0    4    1    1    0    1    1 12.414141 0.133660 SUCCESS  66
010111111    1    2    0    2    3    0    0    0 10.345455 0.241612 SUCCESS  67
011000111    1    2    0    1    1    0    0    2  5.141414 0.742360 SUCCESS  68
011001111    1    0    1    0    1    1    2    0  4.074747 0.850317 SUCCESS  69
011010111    1    1    2    1    1    0    0    1  3.072727 0.929711 SUCCESS  70
011011111    1    1    1    0    0    1    0    1  3.008081 0.933849 SUCCESS  71
011101111    0    1    0    0    2    0    0    2  7.145455 0.521024 SUCCESS  72
011111111    0    0    0    0    2    0    0    0  8.082828 0.425421 SUCCESS  73
100000000    1    0    1    3    2    0    1    2  8.341414 0.400850 SUCCESS  74
100010000    0    2    1    0    0    1    1    1  4.074747 0.850317 SUCCESS  75
100100000    0    0    0    3    0    2    2    0 11.347475 0.182777 SUCCESS  76
100101000    3    0    1    1    2    2    1    3 11.541414 0.172867 SUCCESS  77
100110000    0    0    1    1    4    0    0    0 14.418182 0.071496 SUCCESS  78
100111000    2    2    0    2    2    2    0    2  8.406061 0.394843 SUCCESS  79
101000000    1    1    1    0    3    0    3    3 14.612121 0.067141 SUCCESS  80
101000100    2    1    1    1    2    1    1    1  2.135354 0.976579 SUCCESS  81
101001000    1    0    0    1    0    1    3    1  7.210101 0.514143 SUCCESS  82
101001100    1    0    1    1    4    1    0    0 12.414141 0.133660 SUCCESS  83
101010000    1    2    0    0    2    1    2    1  5.206061 0.735342 SUCCESS  84
101010100    3    1    1    1    1    1    2    2  6.337374 0.609497 SUCCESS  85
101011000    0    0    1    1    1    2    0    0  5.076768 0.749340 SUCCESS  86
101011100    3    0    1    1    1    0    0    2  8.276768 0.406912 SUCCESS  87
101100000    0    2    1    1    0    0    3    0  9.278788 0.319326 SUCCESS  88
101100100    1    0    1    1    0    0    1    0  4.010101 0.856211 SUCCESS  89
101101000    0    1    2    0    0    0    1    2  6.143434 0.631169 SUCCESS  90
101101100    0    1    1    3    0    1    2    0  8.276768 0.406912 SUCCESS  91
101110000    0    0    1    0    0    1    0    0  6.014141 0.645648 SUCCESS  92
101110100    1    0    2    1    1    0    1    1  3.072727 0.929711 SUCCESS  93
101111000    2    0    3    0    0    1    2    0 10.345455 0.241612 SUCCESS  94
101111100    1    1    3    0    1    0    0    1  7.210101 0.514143 SUCCESS  95
110000000    1    0    1    1    1    0    0    0  4.010101 0.856211 SUCCESS  96
