		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.882812	M = 972	N = 8	m = 9	n = 7776
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001110101    3    2    1    3    0    1    1    2  4.580322 0.801344 SUCCESS  47
001110111    1    2    1    3    2    2    0    3  4.163179 0.842109 SUCCESS  48
001111011    2    2    4    3    0    1    2    2  5.508251 0.702126 SUCCESS  49
001111101    1    2    3    2    1    0    0    1  5.831750 0.666072 SUCCESS  50
001111111    2    0    2    3    1    3    3    2  4.418573 0.817523 SUCCESS  51
010000011    0    3    1    2    3    1    3    2  4.835715 0.774982 SUCCESS  52
010000111    2    1    1    2    1    2    2    0  3.235250 0.918739 SUCCESS  53
010001011    1    0    2    1    3    1    1    3  4.997464 0.757847 SUCCESS  54
010001111    3    2    0    4    3    2    3    1  6.853323 0.552538 SUCCESS  55
010010011    0    2    3    0    1    1    0    3  8.011107 0.432386 SUCCESS  56
010010111    2    3    1    3    4    2    2    1  4.673966 0.791787 SUCCESS  57
010011011    4    0    1    3    2    2    1    2  5.925394 0.655589 SUCCESS  58
010011111    4    2    5    2    0    0    2    2 11.629181 0.168531 SUCCESS  59
010100011    2    2    1    2    1    1    5    1  7.015073 0.535007 SUCCESS  60
010100111    4    3    5    2    1    1    0    1 11.629181 0.168531 SUCCESS  61
010101011    1    2    1    1    3    2    1    3  3.073500 0.929661 SUCCESS  62
010101111    1    2    1    2    1    1    1    2  2.145571 0.976221 SUCCESS  63
010110011    3    2    4    1    3    0    3    2  6.853323 0.552538 SUCCESS  64
010110111    7    2    1    2    0    4    2    1 19.512325 0.012347 SUCCESS  65
010111011    1    1    0    3    1    1    2    1  4.742071 0.784755 SUCCESS  66
010111111    1    1    5    1    1    3    6    3 17.588361 0.024533 SUCCESS  67
011000111    0    0    2    1    0    2    3    1  7.338571 0.500582 SUCCESS  68
011001111    1    2    6    1    4    0    3    0 17.077574 0.029311 SUCCESS  69
011010111    2    5    2    1    2    2    2    3  6.436181 0.598495 SUCCESS  70
011011111    2    1    2    3    1    2    3    2  2.239215 0.972786 SUCCESS  71
011101111    0    0    0    0    2    1    0    4 12.531571 0.129015 SUCCESS  72
011111111    2    1    5    1    1    3    3    6 17.171218 0.028375 SUCCESS  73
100000000    1    2    0    2    1    3    0    2  5.414607 0.712481 SUCCESS  74
100010000    2    1    3    1    1    2    0    2  3.907786 0.865346 SUCCESS  75
100100000    0    1    2    2    2    1    3    3  4.163179 0.842109 SUCCESS  76
100101000    4    1    2    1    2    3    0    2  5.925394 0.655589 SUCCESS  77
100110000    4    3    2    2    3    2    3    2  4.512217 0.808210 SUCCESS  78
100111000    2    1    1    1    2    0    1    1  4.069535 0.850796 SUCCESS  79
101000000    1    4    4    0    0    2    3    1 10.284109 0.245649 SUCCESS  80
101000100    3    0    2    2    4    1    1    5 11.212038 0.189972 SUCCESS  81
101001000    0    1    1    2    3    0    3    2  6.087143 0.637471 SUCCESS  82
101001100    1    1    2    5    2    2    1    0  8.521894 0.384217 SUCCESS  83
101010000    2    4    1    4    1    2    2    1  6.180787 0.626989 SUCCESS  84
101010100    1    4    4    2    0    3    2    0  9.866966 0.274488 SUCCESS  85
101011000    3    0    2    1    4    3    1    1  7.015073 0.535007 SUCCESS  86
101011100    4    1    1    0    3    4    0    0 12.208072 0.142159 SUCCESS  87
101100000    0    3    1    3    4    3    2    0  8.777287 0.361431 SUCCESS  88
101100100    3    3    4    3    4    2    0    6 18.099148 0.020495 SUCCESS  89
101101000    5    0    3    0    0    1    3    1 13.297751 0.102007 SUCCESS  90
101101100    4    5    2    3    1    3    0    2 11.467432 0.176594 SUCCESS  91
101110000    3    2    1    2    2    3    4    2  4.256823 0.833240 SUCCESS  92
101110100    0    3    4    2    1    1    1    2  6.342536 0.608921 SUCCESS  93
101111000    1    1    1    0    2    2    0    4  7.593964 0.474102 SUCCESS  94
101111100    2    3    1    1    2    0    3    0  6.087143 0.637471 SUCCESS  95
110000000    0    0    2    4    3    2    1    4  9.866966 0.274488 SUCCESS  96
110000010    3    4    2    1    3    3    5    0 12.139968 0.145067 SUCCESS  97
110000100    5    3    2    2    3    1    1    0  9.449823 0.305781 SUCCESS  98
110001000    0    0    2    2    0    1    1    1  7.083177 0.527686 SUCCESS  99
110001010    2    3    2    2    4    0    1    3  6.180787 0.626989 SUCCESS 100
110010000    0    2    2    2    2    4    6    3 14.319325 0.073813 SUCCESS 101
110010010    1    2    2    1    2    2    1    1  1.728428 0.988236 SUCCESS 102
110010100    5    0    2    1    0    1    0    2 11.952679 0.153328 SUCCESS 103
110011000    2    2    0    3    1    0    3    2  5.670000 0.684141 SUCCESS 104
110011010    3    2    1    3    3    2    3    2  3.167145 0.923434 SUCCESS 105
110100000    1    3    3    1    1    2    3    3  4.001430 0.856994 SUCCESS 106
110100010    2    0    3    0    2    1    2    4  7.432215 0.490796 SUCCESS 107
110100100    0    2    2    0    1    1    1    1  5.576356 0.694566 SUCCESS 108
110101000    1    1    1    3    3    2    5    3  8.615538 0.375759 SUCCESS 109
110101010    1    1    2    2    0    2    1    1  3.652392 0.887046 SUCCESS 110
110101100    8    2    3    0    1    3    2    2 24.126433 0.002183 FAILURE 111
110110000    1    3    0    4    2    3    0    2  8.104751 0.423305 SUCCESS 112
110110010    2    2    5    2    5    1    1    2 11.467432 0.176594 SUCCESS 113
110110100    4    2    2    1    1    1    2    1  4.163179 0.842109 SUCCESS 114
110111000    2    4    1    2    0    3    3    3  6.853323 0.552538 SUCCESS 115
110111010    0    3    3    2    1    4    0    1  8.521894 0.384217 SUCCESS 116
110111100    3    0    0    2    1    2    1    1  5.831750 0.666072 SUCCESS 117
111000000    0    0    2    3    2    1    4    3  8.104751 0.423305 SUCCESS 118
111000010    3    1    1    2    1    3    3    0  5.252858 0.730240 SUCCESS 119
111000100    2    1    2    1    1    2    0    1  3.652392 0.887046 SUCCESS 120
111000110    3    0    0    0    4    2    1    1  9.773322 0.281298 SUCCESS 121
111001000    0    5    2    1    1    1    6    2 17.750110 0.023180 SUCCESS 122
111001010    5    1    1    1    3    4    0    2 11.629181 0.168531 SUCCESS 123
111001100    1    2    0    1    0    4    4    3 10.284109 0.245649 SUCCESS 124
111010000    2    3    2    1    1    1    2    3  2.656358 0.954041 SUCCESS 125
111010010    0    3    1    1    1    1    2    1  4.742071 0.784755 SUCCESS 126
111010100    0    2    3    3    3    0    4    1  8.777287 0.361431 SUCCESS 127
111010110    4    3    2    0    1    3    1    2  6.597930 0.580567 SUCCESS 128
111011000    1    1    2    3    1    0    0    0  7.755714 0.457689 SUCCESS 129
111011010    4    1    4    2    2    1    1    1  6.597930 0.580567 SUCCESS 130
111011100    0    5    3    5    1    3    1    4 17.171218 0.028375 SUCCESS 131
111100000    1    2    3    1    0    1    3    1  4.997464 0.757847 SUCCESS 132
111100010    2    1    1    1    1    2    0    2  3.652392 0.887046 SUCCESS 133
111100100    1    2    3    0    1    2    3    0  6.087143 0.637471 SUCCESS 134
111100110    1    2    2    1    0    3    4    1  6.342536 0.608921 SUCCESS 135
111101000    3    0    3    1    3    0    1    3  7.432215 0.490796 SUCCESS 136
111101010    1    0    2    2    5    1    4    1 10.956645 0.204168 SUCCESS 137
111101100    1    2    2    4    1    0    1    0  7.593964 0.474102 SUCCESS 138
111101110    0    2    3    2    1    3    0    3  6.342536 0.608921 SUCCESS 139
111110000    1    1    2    2    0    2    6    2 12.046323 0.149149 SUCCESS 140
111110010    3    3    3    0    2    3    6    1 14.319325 0.073813 SUCCESS 141
111110100    3    2    0    2    3    0    2    3  5.925394 0.655589 SUCCESS 142
111110110    1    1    5    4    1    1    0    2 11.373787 0.181406 SUCCESS 143
111111000    1    0    1    2    1    4    2    3  6.342536 0.608921 SUCCESS 144
111111010    3    0    2    1    2    1    4    3  6.597930 0.580567 SUCCESS 145
111111100    1    1    3    1    2    5    5    3 13.229646 0.104189 SUCCESS 146
111111110    2    1    5    1    1    3    3    6 17.171218 0.028375 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.882812	M = 972	N = 8	m = 9	n = 7776
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    4    1    1    3    4    0    4 10.794895 0.213594 SUCCESS   0
000000011    2    3    1    1    3    3    0    3  5.508251 0.702126 SUCCESS   1
000000101    1    2    2    1    1    1    0    1  4.069535 0.850796 SUCCESS   2
000000111    3    2    1    1    3    1    0    1  4.997464 0.757847 SUCCESS   3
000001001    1    1    2    0    3    2    2    0  5.414607 0.712481 SUCCESS   4
000001011    2    3    3    1    1    4    1    2  5.091109 0.747795 SUCCESS   5
000001101    0    3    2    1    1    3    1    2  4.580322 0.801344 SUCCESS   6
000001111    2    1    1    0    2    1    0    2  5.159214 0.740432 SUCCESS   7
000010001    2    1    3    4    3    0    1    2  6.597930 0.580567 SUCCESS   8
000010011    5    0    0    1    3    2    1    1 11.118394 0.195081 SUCCESS   9
000010101    1    5    3    0    2    5    2    3 14.319325 0.073813 SUCCESS  10
000010111    0    2    2    1    2    3    1    4  5.925394 0.655589 SUCCESS  11
000011001    2    3    1    1    1    3    2    1  3.073500 0.929661 SUCCESS  12
000011011    3    0    0    2    0    4    2    3  9.611573 0.293353 SUCCESS  13
000011101    0    3    1    0    3    1    0    2  8.011107 0.432386 SUCCESS  14
000011111    1    0    0    0    3    3    1    1  8.428250 0.392793 SUCCESS  15
000100011    3    2    2    4    1    0    1    2  5.925394 0.655589 SUCCESS  16
000100101    0    2    3    1    2    1    1    1  4.324928 0.826682 SUCCESS  17
000100111    3    3    1    3    3    1    1    0  5.925394 0.655589 SUCCESS  18
000101001    2    0    5    3    1    3    3    1 10.122359 0.256543 SUCCESS  19
000101011    1    1    0    1    2    3    3    1  4.997464 0.757847 SUCCESS  20
000101101    2    3    4    2    1    0    2    1  5.925394 0.655589 SUCCESS  21
000101111    1    1    0    1    3    2    1    1  4.742071 0.784755 SUCCESS  22
000110011    1    2    2    2    2    2    2    0  2.400964 0.966189 SUCCESS  23
000110101    2    5    1    3    4    5    4    3 17.264863 0.027466 SUCCESS  24
000110111    1    0    0    2    2    2    2    3  4.997464 0.757847 SUCCESS  25
000111001    2    3    2    1    1    2    3    3  2.911751 0.939773 SUCCESS  26
000111011    2    3    0    2    1    1    2    1  3.907786 0.865346 SUCCESS  27
000111101    3    1    3    2    1    2    1    4  5.091109 0.747795 SUCCESS  28
000111111    1    0    0    0    2    1    1    3  7.755714 0.457689 SUCCESS  29
001000011    0    2    2    0    2    4    3    3  7.687609 0.464565 SUCCESS  30
001000101    1    0    4    1    2    1    1    2  6.087143 0.637471 SUCCESS  31
001000111    5    1    3    5    0    1    1    1 14.898217 0.061155 SUCCESS  32
001001011    2    1    2    0    2    0    3    1  5.414607 0.712481 SUCCESS  33
001001101    2    1    3    0    2    2    4    2  5.508251 0.702126 SUCCESS  34
001001111    1    2    1    5    3    1    0    1  9.611573 0.293353 SUCCESS  35
001010011    0    2    2    2    0    2    3    2  4.580322 0.801344 SUCCESS  36
001010101    2    3    3    2    3    2    1    4  4.929359 0.765099 SUCCESS  37
001010111    3    1    2    3    0    1    3    2  4.835715 0.774982 SUCCESS  38
001011011    0    2    3    0    1    0    3    2  7.593964 0.474102 SUCCESS  39
001011101    4    2    2    3    3    3    3    3  5.857289 0.663214 SUCCESS  40
001011111    3    1    2    1    1    1    2    3  3.073500 0.929661 SUCCESS  41
001100101    2    3    2    4    1    1    2    0  5.925394 0.655589 SUCCESS  42
001100111    2    3    2    1    2    1    3    0  4.163179 0.842109 SUCCESS  43
001101011    0    2    0    2    2    3    2    3  5.252858 0.730240 SUCCESS  44
001101101    2    0    0    3    2    3    1    2  5.670000 0.684141 SUCCESS  45
001101111    0    1    0    1    1    1    3    1  6.666035 0.573056 SUCCESS  46
001110101    2    3    2    1    6    1    0    2 12.718859 0.121896 SUCCESS  47
001110111    2    3    0    3    1    2    4    1  6.597930 0.580567 SUCCESS  48
001111011    4    2    1    4    0    2    1    4 10.122359 0.256543 SUCCESS  49
001111101    6    2    2    1    2    5    1    2 15.409004 0.051664 SUCCESS  50
001111111    1    1    0    1    1    3    1    1  5.159214 0.740432 SUCCESS  51
010000011    0    2    2    1    2    1    3    1  3.907786 0.865346 SUCCESS  52
010000111    2    1    1    1    4    2    1    4  6.597930 0.580567 SUCCESS  53
010001011    1    2    1    2    1    1    2    2  1.728428 0.988236 SUCCESS  54
010001111    3    1    4    5    0    4    0    3 15.826146 0.044937 SUCCESS  55
010010011    1    2    5    2    1    2    3    0  8.777287 0.361431 SUCCESS  56
010010111    4    2    2    1    4    1    2    4  8.198395 0.414334 SUCCESS  57
010011011    3    2    2    2    1    2    4    0  5.508251 0.702126 SUCCESS  58
010011111    2    0    3    3    3    1    0    1  6.759679 0.562770 SUCCESS  59
010100011    3    0    1    2    2    5    0    3 10.956645 0.204168 SUCCESS  60
010100111    0    1    2    2    1    3    2    4  5.925394 0.655589 SUCCESS  61
010101011    3    3    2    2    3    2    2    2  2.077466 0.978544 SUCCESS  62
010101111    2    2    3    0    0    1    2    1  5.414607 0.712481 SUCCESS  63
010110011    2    4    1    3    3    1    2    1  5.091109 0.747795 SUCCESS  64
010110111    2    1    3    0    2    0    1    2  5.414607 0.712481 SUCCESS  65
010111011    3    1    2    5    1    3    2    3  8.198395 0.414334 SUCCESS  66
010111111    2    2    4    2    1    3    2    4  6.019038 0.645099 SUCCESS  67
011000111    2    2    0    0    4    3    3    3  8.360145 0.399104 SUCCESS  68
011001111    7    4    2    2    2    4    2    0 21.112790 0.006854 FAILURE  69
011010111    0    3    3    4    2    4    2    3  8.870932 0.353301 SUCCESS  70
011011111    2    1    0    2    2    0    2    1  4.742071 0.784755 SUCCESS  71
011101111    3    3    0    5    2    4    4    0 15.409004 0.051664 SUCCESS  72
011111111    1    2    2    2    3    2    1    2  1.566679 0.991544 SUCCESS  73
100000000    2    4    1    1    3    4    0    4 10.794895 0.213594 SUCCESS  74
100010000    2    4    1    2    2    4    1    3  6.436181 0.598495 SUCCESS  75
100100000    0    3    2    0    3    3    2    3  6.597930 0.580567 SUCCESS  76
100101000    2    2    2    1    1    4    0    1  5.670000 0.684141 SUCCESS  77
100110000    1    2    1    1    0    4    0    1  8.011107 0.432386 SUCCESS  78
100111000    1    1    4    3    1    1    4    2  7.270466 0.507752 SUCCESS  79
101000000    0    3    1    1    3    2    0    3  6.759679 0.562770 SUCCESS  80
101000100    1    6    2    1    0    0    0    0 17.818215 0.022631 SUCCESS  81
101001000    2    1    0    0    4    3    3    2  8.104751 0.423305 SUCCESS  82
101001100    0    2    3    2    1    2    2    2  3.073500 0.929661 SUCCESS  83
101010000    2    3    4    2    4    0    3    2  8.198395 0.414334 SUCCESS  84
101010100    2    1    2    1    1    0    1    5  8.939036 0.347465 SUCCESS  85
101011000    1    1    0    1    1    1    2    4  6.504286 0.590932 SUCCESS  86
101011100    1    3    3    4    3    1    3    1  6.436181 0.598495 SUCCESS  87
101100000    3    1    4    2    2    0    3    0  8.104751 0.423305 SUCCESS  88
101100100    2    2    1    3    2    2    0    2  3.073500 0.929661 SUCCESS  89
101101000    1    3    0    2    1    3    0    1  6.504286 0.590932 SUCCESS  90
101101100    4    2    3    4    1    1    2    2  6.436181 0.598495 SUCCESS  91
101110000    3    1    1    1    2    1    3    1  3.490643 0.899915 SUCCESS  92
101110100    4    1    0    1    2    1    2    2  5.670000 0.684141 SUCCESS  93
101111000    0    1    2    2    3    2    3    2  3.746036 0.879279 SUCCESS  94
101111100    0    4    2    1    1    2    3    0  7.849358 0.448322 SUCCESS  95
110000000    2    4    2    1    1    2    0    3  5.925394 0.655589 SUCCESS  96
110000010    1    2    4    3    2    2    4    1  6.436181 0.598495 SUCCESS  97
110000100    2    0    2    3    2    1    1    2  3.490643 0.899915 SUCCESS  98
110001000    2    3    5    2    3    4    1    5 14.830112 0.062534 SUCCESS  99
110001010    4    0    3    3    1    1    5    1 12.301717 0.138241 SUCCESS 100
110010000    1    3    3    0    2    2    3    2  4.418573 0.817523 SUCCESS 101
110010010    2    2    3    1    1    1    4    2  4.418573 0.817523 SUCCESS 102
110010100    1    2    1    2    1    2    1    2  1.728428 0.988236 SUCCESS 103
110011000    1    3    1    1    1    4    1    3  5.925394 0.655589 SUCCESS 104
110011010    0    2    1    1    2    3    2    1  3.907786 0.865346 SUCCESS 105
110100000    0    1    2    1    0    4    0    1  9.517928 0.300503 SUCCESS 106
110100010    1    6    2    1    2    1    2    1 10.956645 0.204168 SUCCESS 107
110100100    3    0    1    0    1    4    3    2  8.521894 0.384217 SUCCESS 108
110101000    1    3    1    2    3    2    1    2  2.656358 0.954041 SUCCESS 109
110101010    3    1    1    1    1    0    2    3  4.997464 0.757847 SUCCESS 110
110101100    2    3    2    0    3    1    1    5  9.449823 0.305781 SUCCESS 111
110110000    3    1    3    2    2    1    3    1  3.328894 0.912056 SUCCESS 112
110110010    4    1    1    4    2    2    1    1  6.597930 0.580567 SUCCESS 113
110110100    3    3    0    0    1    4    2    3  8.777287 0.361431 SUCCESS 114
110111000    5    1    0    1    1    1    3    2  9.611573 0.293353 SUCCESS 115
110111010    2    2    1    2    3    0    2    2  3.073500 0.929661 SUCCESS 116
110111100    0    2    2    2    1    2    4    3  5.508251 0.702126 SUCCESS 117
111000000    2    2    1    1    1    2    1    2  1.728428 0.988236 SUCCESS 118
111000010    2    0    2    2    2    3    2    2  2.656358 0.954041 SUCCESS 119
111000100    3    4    3    1    3    4    0    4 11.722825 0.164006 SUCCESS 120
111000110    3    0    2    5    5    2    3    1 14.319325 0.073813 SUCCESS 121
111001000    1    1    1    2    1    2    4    1  4.580322 0.801344 SUCCESS 122
111001010    0    2    1    3    1    2    0    5 10.701251 0.219208 SUCCESS 123
111001100    0    5    2    0    2    3    4    5 17.588361 0.024533 SUCCESS 124
111010000    2    1    2    1    1    3    1    1  2.818107 0.945248 SUCCESS 125
111010010    3    0    0    0    1    1    2    1  7.755714 0.457689 SUCCESS 126
111010100    0    2    1    2    5    2    0    2  9.611573 0.293353 SUCCESS 127
111010110    2    2    4    1    4    0    1    3  8.360145 0.399104 SUCCESS 128
111011000    3    2    2    5    2    0    2    1  8.360145 0.399104 SUCCESS 129
111011010    1    4    1    1    1    2    2    2  4.163179 0.842109 SUCCESS 130
111011100    6    0    1    2    2    0    4    3 16.660431 0.033846 SUCCESS 131
111100000    1    2    2    1    0    4    2    2  5.252858 0.730240 SUCCESS 132
111100010    2    2    2    1    3    3    0    3  4.418573 0.817523 SUCCESS 133
111100100    1    0    3    1    2    1    7    2 18.167253 0.020007 SUCCESS 134
111100110    0    5    0    1    1    3    6    1 20.346610 0.009101 FAILURE 135
111101000    2    4    3    1    2    4    2    1  6.436181 0.598495 SUCCESS 136
111101010    1    0    2    1    3    1    1    4  6.759679 0.562770 SUCCESS 137
111101100    3    1    1    3    1    3    0    2  5.252858 0.730240 SUCCESS 138
111101110    6    0    2    2    3    0    2    1 14.225681 0.076069 SUCCESS 139
111110000    1    3    2    2    0    4    1    1  6.342536 0.608921 SUCCESS 140
111110010    2    1    2    1    1    2    1    2  1.728428 0.988236 SUCCESS 141
111110100    2    0    2    1    1    4    1    2  5.670000 0.684141 SUCCESS 142
111110110    6    4    0    3    1    5    1    1 20.857397 0.007536 FAILURE 143
111111000    2    2    1    4    1    4    2    2  5.763645 0.673688 SUCCESS 144
111111010    2    0    3    0    1    3    1    3  6.759679 0.562770 SUCCESS 145
111111100    2    3    1    3    1    4    2    2  4.673966 0.791787 SUCCESS 146
111111110    1    2    2    2    3    2    1    2  1.566679 0.991544 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.882812	M = 972	N = 8	m = 9	n = 7776
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    0    3    2    1    2    3    1  4.580322 0.801344 SUCCESS   0
000000011    1    2    1    2    3    4    2    3  4.673966 0.791787 SUCCESS   1
000000101    3    3    1    2    0    1    0    1  6.504286 0.590932 SUCCESS   2
000000111    1    1    2    2    3    2    4    3  4.673966 0.791787 SUCCESS   3
000001001    0    2    1    2    0    3    5    2 10.284109 0.245649 SUCCESS   4
000001011    1    3    3    4    1    0    1    1  7.432215 0.490796 SUCCESS   5
000001101    2    0    0    3    2    4    2    2  7.015073 0.535007 SUCCESS   6
000001111    0    2    2    1    2    3    3    2  3.746036 0.879279 SUCCESS   7
000010001    1    2    0    0    0    1    1    2  7.083177 0.527686 SUCCESS   8
000010011    0    4    2    0    1    2    4    3  9.866966 0.274488 SUCCESS   9
000010101    3    3    1    0    1    4    1    0  8.939036 0.347465 SUCCESS  10
000010111    1    2    1    3    2    1    2    3  2.656358 0.954041 SUCCESS  11
000011001    2    3    5    3    1    2    1    2  7.525859 0.481098 SUCCESS  12
000011011    2    0    2    4    2    2    2    1  4.835715 0.774982 SUCCESS  13
000011101    0    3    2    1    1    0    4    0  9.773322 0.281298 SUCCESS  14
000011111    3    2    1    2    1    2    1    1  2.400964 0.966189 SUCCESS  15
000100011    1    1    0    1    4    1    2    2  6.087143 0.637471 SUCCESS  16
000100101    2    1    4    2    3    3    4    2  6.691574 0.570245 SUCCESS  17
000100111    2    3    1    2    0    0    3    1  6.087143 0.637471 SUCCESS  18
000101001    1    2    2    1    1    2    1    4  4.163179 0.842109 SUCCESS  19
000101011    3    2    1    0    1    3    0    0  8.011107 0.432386 SUCCESS  20
000101101    2    2    2    1    1    0    4    2  5.252858 0.730240 SUCCESS  21
000101111    3    2    0    2    2    3    2    4  5.763645 0.673688 SUCCESS  22
000110011    2    2    4    3    2    3    2    2  3.839681 0.871290 SUCCESS  23
000110101    2    0    1    3    3    3    0    3  7.015073 0.535007 SUCCESS  24
000110111    1    2    1    2    2    1    1    1  2.145571 0.976221 SUCCESS  25
000111001    2    0    1    1    0    2    2    4  7.176822 0.517681 SUCCESS  26
000111011    0    0    2    1    3    0    3    1  8.011107 0.432386 SUCCESS  27
000111101    2    2    3    0    2    3    3    2  4.001430 0.856994 SUCCESS  28
000111111    3    2    2    0    1    2    1    2  3.490643 0.899915 SUCCESS  29
001000011    1    1    2    1    4    3    1    4  7.270466 0.507752 SUCCESS  30
001000101    3    3    3    4    1    1    0    2  7.270466 0.507752 SUCCESS  31
001000111    1    0    0    1    3    0    3    4 10.445858 0.235116 SUCCESS  32
001001011    2    1    3    2    3    2    2    0  3.746036 0.879279 SUCCESS  33
001001101    0    4    0    0    1    1    1    4 11.952679 0.153328 SUCCESS  34
001001111    4    2    1    0    1    1    2    1  6.087143 0.637471 SUCCESS  35
001010011    3    2    3    1    3    0    0    5 11.629181 0.168531 SUCCESS  36
001010101    0    3    2    3    4    6    2    1 15.409004 0.051664 SUCCESS  37
001010111    1    1    2    0    3    3    3    1  5.252858 0.730240 SUCCESS  38
001011011    0    0    1    1    4    1    3    1  8.683643 0.369682 SUCCESS  39
001011101    2    2    3    1    3    0    0    4  8.104751 0.423305 SUCCESS  40
001011111    3    2    1    3    2    3    2    3  3.167145 0.923434 SUCCESS  41
