		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 3.984375	M = 2048	N = 8	m = 9	n = 16384
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    5    5    4    2    2    3    3    5  3.337879 0.911401 SUCCESS   0
000000011    5    4    5    4    0    6    0    6 10.844949 0.210640 SUCCESS   1
000000101    4    6    6    2    2    2    5    3  5.673232 0.683781 SUCCESS   2
000000111    2    4    5    6    1    6    2    4  6.707576 0.568486 SUCCESS   3
000001001    4    3    4    4    2    2    9    3  9.042929 0.338687 SUCCESS   4
000001011    6    3    6    4    4    1    4    1  6.958081 0.541162 SUCCESS   5
000001101    8    8    6    3    5    2    4    4 10.925758 0.205941 SUCCESS   6
000001111    3    8    6    1    4    5    2    6 10.109596 0.257418 SUCCESS   7
000010001    4    4    5    4    4    5    4    5  0.800505 0.999222 SUCCESS   8
000010011    2    4    4    5    2    0    9    4 12.913636 0.114856 SUCCESS   9
000010101    4    6    4    7    4    3    3    5  4.170202 0.841450 SUCCESS  10
000010111    5    7    6    5    9    2    2    4 12.477273 0.131146 SUCCESS  11
000011001    6    4    2    0    3    3    2    6  8.743939 0.364355 SUCCESS  12
000011011    6    3    3    4    3    2    5    5  3.354040 0.910218 SUCCESS  13
000011101    2    4    5    9    7    8    3    5 14.828788 0.062561 SUCCESS  14
000011111    3    7    8    0    7    7    6    4 16.630808 0.034191 SUCCESS  15
000100011    5    3    3    1    2    4    5    3  4.606566 0.798679 SUCCESS  16
000100101    2    2    4    3    2    4    5    4  3.572222 0.893513 SUCCESS  17
000100111    4    1    7    4    4    2    5    4  5.939899 0.653964 SUCCESS  18
000101001    5    2    1    7    6    2    4    7 10.360101 0.240655 SUCCESS  19
000101011    4    8    3    3    2    2    4    2  7.725758 0.460707 SUCCESS  20
000101101    3    1    4    5    4    2    5    1  6.408586 0.601564 SUCCESS  21
000101111    2    2    4    4    9    4    2    3  9.810606 0.278571 SUCCESS  22
000110011    5    7    4    2    4    4    2    1  6.958081 0.541162 SUCCESS  23
000110101    6    7    2    3    2    1    1    2 11.313636 0.184553 SUCCESS  24
000110111    7    2    3    4    2    5    2    7  8.275253 0.407055 SUCCESS  25
000111001    4    5    3    2    2    4    7    2  5.923737 0.655774 SUCCESS  26
