		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 31.984375	M = 16384	N = 8	m = 9	n = 131072
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   30   32   30   30   41   36   25   31  5.138447 0.742681 SUCCESS   0
000000011   43   39   28   28   34   37   32   36  8.005114 0.432971 SUCCESS   1
000000101   34   32   38   37   23   33   29   32  5.044508 0.752809 SUCCESS   2
000000111   34   38   30   32   42   38   24   30  8.028346 0.430706 SUCCESS   3
000001001   38   28   28   32   33   44   27   33  7.732386 0.460038 SUCCESS   4
000001011   26   32   35   30   26   43   32   33  6.691982 0.570200 SUCCESS   5
000001101   34   24   27   33   21   24   36   33  9.543497 0.298538 SUCCESS   6
000001111   27   34   32   28   39   30   22   26  7.545518 0.479074 SUCCESS   7
000010001   26   32   34   22   34   25   35   46 12.862689 0.116662 SUCCESS   8
000010011   40   25   25   32   31   33   29   30  5.710164 0.679661 SUCCESS   9
000010101   23   35   26   34   22   24   29   26 10.920265 0.206258 SUCCESS  10
000010111   41   40   31   28   19   39   32   31 12.320265 0.137476 SUCCESS  11
000011001   28   36   38   34   26   33   33   46  9.909154 0.271460 SUCCESS  12
000011011   29   20   27   30   24   31   31   40 10.060669 0.260794 SUCCESS  13
000011101   31   22   34   33   33   33   40   34  5.692992 0.681577 SUCCESS  14
000011111   33   38   43   37   41   30   20   37 14.148548 0.077975 SUCCESS  15
000100011   28   37   37   29   31   30   35   38  4.049558 0.852625 SUCCESS  16
000100101   29   35   35   34   34   35   35   30  1.853598 0.985176 SUCCESS  17
000100111   37   23   29   35   36   39   32   33  6.149558 0.630483 SUCCESS  18
000101001   35   36   28   33   41   28   30   30  4.756629 0.783243 SUCCESS  19
000101011   29   38   26   35   21   27   28   31  8.156629 0.418322 SUCCESS  20
000101101   26   36   30   33   39   25   32   37  5.820265 0.667357 SUCCESS  21
000101111   25   40   32   35   23   32   36   33  7.111174 0.524687 SUCCESS  22
000110011   40   36   40   31   32   33   30   37  5.679861 0.683042 SUCCESS  23
000110101   33   36   31   40   24   36   35   32  5.538447 0.698777 SUCCESS  24
000110111   25   25   33   29   22   29   32   29  7.272790 0.507507 SUCCESS  25
000111001   29   37   30   30   44   42   31   29  9.583902 0.295453 SUCCESS  26
000111011   25   35   25   34   46   30   36   21 14.476831 0.070153 SUCCESS  27
