		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.664062	M = 1372	N = 8	m = 9	n = 10976
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111111    3    3    4    3    1    4    0    2  5.487034 0.704476 SUCCESS  29
001000011    6    1    2    1    8    3    2    3 17.850906 0.022372 SUCCESS  30
001000101    1    0    0    3    3    6    3    1 12.042901 0.149300 SUCCESS  31
001000111    7    3    4    3    2    0    1    3 12.054964 0.148768 SUCCESS  32
001001011    1   10    3    2    3    2    1    3 23.381477 0.002907 FAILURE  33
001001101    1    1    5    0    2    5    3    1 10.372271 0.239863 SUCCESS  34
001001111    4    2    2    2    1    1    2    2  3.677686 0.884971 SUCCESS  35
001010011    3    2    0    7    2    3    3    1 11.536284 0.173124 SUCCESS  36
001010101    2    2    1    1    3    2    3    5  4.841700 0.774354 SUCCESS  37
001010111    3    2    2    3    1    4    4    1  3.943057 0.862224 SUCCESS  38
001011011    2    2    2    4    3    1    1    4  4.069712 0.850780 SUCCESS  39
001011101    1    4    3    1    1    3    3    6  8.321677 0.402695 SUCCESS  40
001011111    1    3    2    2    2    1    1    2  3.930995 0.863295 SUCCESS  41
001100101    3    0    3    0    3    2    3    7 13.080260 0.109118 SUCCESS  42
001100111    3    4    0    6    4    1    3    2  9.738999 0.283825 SUCCESS  43
001101011    2    3    5    2    3    5    1    0  8.448332 0.390944 SUCCESS  44
001101101    4    2    2    2    6    2    4    1  7.423035 0.491752 SUCCESS  45
001101111    4    5    6    0    2    2    2    4 11.029667 0.200024 SUCCESS  46
001110101    6    4    1    5    2    2    3    4  9.232382 0.323073 SUCCESS  47
001110111    5    3    1    4    6    2    4    2  9.232382 0.323073 SUCCESS  48
001111011    1    2    1    2    3    3    0    2  5.474971 0.705811 SUCCESS  49
001111101    4    3    2    2    4    4    4    6  7.435097 0.490497 SUCCESS  50
001111111    2    7    4    2    3    3    0    2 11.282976 0.186175 SUCCESS  51
010000011    2    3    3    6    0    3    1    0 11.144259 0.193659 SUCCESS  52
010000111    4    2    2    1    7    2    3    1 10.637642 0.223088 SUCCESS  53
010001011    5    2    1    1    2    4    1    2  6.512330 0.590040 SUCCESS  54
010001111    3    4    2    2    2    1    2    3  2.525735 0.960520 SUCCESS  55
010010011    4    2    5    2    3    3    4    3  3.955120 0.861150 SUCCESS  56
010010111    2    7    3    1    4    5    2    2 11.675001 0.166304 SUCCESS  57
010011011    2    2    3    2    2    6    4    0  8.448332 0.390944 SUCCESS  58
010011111    3    7    1    2    1    2    4    3 10.510987 0.230975 SUCCESS  59
010100011    1    3    1    6    7    2    1    3 15.016262 0.058830 SUCCESS  60
010100111    3    2    0    7    0    3    3    1 14.105557 0.079055 SUCCESS  61
010101011    2    3    0    0    4    2    3    6 10.890950 0.207955 SUCCESS  62
010101111    3    2    4    3    1    0    6    2  9.220320 0.324052 SUCCESS  63
010110011    5    4    3    6    2    2    5    4 10.269741 0.246602 SUCCESS  64
010110111    1    3    1    4    4    4    1    4  6.005713 0.646592 SUCCESS  65
010111011    1    3    2    1    2    3    2    6  7.031010 0.533291 SUCCESS  66
010111111    0    1    2    3    1    2    5    2  7.537627 0.479886 SUCCESS  67
011000111    0    3    2    5    2    3    4    7 13.218977 0.104534 SUCCESS  68
011001111    1    3    2    4    4    0    1    1  7.537627 0.479886 SUCCESS  69
011010111    2    1    5    2    2    3    3    2  3.943057 0.862224 SUCCESS  70
011011111    3    4    4    3    4    3    1    2  3.436440 0.904066 SUCCESS  71
011101111    3    3    3    4    9    1    4    3 18.116276 0.020371 SUCCESS  72
011111111    1    3    3    1    2    4    3    1  4.196366 0.838986 SUCCESS  73
100000000    1    4    3    4    3    4    2    4  4.081774 0.849671 SUCCESS  74
100010000    2    2    2    2    1    3    3    1  2.905698 0.940135 SUCCESS  75
100100000    5    4    4    2    1    3    6    1 10.131025 0.255950 SUCCESS  76
100101000    4    1    4    5    6    1    2    3 10.131025 0.255950 SUCCESS  77
100110000    4    3    4    2    1    3    4    3  3.436440 0.904066 SUCCESS  78
100111000    3    2    4    7    1    4    2    2 10.257679 0.247404 SUCCESS  79
101000000    1    1    7    3    2    4    2    2 10.637642 0.223088 SUCCESS  80
101000100    2    0    3    5    1    3    4    1  7.929652 0.440372 SUCCESS  81
101001000    5    3    1    1    4    1    1    2  7.284318 0.506291 SUCCESS  82
101001100    2    0    1    4    2    2    2    4  5.866996 0.662127 SUCCESS  83
101010000    1    6    3    6    0    3    5    3 14.636299 0.066615 SUCCESS  84
101010100    4    3    2    3    0    1    0    3  7.537627 0.479886 SUCCESS  85
101011000    4    0    1    4    1    1    3    3  7.410973 0.493009 SUCCESS  86
101011100    1    4    3    1    2    3    5    3  5.233725 0.732328 SUCCESS  87
101100000    2    2    2    2    5    3    0    2  5.740342 0.676291 SUCCESS  88
101100100    5    6    3    1    1    5    1    3 11.801655 0.160275 SUCCESS  89
101101000    3    2    8    2    4    3    2    0 15.016262 0.058830 SUCCESS  90
101101100    4    5    0    1    0    2    3    1 10.625579 0.223830 SUCCESS  91
101110000    1    3    2    0    2    6    1    3  9.600283 0.294208 SUCCESS  92
101110100    2    1    0    1    3    6    2    4 10.245617 0.248208 SUCCESS  93
101111000    3    3    2    2    4    1    5    3  4.335083 0.825697 SUCCESS  94
101111100    4    4    6    3    5    1    3    2  9.105728 0.333456 SUCCESS  95
110000000    1    7    3    3    2    7    4    7 23.785564 0.002489 FAILURE  96
110000010    3    2    1    5    3    7    4    2 11.548346 0.172521 SUCCESS  97
110000100    6    0    1    0    6    2    4    1 17.066855 0.029420 SUCCESS  98
110001000    1    2    2    4    0    2    4    1  6.765639 0.562117 SUCCESS  99
110001010    4    1    2    4    1    1    1    2  5.993651 0.647943 SUCCESS 100
110010000    4    3    2    3    3    2    6    2  5.625750 0.689072 SUCCESS 101
110010010    1    9    2    1    5    3    0    3 22.736143 0.003720 FAILURE 102
110010100    0    1    6    4    6    1    5    3 16.306929 0.038192 SUCCESS 103
110011000    2    4    4    4    2    0    5    2  7.423035 0.491752 SUCCESS 104
110011010    1    0    4    1    3    3    1    1  7.790936 0.454154 SUCCESS 105
110100000    0    1    6    4    3    2    2    1 10.245617 0.248208 SUCCESS 106
110100010    5    3    2    2    2    4    2    2  3.689749 0.883975 SUCCESS 107
110100100    5    2    2    2    4    5    2    3  5.625750 0.689072 SUCCESS 108
110101000    0    4    3    7    2    3    3    4 11.675001 0.166304 SUCCESS 109
110101010    4    4    1    2    1    1    0    4  8.182961 0.415805 SUCCESS 110
110101100    7    1    2    4    2    1    2    3 10.637642 0.223088 SUCCESS 111
110110000    2    2    1    2    3    3    1    3  2.779044 0.947449 SUCCESS 112
110110010    1    7    0    0    2    4    1    4 16.421521 0.036729 SUCCESS 113
110110100    6    3    7    3    6    1    1    3 18.116276 0.020371 SUCCESS 114
110111000    1    0    3    0    2    1    2    4  8.689578 0.369156 SUCCESS 115
110111010    4    1    2    1    1    5    4    4  7.549689 0.478645 SUCCESS 116
110111100    1    1    3    3    3    3    3    4  3.044415 0.931539 SUCCESS 117
111000000    2    7    2    4    1    4    5    4 12.839014 0.117510 SUCCESS 118
111000010    4    2    0    3    4    1    3    2  5.613688 0.690414 SUCCESS 119
111000100    1    1    1    4    2    2    6    2  8.701640 0.368087 SUCCESS 120
111000110    5    1    7    3    1    4    4    2 13.092323 0.108712 SUCCESS 121
111001000    8    3    0    4    3    3    5    4 17.344288 0.026717 SUCCESS 122
111001010    2    4    5    4    3    1    3    2  4.980416 0.759667 SUCCESS 123
111001100    3    3    6    0    2    0    2    1 11.270913 0.186816 SUCCESS 124
111010000    2    2    1    1    2    3    2    1  3.930995 0.863295 SUCCESS 125
111010010    5    0    0    5    5    7    1    0 22.862797 0.003545 FAILURE 126
111010100    3    4    4    7    3    4    3    5 11.560409 0.171921 SUCCESS 127
111010110    6    3    3    4    1    0    2    5 11.156321 0.192998 SUCCESS 128
111011000    0    2    3    3    4    3    1    5  6.904356 0.546986 SUCCESS 129
111011010    1    2    6    2    2    1    2    2  7.284318 0.506291 SUCCESS 130
111011100    3    2    3    0    4    0    2    3  6.638985 0.576036 SUCCESS 131
111100000    2    8    2    6    3    3    4    3 16.445646 0.036428 SUCCESS 132
111100010    4    3    3    5    2    0    5    3  7.941715 0.439184 SUCCESS 133
111100100    5    5    0    3    5    4    3    5 11.940372 0.153884 SUCCESS 134
111100110    0    3    6    0    3    2    2    3 10.245617 0.248208 SUCCESS 135
111101000    2    3    3    3    1    0    2    1  5.348317 0.719781 SUCCESS 136
111101010    2    4    3    5    2    2    4    3  4.081774 0.849671 SUCCESS 137
111101100    0    2    3    2    3    1    1    2  5.474971 0.705811 SUCCESS 138
111101110    3    2    6    0    7    0    4    5 20.040216 0.010185 SUCCESS 139
111110000    0    7    1    5    3    2    2    1 14.624237 0.066877 SUCCESS 140
111110010    5    2    2    4    3    2    3    2  3.563095 0.894238 SUCCESS 141
111110100    2    1    2    1    4    6    2    1  8.701640 0.368087 SUCCESS 142
111110110    0    3    4    0    1    1    2    1  9.588220 0.295124 SUCCESS 143
111111000    3    5    1    6    1    2    2    1  9.992308 0.265566 SUCCESS 144
111111010    2    2    3    2    2    5    2    2  3.171069 0.923168 SUCCESS 145
111111100    2    6    3    3    2    4    2    3  5.625750 0.689072 SUCCESS 146
111111110    1    3    3    1    2    4    3    1  4.196366 0.838986 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.664062	M = 1372	N = 8	m = 9	n = 10976
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    3    3    2    2    3    3    2  0.855105 0.999009 SUCCESS   0
000000011    3    3    1    0    3    2    2    3  4.323020 0.826867 SUCCESS   1
000000101    2    4    6    6    4    5    4    3 12.977731 0.112618 SUCCESS   2
000000111    2    0    4    0    2    2    0    3  9.461566 0.304866 SUCCESS   3
000001001    2    3    1    2    1    2    1    2  3.930995 0.863295 SUCCESS   4
000001011    2    5    2    2    6    1    3    2  8.195023 0.414655 SUCCESS   5
000001101    5    4    3    2    5    7    5    2 14.648361 0.066354 SUCCESS   6
000001111    1    1    5    3    6    1    0    2 12.561581 0.127851 SUCCESS   7
000010001    1    2    2    2    4    2    0    2  5.348317 0.719781 SUCCESS   8
000010011    2    2    0    3    0    0    2    3  8.816232 0.358035 SUCCESS   9
000010101    2    2    9    3    4    3    4    4 17.989622 0.021304 SUCCESS  10
000010111    1    5    1    2    3    1    1    1  7.664281 0.466932 SUCCESS  11
000011001    1    6    3    1    8    4    2    2 18.496239 0.017799 SUCCESS  12
000011011    4    2    2    1    5    4    2    2  5.233725 0.732328 SUCCESS  13
000011101    2    2    4    3    2    3    2    4  2.145773 0.976214 SUCCESS  14
000011111    2    1    4    1    4    3    2    2  4.069712 0.850780 SUCCESS  15
000100011    3    4    2    5    2    3    1    5  6.397738 0.602771 SUCCESS  16
000100101    3    2    2    2    1    4    4    1  4.069712 0.850780 SUCCESS  17
000100111    2    2    2    4    1    1    1    0  7.145602 0.521008 SUCCESS  18
000101001    5    3    1    5    2    2    7    4 13.611002 0.092485 SUCCESS  19
000101011    2    1    4    1    5    3    3    3  5.233725 0.732328 SUCCESS  20
000101101    3    2    1    2    5    1    5    0  9.473628 0.303928 SUCCESS  21
000101111    2    4    3    4    3    2    1    2  3.044415 0.931539 SUCCESS  22
000110011    1    3    2    3    3    3    3    2  1.627093 0.990391 SUCCESS  23
000110101    3    3    2    7    1    3    3    5 10.776358 0.214696 SUCCESS  24
000110111    2    3    2    1    4    1    1    5  6.385676 0.604114 SUCCESS  25
000111001    4    2    2    2    1    4    2    3  3.171069 0.923168 SUCCESS  26
000111011    2    2    3    3    1    2    3    3  1.753747 0.987653 SUCCESS  27
000111101    4    1    3    4    3    1    0    2  6.512330 0.590040 SUCCESS  28
000111111    4    1    1    1    2    5    2    3  6.385676 0.604114 SUCCESS  29
001000011    2    2    5    0    4    3    1    3  7.031010 0.533291 SUCCESS  30
001000101    1    1    2    3    3    1    3    1  4.576329 0.801749 SUCCESS  31
001000111    5    1    1    2    2    2    1    4  6.512330 0.590040 SUCCESS  32
001001011    2    2    2    1    4    6    1    2  7.802998 0.452947 SUCCESS  33
001001101    1    4    2    1    4    3    4    2  4.588391 0.800526 SUCCESS  34
001001111    3    2    2    5    3    1    3    2  3.816403 0.873297 SUCCESS  35
001010011    4    2    2    2    3    2    8    4 13.092323 0.108712 SUCCESS  36
001010101    2    5    5    5    3    4    2    1  8.460394 0.389836 SUCCESS  37
001010111    6    2    5    0    2    2    4    1 11.409630 0.179551 SUCCESS  38
001011011    2    3    1    5    5    2    1    2  6.904356 0.546986 SUCCESS  39
001011101    0    7    1    3    2    3    2    2 11.662938 0.166888 SUCCESS  40
001011111    1    3    2    2    0    3    0    3  7.018947 0.534590 SUCCESS  41
001100101    0    5    1    3    2    4    3    3  6.904356 0.546986 SUCCESS  42
001100111    3    3    5    2    5    0    2    2  7.549689 0.478645 SUCCESS  43
001101011    4    1    0    8    2    3    4    7 23.646847 0.002626 FAILURE  44
001101101    3    2    1    1    5    2    3    3  4.715045 0.787553 SUCCESS  45
001101111    2    3    3    5    2    3    1    4  4.335083 0.825697 SUCCESS  46
001110101    4    2    2    3    2    0    0    6 11.017605 0.200704 SUCCESS  47
001110111    2    4    1    1    0    5    2    5 10.118962 0.256775 SUCCESS  48
001111011    3    2    7    3    1    2    1    3  9.865654 0.274582 SUCCESS  49
001111101    2    1    7    2    5    1    2    1 13.080260 0.109118 SUCCESS  50
001111111    2    1    2    1    4    4    1    3  4.968354 0.760953 SUCCESS  51
010000011    3    4    4    4    5    2    3    0  7.169726 0.518436 SUCCESS  52
010000111    2    2    4    4    3    7    1    3 10.131025 0.255950 SUCCESS  53
010001011    1    3    2    4    2    4    6    0  9.865654 0.274582 SUCCESS  54
010001111    4    1    3    5    1    3    3    3  5.107071 0.746073 SUCCESS  55
010010011    1    3    3    3    4    0    4    2  5.487034 0.704476 SUCCESS  56
010010111    1    3    2    1    4    3    0    4  6.512330 0.590040 SUCCESS  57
010011011    2    3    2    2    5    3    4    2  3.563095 0.894238 SUCCESS  58
010011111    2    3    6    4    1    0    2    2  9.346974 0.313876 SUCCESS  59
010100011    0    1    4    4    1    1    4    2  8.182961 0.415805 SUCCESS  60
010100111    3    5    6    2    1    4    8    5 21.469600 0.005999 FAILURE  61
010101011    1    1    4    5    3    5    2    0  9.992308 0.265566 SUCCESS  62
010101111    3    2    5    0    2    4    2    2  6.259022 0.618242 SUCCESS  63
010110011    1    4    3    4    5    1    2    3  5.879059 0.660777 SUCCESS  64
010110111    2    1    0    4    3    3    3    2  4.968354 0.760953 SUCCESS  65
010111011    2    2    2    1    2    1    4    2  3.677686 0.884971 SUCCESS  66
010111111    2    2    3    1    1    4    1    5  6.385676 0.604114 SUCCESS  67
011000111    0    1    1    3    1    1    1    2  8.297553 0.404957 SUCCESS  68
011001111    3    5    5    3    7    0    1    0 18.104214 0.020459 SUCCESS  69
011010111    5    3    1    5    2    3    3    2  5.752405 0.674944 SUCCESS  70
011011111    3    2    1    4    2    4    0    3  5.613688 0.690414 SUCCESS  71
011101111    4    3    2    0    3    1    4    3  5.487034 0.704476 SUCCESS  72
011111111    5    1    2    0    1    2    2    1  8.562924 0.380496 SUCCESS  73
100000000    2    3    3    2    2    3    3    2  0.855105 0.999009 SUCCESS  74
100010000    3    3    1    0    4    2    4    1  6.512330 0.590040 SUCCESS  75
100100000    4    4    5    5    8    3    0    1 20.432241 0.008819 FAILURE  76
100101000    2    8    2    4    3    2    4    0 15.661596 0.047488 SUCCESS  77
100110000    6    1    1    4    3    0    3    1 11.017605 0.200704 SUCCESS  78
100111000    2    4    2    2    4    4    4    3  3.309786 0.913441 SUCCESS  79
101000000    2    2    3    2    6    5    1    3  8.068369 0.426820 SUCCESS  80
101000100    2    6    2    5    1    3    3    0 10.637642 0.223088 SUCCESS  81
101001000    5    4    2    5    4    0    0    1 12.308272 0.137970 SUCCESS  82
101001100    3    1    0    4    4    2    2    0  8.309615 0.403825 SUCCESS  83
101010000    3    2    6    2    3    0    5    2  9.738999 0.283825 SUCCESS  84
101010100    2    5    6    3    2    3    3    2  7.043072 0.531993 SUCCESS  85
101011000    1    1    2    3    3    3    3    5  4.588391 0.800526 SUCCESS  86
101011100    5    2    2    4    2    3    3    2  3.563095 0.894238 SUCCESS  87
101100000    2    1    2    2    2    4    5    2  4.715045 0.787553 SUCCESS  88
101100100    4    3    0    4    4    5    4    0 10.384333 0.239080 SUCCESS  89
101101000    2    1    2    2    3    1    6    2  7.157664 0.519722 SUCCESS  90
101101100    2    1    2    4    3    2    2    3  2.525735 0.960520 SUCCESS  91
101110000    2    4    5    2    3    5    2    4  6.144430 0.631057 SUCCESS  92
101110100    5    3    4    4    1    5    1    2  7.941715 0.439184 SUCCESS  93
101111000    3    1    4    1    7    3    0    3 12.953606 0.113456 SUCCESS  94
101111100    4    2    3    3    0    3    1    5  6.904356 0.546986 SUCCESS  95
110000000    3    4    2    1    4    2    4    2  3.689749 0.883975 SUCCESS  96
110000010    1    3    3    2    2    2    4    1  3.424378 0.904979 SUCCESS  97
110000100    1    0    0    1    2    2    3    6 12.296210 0.138469 SUCCESS  98
110001000    2    1    1    2    2    3    5    4  5.487034 0.704476 SUCCESS  99
110001010    5    4    1    3    3    2    3    1  5.233725 0.732328 SUCCESS 100
110010000    4    1    5    4    8    2    0    3 18.496239 0.017799 SUCCESS 101
110010010    1    4    0    1    4    5    3    1  9.473628 0.303928 SUCCESS 102
110010100    2    4    4    3    4    1    3    4  4.081774 0.849671 SUCCESS 103
110011000    4    1    1    4    1    0    2    2  7.664281 0.466932 SUCCESS 104
110011010    4    4    2    8    3    4    4    3 14.003027 0.081687 SUCCESS 105
110100000    2    3    2    0    5    5    2    1  8.574986 0.379407 SUCCESS 106
110100010    2    0    2    5    1    5    3    0 11.144259 0.193659 SUCCESS 107
110100100    3    3    4    2    5    0    1    1  7.929652 0.440372 SUCCESS 108
110101000    3    4    4    4    1    2    4    3  4.081774 0.849671 SUCCESS 109
110101010    1    1    5    3    2    4    3    1  6.259022 0.618242 SUCCESS 110
110101100    2    4    0    5    6    3    2    3 10.257679 0.247404 SUCCESS 111
110110000    2    1    3    4    2    2    4    6  7.296381 0.505019 SUCCESS 112
110110010    4    0    0    3    8    3    2    0 20.154808 0.009766 FAILURE 113
110110100    3    1    2    2    1    0    2    2  5.601626 0.691757 SUCCESS 114
110111000    0    6    6    1    5    6    2    5 21.077575 0.006944 FAILURE 115
110111010    2    1    3    2    1    4    2    3  3.424378 0.904979 SUCCESS 116
110111100    1    1    4    5    5    0    3    4 10.510987 0.230975 SUCCESS 117
111000000    1    3    3    3    5    4    2    2  4.335083 0.825697 SUCCESS 118
111000010    1    4    2    2    2    1    3    3  3.424378 0.904979 SUCCESS 119
111000100    1    1    1    1    4    4    4    4  7.031010 0.533291 SUCCESS 120
111000110    4    3    3    1    3    5    3    6  8.333740 0.401567 SUCCESS 121
111001000    5    1    3    2    8    2    0    4 17.977560 0.021395 SUCCESS 122
111001010    0    5    5    5    1    2    6    4 15.281633 0.053895 SUCCESS 123
111001100    2    3    2    3    1    0    1    1  6.373614 0.605458 SUCCESS 124
111010000    3    2    4    3    3    3    0    2  3.943057 0.862224 SUCCESS 125
111010010    2    2    2    1    3    2    1    1  3.930995 0.863295 SUCCESS 126
111010100    4    3    1    4    2    2    3    2  3.044415 0.931539 SUCCESS 127
111010110    2    3    0    2    3    0    0    1  9.714875 0.285611 SUCCESS 128
111011000    2    1    4    2    2    3    2    4  3.171069 0.923168 SUCCESS 129
111011010    4    2    3    1    2    0    4    1  6.638985 0.576036 SUCCESS 130
111011100    1    8    4    4    3    7    0    2 23.646847 0.002626 FAILURE 131
111100000    2    3    1    0    3    3    3    3  4.196366 0.838986 SUCCESS 132
111100010    3    2    1    4    4    4    3    2  3.563095 0.894238 SUCCESS 133
111100100    2    2    4    3    7    1    2    3  9.612345 0.293295 SUCCESS 134
111100110    3    3    4    4    2    1    3    4  3.436440 0.904066 SUCCESS 135
111101000    3    0    3    2    3    3    2    0  5.993651 0.647943 SUCCESS 136
111101010    3    1    3    4    2    4    4    1  4.461737 0.813249 SUCCESS 137
111101100    3    1    2    1    4    3    1    3  4.196366 0.838986 SUCCESS 138
111101110    2    4    5    4    2    4    1    1  6.651047 0.574706 SUCCESS 139
111110000    3    3    3    1    2    2    2    3  1.753747 0.987653 SUCCESS 140
111110010    3    5    3    4    4    1    1    4  6.397738 0.602771 SUCCESS 141
111110100    3    0    5    3    1    2    2    2  6.512330 0.590040 SUCCESS 142
111110110    3    2    3    1    5    2    1    3  4.715045 0.787553 SUCCESS 143
111111000    3    3    1    2    2    3    2    1  2.779044 0.947449 SUCCESS 144
111111010    5    1    4    3    3    2    2    2  4.461737 0.813249 SUCCESS 145
111111100    3    1    0    1    3    3    1    4  6.765639 0.562117 SUCCESS 146
111111110    5    1    2    0    1    2    2    1  8.562924 0.380496 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.664062	M = 1372	N = 8	m = 9	n = 10976
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    2    5    2    2    1    2    0  6.765639 0.562117 SUCCESS   0
000000011    1    2    3    2    3    2    3    1  2.779044 0.947449 SUCCESS   1
000000101    1    2    3    3    1    1    1    2  4.702983 0.788799 SUCCESS   2
000000111    1    1    4    3    4    1    4    2  5.487034 0.704476 SUCCESS   3
000001001    3    0    5    6    2    1    2    0 13.333569 0.100876 SUCCESS   4
000001011    3    3    0    1    1    5    2    4  7.929652 0.440372 SUCCESS   5
000001101    4    6    1    3    5    4    3    3  8.979074 0.344064 SUCCESS   6
000001111    1    1    3    1    5    0    2    3  8.309615 0.403825 SUCCESS   7
000010001    3    5    1    1    3    2    2    3  4.715045 0.787553 SUCCESS   8
000010011    1    2    8    3    3    3    2    1 13.598940 0.092837 SUCCESS   9
000010101    2    1    4    3    1    2    3    2  3.424378 0.904979 SUCCESS  10
000010111    0    6    1    3    2    3    2    3  8.574986 0.379407 SUCCESS  11
000011001    2    2    4    0    2    5    7    1 14.370928 0.072595 SUCCESS  12
000011011    4    5    2    4    3    2    3    2  4.081774 0.849671 SUCCESS  13
000011101    0    7    5    1    2    2    3    4 14.244274 0.075617 SUCCESS  14
000011111    3    4    2    0    4    5    1    3  7.549689 0.478645 SUCCESS  15
000100011    4    3    0    1    2    5    2    4  7.676344 0.465707 SUCCESS  16
000100101    5    5    2    6    1    6    1    1 16.180275 0.039871 SUCCESS  17
000100111    2    3    6    3    1    2    2    5  8.068369 0.426820 SUCCESS  18
000101001    4    2    0    1    3    2    2    0  7.790936 0.454154 SUCCESS  19
000101011    1    1    3    5    3    3    1    3  5.487034 0.704476 SUCCESS  20
000101101    3    2    2    2    4    1    2    4  3.171069 0.923168 SUCCESS  21
000101111    0    5    3    3    1    1    2    1  8.309615 0.403825 SUCCESS  22
000110011    4    0    5    3    3    2    3    2  6.005713 0.646592 SUCCESS  23
000110101    4    3    2    0    3    4    6    0 11.409630 0.179551 SUCCESS  24
000110111    4    2    2    3    3    2    4    4  2.664452 0.953621 SUCCESS  25
000111001    4    1    3    4    5    4    3    1  6.397738 0.602771 SUCCESS  26
000111011    0    6    3    2    3    2    5    6 13.864311 0.085371 SUCCESS  27
000111101    1    0    4    1    2    0    3    6 12.814889 0.118379 SUCCESS  28
000111111    2    3    4    0    3    4    2    5  6.651047 0.574706 SUCCESS  29
001000011    0    4    2    4    1    1    5    2  8.701640 0.368087 SUCCESS  30
001000101    3    4    2    2    1    3    4    2  3.044415 0.931539 SUCCESS  31
001000111    3    1    0    3    2    2    6    5 10.637642 0.223088 SUCCESS  32
001001011    5    3    4    3    0    6    2    5 12.193680 0.142769 SUCCESS  33
001001101    2    1    5    2    4    3    2    3  4.461737 0.813249 SUCCESS  34
001001111    0    1    3    2    1    1    1    2  7.398910 0.494267 SUCCESS  35
001010011    5    1    1    3    5    4    2    1  8.321677 0.402695 SUCCESS  36
001010101    3    2    3    4    4    2    4    0  5.233725 0.732328 SUCCESS  37
001010111    4    2    4    2    1    2    0    4  6.385676 0.604114 SUCCESS  38
001011011    3    2    0    1    2    2    2    1  5.601626 0.691757 SUCCESS  39
001011101    3    3    0    3    2    3    0    1  6.892293 0.548297 SUCCESS  40
001011111    2    5    2    1    3    2    1    2  4.968354 0.760953 SUCCESS  41
