		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001111101    3    0    1    0    5    2    4    2 11.912121 0.155168 SUCCESS  50
001111111    1    0    2    2    2    2    1    3  3.572727 0.893473 SUCCESS  51
010000011    1    4    2    1    1    0    2    3  6.174747 0.627665 SUCCESS  52
010000111    1    1    0    0    0    0    2    2  9.148485 0.329925 SUCCESS  53
010001011    2    2    2    3    4    1    1    3  4.170707 0.841402 SUCCESS  54
010001111    4    2    1    1    2    4    4    2  7.306061 0.504000 SUCCESS  55
010010011    5    1    1    3    3    2    0    3  9.342424 0.314238 SUCCESS  56
010010111    4    2    3    3    2    2    2    2  3.168687 0.923330 SUCCESS  57
010011011    4    2    3    1    3    2    2    3  4.203030 0.838356 SUCCESS  58
010011111    2    0    3    0    4    2    2    1  7.209091 0.514251 SUCCESS  59
010100011    1    0    1    2    1    4    2    2  5.641414 0.687327 SUCCESS  60
010100111    1    1    3    2    3    3    1    3  3.637374 0.888271 SUCCESS  61
010101011    1    1    1    5    2    4    3    3  9.374747 0.311675 SUCCESS  62
010101111    0    1    2    3    4    2    0    3  7.742424 0.459027 SUCCESS  63
010110011    3    3    1    2    2    2    3    1  2.603030 0.956753 SUCCESS  64
010110111    1    1    1    2    3    2    1    2  2.538384 0.959917 SUCCESS  65
010111011    3    3    1    4    2    0    3    3  6.772727 0.561341 SUCCESS  66
010111111    1    1    2    4    0    1    2    1  6.142424 0.631282 SUCCESS  67
011000111    2    4    3    1    0    1    3    1  6.708081 0.568431 SUCCESS  68
011001111    3    2    2    0    1    3    4    3  6.239394 0.620436 SUCCESS  69
011010111    3    2    2    1    3    2    1    0  4.106061 0.847430 SUCCESS  70
011011111    1    4    1    3    2    5    4    4 12.542424 0.128593 SUCCESS  71
011101111    2    0    2    2    2    2    2    1  2.538384 0.959917 SUCCESS  72
011111111    2    1    3    4    2    3    1    2  4.170707 0.841402 SUCCESS  73
100000000    0    0    1    1    2    1    2    2  5.576768 0.694521 SUCCESS  74
100010000    0    2    1    3    1    0    3    1  6.643434 0.575545 SUCCESS  75
100100000    1    3    0    2    4    3    1    2  6.207071 0.624049 SUCCESS  76
100101000    0    2    1    1    1    3    3    2  4.607071 0.798628 SUCCESS  77
100110000    5    3    4    4    2    3    1    1 10.974747 0.203134 SUCCESS  78
100111000    2    3    1    3    0    5    0    4 12.445455 0.132408 SUCCESS  79
101000000    1    1    1    1    1    1    3    3  4.073737 0.850410 SUCCESS  80
101000100    2    3    5    3    4    1    3    1  9.407071 0.309128 SUCCESS  81
101001000    0    1    0    3    1    3    1    1  7.144444 0.521132 SUCCESS  82
101001100    2    2    1    4    1    0    1    0  7.677778 0.465562 SUCCESS  83
101010000    1    1    2    0    0    0    3    3  8.178788 0.416203 SUCCESS  84
101010100    2    1    1    2    1    2    3    5  6.740404 0.564883 SUCCESS  85
101011000    2    0    2    0    2    2    1    2  4.574747 0.801909 SUCCESS  86
101011100    6    3    3    3    1    3    1    1 11.976768 0.152243 SUCCESS  87
101100000    2    2    2    0    3    4    4    1  7.273737 0.507407 SUCCESS  88
101100100    3    2    0    3    1    1    2    2  4.106061 0.847430 SUCCESS  89
101101000    1    2    3    0    2    0    5    3 10.344444 0.241678 SUCCESS  90
101101100    3    7    1    2    1    3    2    2 15.079798 0.057612 SUCCESS  91
101110000    3    3    2    0    1    0    2    1  6.142424 0.631282 SUCCESS  92
101110100    1    0    3    1    1    2    1    1  5.075758 0.749449 SUCCESS  93
101111000    1    0    3    3    2    0    2    2  5.641414 0.687327 SUCCESS  94
101111100    2    0    2    4    2    2    3    1  5.172727 0.738965 SUCCESS  95
110000000    1    1    2    0    1    0    2    1  6.077778 0.638520 SUCCESS  96
110000010    7    3    2    2    3    2    3    3 15.144444 0.056397 SUCCESS  97
110000100    5    2    2    2    0    1    2    5 11.944444 0.153700 SUCCESS  98
110001000    0    1    3    1    1    1    3    1  5.609091 0.690926 SUCCESS  99
110001010    0    2    2    8    1    2    2    1 21.754545 0.005391 FAILURE 100
110010000    1    3    2    3    1    2    4    2  4.170707 0.841402 SUCCESS 101
110010010    5    1    1    2    4    1    0    3 10.877778 0.208721 SUCCESS 102
110010100    0    2    3    3    2    4    1    0  7.742424 0.459027 SUCCESS 103
110011000    3    4    4    3    1    2    1    0  8.308081 0.403969 SUCCESS 104
110011010    2    2    1    2    1    2    2    3  1.536364 0.992087 SUCCESS 105
110100000    1    1    3    0    2    1    2    1  4.574747 0.801909 SUCCESS 106
110100010    0    1    4    2    3    2    3    2  5.706061 0.680119 SUCCESS 107
110100100    2    1    1    1    2    4    2    1  4.106061 0.847430 SUCCESS 108
110101000    1    0    3    1    2    4    2    2  5.673737 0.683725 SUCCESS 109
110101010    1    1    2    2    1    2    4    5  8.308081 0.403969 SUCCESS 110
110101100    3    1    0    3    1    1    3    4  7.241414 0.510824 SUCCESS 111
110110000    1    3    2    1    3    6    2    3 10.942424 0.204983 SUCCESS 112
110110010    2    2    2    3    3    0    0    2  5.140404 0.742470 SUCCESS 113
110110100    0    3    2    0    3    1    1    0  8.178788 0.416203 SUCCESS 114
110111000    4    2    3    0    2    0    3    2  7.241414 0.510824 SUCCESS 115
110111010    1    1    2    1    0    1    1    3  5.075758 0.749449 SUCCESS 116
110111100    0    0    2    3    4    1    1    1  8.211111 0.413125 SUCCESS 117
111000000    2    1    5    0    0    1    3    1 10.813131 0.212514 SUCCESS 118
111000010    6    2    2    2    0    1    2    2 10.877778 0.208721 SUCCESS 119
111000100    0    3    2    2    1    1    1    1  4.574747 0.801909 SUCCESS 120
111000110    2    3    0    4    2    2    1    2  5.172727 0.738965 SUCCESS 121
111001000    0    2    3    3    2    2    3    3  4.170707 0.841402 SUCCESS 122
111001010    5    1    1    2    3    4    2    1  8.841414 0.355850 SUCCESS 123
111001100    3    5    4    0    0    2    0    1 13.948485 0.083118 SUCCESS 124
111010000    2    2    2    1    2    0    0    0  6.611111 0.579111 SUCCESS 125
111010010    2    0    1    1    2    3    4    1  6.174747 0.627665 SUCCESS 126
111010100    1    1    4    0    3    1    1    2  6.675758 0.571985 SUCCESS 127
111010110    2    2    0    2    2    3    1    5  7.774747 0.455777 SUCCESS 128
111011000    2    3    3    1    2    4    5    2  8.372727 0.397933 SUCCESS 129
111011010    2    3    1    2    2    3    1    0  4.106061 0.847430 SUCCESS 130
111011100    3    2    2    0    0    0    3    2  7.176768 0.517687 SUCCESS 131
111100000    3    3    6    1    1    1    3    1 11.944444 0.153700 SUCCESS 132
111100010    0    1    1    4    2    1    1    2  6.142424 0.631282 SUCCESS 133
111100100    2    2    2    3    5    1    4    4  9.940404 0.269234 SUCCESS 134
111100110    2    3    3    1    0    2    3    4  6.239394 0.620436 SUCCESS 135
111101000    1    2    0    3    3    2    0    3  6.174747 0.627665 SUCCESS 136
111101010    1    2    3    1    4    1    2    4  6.239394 0.620436 SUCCESS 137
111101100    3    3    1    2    2    4    3    1  4.704040 0.788689 SUCCESS 138
111101110    3    1    2    0    1    0    4    3  8.243434 0.410059 SUCCESS 139
111110000    5    1    3    1    1    3    4    3  9.908081 0.271537 SUCCESS 140
111110010    2    2    2    2    3    3    2    3  1.601010 0.990901 SUCCESS 141
111110100    2    0    1    2    3    0    2    3  5.641414 0.687327 SUCCESS 142
111110110    2    1    1    1    1    4    5    1  9.310101 0.316815 SUCCESS 143
111111000    3    1    1    5    0    1    2    2  8.776768 0.361476 SUCCESS 144
111111010    2    2    2    3    4    2    1    3  3.669697 0.885628 SUCCESS 145
111111100    2    2    1    4    1    1    2    1  4.106061 0.847430 SUCCESS 146
111111110    2    1    3    4    2    3    1    2  4.170707 0.841402 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    2    1    2    0    1    0    3  5.609091 0.690926 SUCCESS   0
000000011    1    1    0    2    1    3    1    3  5.108081 0.745964 SUCCESS   1
000000101    4    1    1    2    2    2    0    2  5.140404 0.742470 SUCCESS   2
000000111    1    2    0    3    3    2    0    2  5.641414 0.687327 SUCCESS   3
000001001    0    2    1    0    2    5    3    1 10.312121 0.243799 SUCCESS   4
000001011    4    1    2    1    0    1    1    3  6.675758 0.571985 SUCCESS   5
000001101    1    1    1    1    5    3    1    1  8.243434 0.410059 SUCCESS   6
000001111    2    1    3    3    2    1    3    3  3.136364 0.925511 SUCCESS   7
000010001    3    5    2    1    2    4    0    1 10.376768 0.239571 SUCCESS   8
000010011    2    1    0    0    0    3    3    1  8.178788 0.416203 SUCCESS   9
000010101    3    1    1    1    1    2    1    1  3.540404 0.896031 SUCCESS  10
000010111    3    3    6    2    1    0    0    1 14.481818 0.070040 SUCCESS  11
000011001    1    1    4    3    1    2    3    1  5.172727 0.738965 SUCCESS  12
000011011    0    1    1    1    5    1    1    2  9.245455 0.322015 SUCCESS  13
000011101    2    3    2    4    2    2    1    2  3.136364 0.925511 SUCCESS  14
000011111    2    0    2    3    1    1    1    3  4.607071 0.798628 SUCCESS  15
000100011    4    2    3    0    3    2    1    4  7.807071 0.452540 SUCCESS  16
000100101    1    2    1    3    4    1    4    1  6.740404 0.564883 SUCCESS  17
000100111    2    3    0    2    0    5    4    1 11.912121 0.155168 SUCCESS  18
000101001    1    3    2    0    3    3    0    3  6.708081 0.568431 SUCCESS  19
000101011    3    1    1    3    3    2    1    3  3.637374 0.888271 SUCCESS  20
000101101    3    4    1    3    4    1    3    1  7.306061 0.504000 SUCCESS  21
000101111    3    3    2    2    2    0    1    1  4.106061 0.847430 SUCCESS  22
000110011    3    0    2    2    2    2    3    1  3.605051 0.890886 SUCCESS  23
000110101    3    1    4    4    3    4    0    0 11.944444 0.153700 SUCCESS  24
000110111    2    2    2    1    2    1    1    2  1.504040 0.992641 SUCCESS  25
000111001    5    1    1    1    2    2    0    0 10.279798 0.245934 SUCCESS  26
000111011    0    3    1    3    3    1    1    3  5.673737 0.683725 SUCCESS  27
000111101    1    2    0    4    2    2    5    3  9.875758 0.273855 SUCCESS  28
000111111    0    1    2    3    0    3    2    2  5.641414 0.687327 SUCCESS  29
001000011    4    0    3    4    4    1    3    0 11.944444 0.153700 SUCCESS  30
001000101    6    2    2    1    2    2    3    3  9.908081 0.271537 SUCCESS  31
001000111    3    2    1    1    2    0    0    4  7.710101 0.462288 SUCCESS  32
001001011    2    0    2    3    1    2    4    1  5.673737 0.683725 SUCCESS  33
001001101    0    2    3    1    2    3    3    1  4.639394 0.795331 SUCCESS  34
001001111    1    4    2    1    0    4    5    0 13.980808 0.082267 SUCCESS  35
001010011    2    1    1    1    3    3    2    1  3.071717 0.929777 SUCCESS  36
001010101    1    4    2    0    3    2    2    3  5.706061 0.680119 SUCCESS  37
001010111    2    0    2    3    2    2    1    1  3.572727 0.893473 SUCCESS  38
001011011    2    3    2    4    2    3    1    3  4.203030 0.838356 SUCCESS  39
001011101    5    2    5    2    1    2    2    0 11.944444 0.153700 SUCCESS  40
001011111    1    2    1    3    1    0    2    1  4.574747 0.801909 SUCCESS  41
001100101    2    1    5    1    2    2    2    3  6.239394 0.620436 SUCCESS  42
001100111    3    1    2    1    2    3    3    1  3.104040 0.927660 SUCCESS  43
001101011    0    2    3    1    3    3    0    1  6.675758 0.571985 SUCCESS  44
001101101    1    1    3    2    3    1    4    2  4.671717 0.792018 SUCCESS  45
001101111    3    2    2    1    0    0    1    2  5.609091 0.690926 SUCCESS  46
001110101    2    3    5    2    1    4    2    2  7.839394 0.449314 SUCCESS  47
001110111    1    3    1    1    3    4    2    4  6.772727 0.561341 SUCCESS  48
001111011    2    1    4    3    3    1    1    2  4.671717 0.792018 SUCCESS  49
001111101    3    1    1    4    4    3    1    5 11.475758 0.176171 SUCCESS  50
001111111    1    2    2    2    1    2    2    4  3.104040 0.927660 SUCCESS  51
010000011    1    1    3    0    0    3    1    2  6.643434 0.575545 SUCCESS  52
010000111    4    1    1    4    2    1    2    1  6.207071 0.624049 SUCCESS  53
010001011    4    4    1    2    3    2    4    3  7.871717 0.446101 SUCCESS  54
010001111    2    1    3    1    0    1    2    4  6.174747 0.627665 SUCCESS  55
010010011    1    3    5    1    2    1    1    0  9.277778 0.319408 SUCCESS  56
010010111    1    1    1    3    2    0    4    2  6.174747 0.627665 SUCCESS  57
010011011    1    3    4    1    2    3    2    2  4.170707 0.841402 SUCCESS  58
010011111    1    3    2    1    3    3    3    1  3.637374 0.888271 SUCCESS  59
010100011    4    3    3    2    2    1    1    0  6.207071 0.624049 SUCCESS  60
010100111    0    2    4    0    2    2    3    1  7.209091 0.514251 SUCCESS  61
010101011    2    4    2    2    1    1    1    3  4.138384 0.844427 SUCCESS  62
010101111    1    0    2    1    2    0    0    3  7.645455 0.468846 SUCCESS  63
010110011    4    2    1    0    1    5    2    7 22.853535 0.003557 FAILURE  64
010110111    1    2    1    3    3    3    1    3  3.637374 0.888271 SUCCESS  65
010111011    4    1    3    5    2    2    3    3  8.906061 0.350283 SUCCESS  66
010111111    2    2    3    2    2    2    2    3  1.067677 0.997784 SUCCESS  67
011000111    1    1    3    4    3    3    2    1  5.205051 0.735452 SUCCESS  68
011001111    5    0    1    2    4    4    1    0 13.980808 0.082267 SUCCESS  69
011010111    1    1    2    3    1    3    0    0  6.643434 0.575545 SUCCESS  70
011011111    4    3    1    1    0    1    2    0  8.211111 0.413125 SUCCESS  71
011101111    3    2    2    2    1    2    1    6  9.875758 0.273855 SUCCESS  72
011111111    1    2    1    2    1    0    2    1  4.041414 0.853368 SUCCESS  73
100000000    2    2    1    2    0    2    0    3  5.108081 0.745964 SUCCESS  74
100010000    4    2    4    4    3    3    3    2  7.904040 0.442900 SUCCESS  75
100100000    4    0    0    1    3    3    2    0  9.778788 0.280897 SUCCESS  76
100101000    2    2    3    2    3    2    1    2  1.568687 0.991508 SUCCESS  77
100110000    3    1    2    3    0    2    1    1  4.607071 0.798628 SUCCESS  78
100111000    2    3    2    0    2    2    4    6 13.011111 0.111468 SUCCESS  79
101000000    2    3    1    4    4    5    1    2 10.441414 0.235400 SUCCESS  80
101000100    4    1    4    1    4    6    6    1 24.485859 0.001899 FAILURE  81
101001000    0    1    0    2    3    0    2    1  7.645455 0.468846 SUCCESS  82
101001100    3    3    5    3    1    4    0    2 10.942424 0.204983 SUCCESS  83
101010000    1    2    1    3    3    2    3    1  3.104040 0.927660 SUCCESS  84
101010100    1    5    5    1    4    2    4    2 14.611111 0.067163 SUCCESS  85
101011000    0    1    5    1    4    3    3    1 11.411111 0.179475 SUCCESS  86
101011100    2    1    1    2    1    1    0    2  4.041414 0.853368 SUCCESS  87
101100000    2    1    3    2    4    2    0    1  5.673737 0.683725 SUCCESS  88
101100100    3    0    0    1    2    0    5    1 12.348485 0.136319 SUCCESS  89
101101000    4    2    5    4    3    6    1    4 20.380808 0.008987 FAILURE  90
101101100    2    2    0    2    2    1    2    2  2.538384 0.959917 SUCCESS  91
101110000    0    0    4    3    4    1    1    1 10.312121 0.243799 SUCCESS  92
101110100    2    2    1    2    3    6    2    0 11.411111 0.179475 SUCCESS  93
101111000    2    1    3    2    1    1    1    1  3.039394 0.931861 SUCCESS  94
101111100    2    2    1    1    1    3    1    3  3.071717 0.929777 SUCCESS  95
110000000    1    1    3    1    0    2    1    2  4.574747 0.801909 SUCCESS  96
110000010    2    1    1    0    3    1    1    2  4.574747 0.801909 SUCCESS  97
110000100    2    6    3    2    2    2    1    0 11.411111 0.179475 SUCCESS  98
110001000    7    2    3    3    3    1    1    6 23.952525 0.002334 FAILURE  99
110001010    0    1    2    1    2    0    3    4  7.710101 0.462288 SUCCESS 100
110010000    4    0    2    1    3    3    0    0  9.778788 0.280897 SUCCESS 101
110010010    2    0    4    0    1    3    3    1  8.243434 0.410059 SUCCESS 102
110010100    1    2    2    2    4    2    2    0  4.639394 0.795331 SUCCESS 103
110011000    2    0    1    1    0    1    4    3  8.211111 0.413125 SUCCESS 104
110011010    2    4    0    4    1    0    0    3 11.346465 0.182830 SUCCESS 105
110100000    2    2    0    1    0    2    1    2  5.075758 0.749449 SUCCESS 106
110100010    3    5    2    3    1    7    3    2 19.815152 0.011058 SUCCESS 107
110100100    1    1    2    3    2    0    1    1  4.574747 0.801909 SUCCESS 108
110101000    3    3    1    3    4    3    2    1  5.237374 0.731930 SUCCESS 109
110101010    2    6    5    3    2    1    3    2 14.611111 0.067163 SUCCESS 110
110101100    0    1    3    0    3    2    2    3  6.174747 0.627665 SUCCESS 111
110110000    1    3    2    2    5    2    0    4  9.875758 0.273855 SUCCESS 112
110110010    1    2    1    1    2    1    4    3  4.639394 0.795331 SUCCESS 113
110110100    2    1    4    6    4    2    0    2 15.079798 0.057612 SUCCESS 114
110111000    1    1    1    3    2    1    2    2  2.538384 0.959917 SUCCESS 115
110111010    1    4    0    2    4    5    3    0 14.013131 0.081424 SUCCESS 116
110111100    2    2    3    3    1    1    0    4  6.207071 0.624049 SUCCESS 117
111000000    1    0    3    2    0    2    1    1  6.110101 0.634900 SUCCESS 118
111000010    2    5    5    0    3    3    2    0 14.546465 0.068588 SUCCESS 119
111000100    4    2    1    4    2    1    3    4  7.839394 0.449314 SUCCESS 120
111000110    2    2    1    2    1    0    3    4  5.673737 0.683725 SUCCESS 121
111001000    4    0    3    3    4    2    0    2  9.342424 0.314238 SUCCESS 122
111001010    1    0    3    2    3    1    3    0  6.675758 0.571985 SUCCESS 123
111001100    0    1    0    1    0    1    4    2  9.714141 0.285665 SUCCESS 124
111010000    3    2    0    1    1    2    0    0  7.645455 0.468846 SUCCESS 125
111010010    2    2    0    4    1    1    1    2  5.641414 0.687327 SUCCESS 126
111010100    3    3    1    1    2    5    4    2  8.873737 0.353059 SUCCESS 127
111010110    0    0    4    1    2    2    1    1  7.677778 0.465562 SUCCESS 128
111011000    2    0    3    6    5    1    2    3 16.647475 0.033997 SUCCESS 129
111011010    2    0    3    4    3    3    1    3  6.772727 0.561341 SUCCESS 130
111011100    0    2    1    3    2    1    1    3  4.607071 0.798628 SUCCESS 131
111100000    3    0    5    0    0    1    2    0 13.883838 0.084844 SUCCESS 132
111100010    5    1    2    2    3    1    3    2  6.772727 0.561341 SUCCESS 133
111100100    3    0    3    3    2    1    3    1  5.172727 0.738965 SUCCESS 134
111100110    2    5    0    2    1    1    2    2  7.742424 0.459027 SUCCESS 135
111101000    1    2    0    1    0    0    2    1  7.613131 0.472143 SUCCESS 136
111101010    3    1    0    0    3    4    3    3  8.809091 0.358656 SUCCESS 137
111101100    2    0    3    3    3    3    2    4  6.271717 0.616824 SUCCESS 138
111101110    0    1    1    2    1    1    1    2  4.542424 0.805174 SUCCESS 139
111110000    3    4    3    0    0    1    3    1  8.776768 0.361476 SUCCESS 140
111110010    1    0    2    3    2    3    2    0  5.641414 0.687327 SUCCESS 141
111110100    1    1    0    2    0    0    1    2  7.613131 0.472143 SUCCESS 142
111110110    3    2    1    5    4    5    2    4 14.643434 0.066461 SUCCESS 143
111111000    4    5    2    0    1    1    4    5 16.647475 0.033997 SUCCESS 144
111111010    0    1    3    1    0    2    1    3  6.643434 0.575545 SUCCESS 145
111111100    3    2    1    3    2    1    2    3  2.603030 0.956753 SUCCESS 146
111111110    1    2    1    3    1    0    2    1  4.574747 0.801909 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    6    0    0    0    0    1    3 18.021212 0.021068 SUCCESS   0
000000011    3    3    0    2    1    3    2    3  4.671717 0.792018 SUCCESS   1
000000101    1    3    0    1    5    0    0    5 17.051515 0.029577 SUCCESS   2
000000111    3    3    0    0    1    3    2    2  6.174747 0.627665 SUCCESS   3
000001001    3    1    0    0    2    5    2    1 10.312121 0.243799 SUCCESS   4
000001011    2    3    1    2    2    0    1    3  4.106061 0.847430 SUCCESS   5
000001101    2    2    2    1    2    2    4    1  3.104040 0.927660 SUCCESS   6
000001111    2    6    0    2    2    3    2    3 11.443434 0.177817 SUCCESS   7
000010001    0    2    2    2    1    2    2    1  3.039394 0.931861 SUCCESS   8
000010011    2    1    1    2    1    2    1    1  2.506061 0.961448 SUCCESS   9
000010101    1    0    0    2    4    1    0    6 17.552525 0.024843 SUCCESS  10
000010111    2    2    2    2    2    0    3    2  2.570707 0.958352 SUCCESS  11
000011001    4    0    2    1    3    0    2    0  9.245455 0.322015 SUCCESS  12
000011011    1    2    4    2    3    3    2    4  5.770707 0.672898 SUCCESS  13
000011101    2    1    0    1    3    2    2    1  4.073737 0.850410 SUCCESS  14
000011111    3    6    0    0    2    2    2    0 14.982828 0.059480 SUCCESS  15
000100011    1    3    1    2    3    5    2    3  7.306061 0.504000 SUCCESS  16
000100101    5    2    0    1    0    1    2    1 10.279798 0.245934 SUCCESS  17
000100111    2    4    6    3    2    7    0    1 26.522222 0.000855 FAILURE  18
000101001    0    2    3    1    0    3    2    1  6.142424 0.631282 SUCCESS  19
000101011    2    1    2    2    3    2    3    4  3.669697 0.885628 SUCCESS  20
000101101    2    1    1    0    3    1    1    2  4.574747 0.801909 SUCCESS  21
000101111    1    4    3    2    1    1    4    1  6.740404 0.564883 SUCCESS  22
000110011    4    1    0    1    2    2    1    0  7.677778 0.465562 SUCCESS  23
000110101    2    3    4    2    2    2    6    1 11.475758 0.176171 SUCCESS  24
000110111    3    0    2    3    1    4    3    3  6.772727 0.561341 SUCCESS  25
000111001    2    0    2    2    2    1    7    2 15.548485 0.049318 SUCCESS  26
000111011    3    0    1    2    2    1    2    0  5.609091 0.690926 SUCCESS  27
000111101    0    3    1    2    6    1    0    2 13.948485 0.083118 SUCCESS  28
000111111    0    3    1    2    4    2    3    0  7.742424 0.459027 SUCCESS  29
001000011    4    1    1    0    5    1    2    2 10.344444 0.241678 SUCCESS  30
001000101    1    2    2    2    1    0    3    1  4.073737 0.850410 SUCCESS  31
001000111    1    1    3    1    3    2    4    4  6.772727 0.561341 SUCCESS  32
001001011    5    1    0    3    0    2    3    1 10.845455 0.210611 SUCCESS  33
001001101    1    0    2    1    2    0    1    1  6.077778 0.638520 SUCCESS  34
001001111    2    4    3    2    1    2    1    2  3.637374 0.888271 SUCCESS  35
001010011    0    1    4    1    0    1    2    1  8.178788 0.416203 SUCCESS  36
001010101    4    2    2    1    1    2    1    2  3.605051 0.890886 SUCCESS  37
001010111    2    3    3    2    3    2    1    8 20.817172 0.007649 FAILURE  38
001011011    1    2    1    1    5    1    0    2  8.744444 0.364311 SUCCESS  39
001011101    1    2    3    2    2    4    2    1  3.637374 0.888271 SUCCESS  40
001011111    1    2    7    4    1    2    3    3 17.180808 0.028280 SUCCESS  41
