		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 3.984375	M = 2048	N = 8	m = 9	n = 16384
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111101    5    3    4    3    4    1    3    4  3.321717 0.912577 SUCCESS  28
000111111    7    5    8    4    4    4    7    2 10.158081 0.254106 SUCCESS  29
001000011    5    4    5    0    4    1    1    1 11.547980 0.172540 SUCCESS  30
001000101    5    3    8    6    3    7    6    3  9.640909 0.291139 SUCCESS  31
001000111   10    4    5    5    3    3    6    2 12.461111 0.131785 SUCCESS  32
001001011    6    5    6    5    8    4    4    4  6.804545 0.557860 SUCCESS  33
001001101    8    3    6    3    4    3    3    2  7.240909 0.510878 SUCCESS  34
001001111    1    4    3    4    4    3    2    4  3.822727 0.872753 SUCCESS  35
001010011    4    6    2    3    1    8    4    4  8.792424 0.360108 SUCCESS  36
001010101    3    4    6    4    6    2    9    2 10.893434 0.207811 SUCCESS  37
001010111    4    5    5    1    4    3    2    3  4.356061 0.823655 SUCCESS  38
001011011    4   10    3    6    4    7    4    4 13.010606 0.111485 SUCCESS  39
001011101    4    3    2    2    6    5    3    5  4.121717 0.845978 SUCCESS  40
001011111    1    1    6    2    5    4    3    8 11.362121 0.182013 SUCCESS  41
001100101    1    3    2    2    2    6    2    8 11.846970 0.158163 SUCCESS  42
001100111    5    7    3    3    3    2    6    5  5.705556 0.680175 SUCCESS  43
001101011    1    2    5    2    3    5    4    3  5.374242 0.716929 SUCCESS  44
001101101    4    3    2    6    2    3    6    2  5.657071 0.685583 SUCCESS  45
001101111    3    6    3    5    6    9    4    7 11.725758 0.163866 SUCCESS  46
001110101    4    3    5    4    4    4    2    5  1.802525 0.986479 SUCCESS  47
001110111    1    5    2    5    3    3    6    4  5.406566 0.713368 SUCCESS  48
001111011    3    4    3    1    2    4    5    4  4.089394 0.848969 SUCCESS  49
001111101    6    6    2    3    6    1    4    1  9.026768 0.340043 SUCCESS  50
001111111    6    4    5    2    3    4    5    4  2.853030 0.943239 SUCCESS  51
010000011    2    5    5    6    4    8    9    1 15.580303 0.048797 SUCCESS  52
010000111    6    3    3    4    3    1    2    1  7.426768 0.491363 SUCCESS  53
010001011    3    5    8    5    4    4    5    3  5.471212 0.706227 SUCCESS  54
010001111    7    5    5    3    4    5    2    2  5.438889 0.709801 SUCCESS  55
010010011   10    5    6    8    7    1    3    4 19.750000 0.011324 SUCCESS  56
010010111    2    2    5    5    5    4    2    2  4.873232 0.771035 SUCCESS  57
010011011    3    5    3    2    4    3    5    2  3.321717 0.912577 SUCCESS  58
010011111    1    3    4    6    1    5    3    3  6.675253 0.572041 SUCCESS  59
010100011    4    3    5    8    8    6    4    4  9.907576 0.271573 SUCCESS  60
010100111    4    3    4    8    0    6    2    2 11.612626 0.169342 SUCCESS  61
010101011    2    4    5    0    5    4    9    4 12.162121 0.144116 SUCCESS  62
010101111    4    3    5    2    1    4    5    5  4.372222 0.822077 SUCCESS  63
010110011    5    3    2    3    8    6    4    6  8.057071 0.427915 SUCCESS  64
010110111    4    8    2    4    4    8    6    5 10.675253 0.220787 SUCCESS  65
010111011    5    0    3    2    4    5    4    3  6.158081 0.629530 SUCCESS  66
010111111    1    3    4    2    3    4    2    7  7.192424 0.516021 SUCCESS  67
011000111    5    6    6    1    3    4    6    4  5.972222 0.650344 SUCCESS  68
011001111    4    5    0    2    7    4    6    4  8.792424 0.360108 SUCCESS  69
011010111    2    2    3    5    1    4    3    2  6.125758 0.633147 SUCCESS  70
011011111    3    7    1    6    6    5    2    6  9.341919 0.314278 SUCCESS  71
011101111    2    0    2    4    4    4    3    4  6.392424 0.603363 SUCCESS  72
011111111    5    5    4    3    3    3    5    6  2.602525 0.956778 SUCCESS  73
100000000    1    4    1    2    1    3    4    6  9.228788 0.323365 SUCCESS  74
100010000    3    4    3    2    2    2    5    5  4.089394 0.848969 SUCCESS  75
100100000    2    4    2    1    3    2    4    3  5.859091 0.663012 SUCCESS  76
100101000    4    3    5    8    5    3    4    3  5.455051 0.708015 SUCCESS  77
100110000    7    5    2    6    4    4    3    5  5.204545 0.735507 SUCCESS  78
100111000    3    4    4    3    4    2    1    4  3.822727 0.872753 SUCCESS  79
101000000    4    1   11    4    2    3    5    6 17.616667 0.024291 SUCCESS  80
101000100    3    2    3    4    2    1    3    7  7.442929 0.489682 SUCCESS  81
101001000    7    6    3    1    3    4    7    2  9.576263 0.296034 SUCCESS  82
101001100    3    4    4    5    2    5    4    0  5.907576 0.657584 SUCCESS  83
101010000    4    2    7    6    2    3    4    4  5.689394 0.681978 SUCCESS  84
101010100    1    2    8    8    6    2    4    4 13.729798 0.089086 SUCCESS  85
101011000    6    3    7    5    6    8    3    4  9.390404 0.310439 SUCCESS  86
101011100    3    5    0    3    4    3    5    4  5.390404 0.715150 SUCCESS  87
101100000    1    0    5    5    4    5    2    8 12.396465 0.134372 SUCCESS  88
101100100    6    8    4    2    4    3    1    8 12.962121 0.113160 SUCCESS  89
101101000    6   10    6    2    3    3    5    4 13.244949 0.103695 SUCCESS  90
101101100    3    3    5    1    3    3    5    6  4.889394 0.769330 SUCCESS  91
101110000    2    5    2    4    3    4    3    6  3.855051 0.869959 SUCCESS  92
101110100    1    4    0    5    3    5    3    4  7.442929 0.489682 SUCCESS  93
101111000    2    3    2    2    4    5    4    2  4.590404 0.800322 SUCCESS  94
101111100    1    5    4    9    4    4    2    7 12.444949 0.132428 SUCCESS  95
110000000    3    4    1    4    5    5    2    4  4.105556 0.847476 SUCCESS  96
110000010    3    2    3    8    4    3    2    7  9.309596 0.316856 SUCCESS  97
110000100    3    8    5    5    4    2    3    1  8.525758 0.383866 SUCCESS  98
110001000    7    4    2    4    4    5    6    3  4.937879 0.764195 SUCCESS  99
110001010    3    2    3    2    3    6    1    4  6.141919 0.631338 SUCCESS 100
110010000    4    6    5    0    3    2    2    2  8.727778 0.365778 SUCCESS 101
110010010    6    5    7    3    8    3    2    3  9.608586 0.293579 SUCCESS 102
110010100    4    1    5    8    2    7    6    6 12.210606 0.142052 SUCCESS 103
110011000    5    4    3    7    5    2    3    4  4.404545 0.818905 SUCCESS 104
110011010    4    7    3    7    0    6    8    2 15.297475 0.053613 SUCCESS 105
110100000    3    3    9    6    3    5   13    4 29.592424 0.000249 FAILURE 106
110100010    1    5    2    4    5    2    5    5  5.406566 0.713368 SUCCESS 107
110100100    9    8    2    3    4    6    5    4 13.261111 0.103176 SUCCESS 108
110101000    8    1    4    4    4    5    2    3  8.008586 0.432632 SUCCESS 109
110101010    0    2    7    4    5    4    4    6  8.792424 0.360108 SUCCESS 110
110101100    6    2    6    5    5    4    2    4  4.671212 0.792070 SUCCESS 111
110110000    3    1    1    2    2    3    1    6 10.497475 0.231830 SUCCESS 112
110110010    3    7    5    3    7    2    1    6  9.842929 0.276224 SUCCESS 113
110110100    3    8    5    2    2    3    9    4 13.479293 0.096388 SUCCESS 114
110111000    3    6    2    6    2    2    3    4  5.657071 0.685583 SUCCESS 115
110111010    1    2    2    4    3    4    4    4  4.590404 0.800322 SUCCESS 116
110111100    3    3    5    5    6    4    5    3  2.602525 0.956778 SUCCESS 117
111000000    2    5    2    3    6    7    5    4  6.222727 0.622299 SUCCESS 118
111000010    3    6    3    5    3    2    4    1  5.390404 0.715150 SUCCESS 119
111000100    7    2    0    5    7    5    8    3 14.780303 0.063561 SUCCESS 120
111000110    5    8    4    5    3    1    0    6 12.412626 0.133721 SUCCESS 121
111001000    5    6    5    2    2    4    3    1  6.174242 0.627721 SUCCESS 122
111001010    8    5    5    3    3    6    5    5  6.788384 0.559627 SUCCESS 123
111001100    4    3    3    8    4    3    6    3  6.222727 0.622299 SUCCESS 124
111010000    2    3    8    5    3    5    9    4 12.727778 0.121565 SUCCESS 125
111010010    4    6    0    3    7    9    2    3 15.531818 0.049593 SUCCESS 126
111010100    5    2    6    3    4    3    4    4  2.836869 0.944174 SUCCESS 127
111010110    8    2    4    5    7    4    2    7 11.176263 0.191911 SUCCESS 128
111011000    3    4    1    1    4    4    3    4  5.107576 0.746019 SUCCESS 129
111011010    3    4    3    1    3    6    7    2  7.475253 0.486328 SUCCESS 130
111011100    4    4    4    3    1    3    2    2  4.840909 0.774437 SUCCESS 131
111100000    2    3    2    3    7    3    3    5  5.657071 0.685583 SUCCESS 132
111100010    4    1    2    3    2    8    6    3 10.061111 0.260763 SUCCESS 133
111100100    4    4    7    3    6    3    3    0  8.259091 0.408579 SUCCESS 134
111100110    0    6    2   10    2    6    7    3 20.202525 0.009596 FAILURE 135
111101000    1    3    5    3    3    2    4    2  5.358081 0.718708 SUCCESS 136
111101010    5    2    6    5    2    3    6    4  4.921717 0.765909 SUCCESS 137
111101100    4    4    2    2    2    5    6    7  6.723737 0.566711 SUCCESS 138
111101110    2    2    3    1    3    2    2    2  7.895455 0.443749 SUCCESS 139
111110000    3    3    3    6    4    4    4    5  2.069192 0.978817 SUCCESS 140
111110010    5    3    3    4    2    6    3    5  3.354040 0.910218 SUCCESS 141
111110100    2    3    4    2    3    4    3    2  3.806566 0.874140 SUCCESS 142
111110110    4    5    3    2    3    2    5    4  3.071212 0.929809 SUCCESS 143
111111000    5    2    3    4    3    3    3    7  4.638889 0.795382 SUCCESS 144
111111010    3    3    7    5    2    8    3    4  8.558081 0.380934 SUCCESS 145
111111100    5    4    3    4    4    4    5    6  1.834848 0.985663 SUCCESS 146
111111110    5    5    4    3    3    3    5    6  2.602525 0.956778 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 3.984375	M = 2048	N = 8	m = 9	n = 16384
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    6    6    5    5    2    5    3    8  8.339899 0.400991 SUCCESS   0
000000011    8    4    3    4    7    3    1    6 10.376263 0.239604 SUCCESS   1
000000101    3    1    6    4    3    5    2    4  5.139899 0.742524 SUCCESS   2
000000111    6    4    6    5    1    5    0    6 10.093434 0.258529 SUCCESS   3
000001001    5    4    5    2    7    6    8    2 10.141919 0.255206 SUCCESS   4
000001011    2    5    5    0    4    5    3    7  8.525758 0.383866 SUCCESS   5
000001101    5    2    5    4    6    4    5    7  5.220707 0.733747 SUCCESS   6
000001111    6    2    3    4    1    4    1    6  7.976263 0.435792 SUCCESS   7
000010001    7    6    7    6    6    3    2    2 10.141919 0.255206 SUCCESS   8
000010011    5    4    4    1    6    3    4    1  6.174242 0.627721 SUCCESS   9
000010101    3    3    5   11    7    2    6    2 18.933838 0.015218 SUCCESS  10
000010111    2    4    2    3    1    5    3    5  5.374242 0.716929 SUCCESS  11
000011001    2    4    1    6    2    5    6    1  9.010606 0.341402 SUCCESS  12
000011011    7    4    7    5    5    4    2    6  7.305556 0.504053 SUCCESS  13
000011101    4    5    4    7    0    6    2    4  8.792424 0.360108 SUCCESS  14
000011111    5    4    4    2    6    4    1    8  8.808586 0.358700 SUCCESS  15
000100011    8    6    5    6    6    2    4    1 10.909596 0.206874 SUCCESS  16
000100101    6    2    7    3    2    5    7    3  8.558081 0.380934 SUCCESS  17
000100111    3    3    6    1    5    1    5    1  8.994444 0.342765 SUCCESS  18
000101001    4    4    2    6    5    3    2    3  3.855051 0.869959 SUCCESS  19
000101011    2    6    2    7    2    2    4    3  7.725758 0.460707 SUCCESS  20
000101101    2    5    6    3    5    5    5    7  5.737879 0.676566 SUCCESS  21
000101111    5    5    2    4    4    8    3    6  7.022727 0.534183 SUCCESS  22
000110011    2    5    4    8    3    5    6    2  8.040909 0.429484 SUCCESS  23
000110101    5    2    5    5    4    1   11    7 19.200505 0.013823 SUCCESS  24
000110111    6    5    7    4    1    4    2    6  8.040909 0.429484 SUCCESS  25
000111001    4    4    8    1    4    2    6    7 10.893434 0.207811 SUCCESS  26
000111011    3    1    6    8    0    4    3    2 13.147980 0.106859 SUCCESS  27
000111101    4    4    2    5    0    3    2    3  6.909596 0.546417 SUCCESS  28
000111111    4    4    4    2    4    6    3    6  3.370202 0.909027 SUCCESS  29
001000011    3    9    1    6    2    2    2    7 15.515657 0.049861 SUCCESS  30
001000101    4    7    4    2    6   12    2    6 23.103535 0.003234 FAILURE  31
001000111    3    1    3    5    4    4    2    0  8.194444 0.414711 SUCCESS  32
001001011    7    5    4    1    3    4    9    4 11.677273 0.166194 SUCCESS  33
001001101    2    2    4    3    7    6    0    2 10.812626 0.212544 SUCCESS  34
001001111    5    2    2    2    5    1    7    0 12.347980 0.136340 SUCCESS  35
001010011    1    5    2    6    3    1    2    6  9.261111 0.320750 SUCCESS  36
001010101    3    3    3    6    3    4    5    3  2.570202 0.958377 SUCCESS  37
001010111    3    4    2    8    3    5    4    4  5.956061 0.652154 SUCCESS  38
001011011    3    4    3    3    2    5    4    5  2.303535 0.970264 SUCCESS  39
001011101    2    5    1    2    1    4    2    3  8.178283 0.416252 SUCCESS  40
001011111    9    8    1    5    5    4    6    3 14.812626 0.062893 SUCCESS  41
001100101    2    3    2    8    3    1    3    1 11.564141 0.171736 SUCCESS  42
001100111    8    3    3    7    2    7    4    3 10.642929 0.222763 SUCCESS  43
001101011    3    3    7    6    2    5    6    4  6.238889 0.620492 SUCCESS  44
001101101    3    4    3    4   12    4    1    3 19.669192 0.011663 SUCCESS  45
001101111    5    4    5    5    2    3    4    6  3.119697 0.926623 SUCCESS  46
001110101    4    7    5    1    0    3    3    0 13.632828 0.091852 SUCCESS  47
001110111    4    1    4    7    4    6    2    2  7.741919 0.459078 SUCCESS  48
001111011    3    8    4    9    3    1    3    3 13.980303 0.082280 SUCCESS  49
001111101    5    6    1    2    4    3    3    6  6.190404 0.625913 SUCCESS  50
001111111    3    7    3    2    5    3    5    5  4.921717 0.765909 SUCCESS  51
010000011    4    1    5    6    1    3    3    5  6.691414 0.570263 SUCCESS  52
010000111    2    9    3    3    4    3    2    6 10.343939 0.241711 SUCCESS  53
010001011    4    6    3    2    5   11    4    5 15.580303 0.048797 SUCCESS  54
010001111    3    1    3    2    3    4    2    0  9.196465 0.325995 SUCCESS  55
010010011    6    3    4    3    5    3    5    2  3.354040 0.910218 SUCCESS  56
010010111    6    7    1    2    4    3    6    3  8.275253 0.407055 SUCCESS  57
010011011    1    2    7    2    7    5    1    3 11.863131 0.157416 SUCCESS  58
010011111    4    4    3    2    6    2    7    5  5.956061 0.652154 SUCCESS  59
010100011    1    2    5    7    5    2    3    2  8.493434 0.386811 SUCCESS  60
010100111    3    6    1    5    3    1    4    8 10.594444 0.225754 SUCCESS  61
010101011    3    2    3    4    6    5    5    3  3.354040 0.910218 SUCCESS  62
010101111    3    5    0    3    4    2    6    2  7.960101 0.437377 SUCCESS  63
010110011    1    6    3    3    1    9    4    5 12.929798 0.114288 SUCCESS  64
010110111    1    4    4    8    5    2    4    3  8.008586 0.432632 SUCCESS  65
010111011    4    3    4    1    2    5    1    5  6.408586 0.601564 SUCCESS  66
010111111    2    2    2    5    5    4    5    4  3.855051 0.869959 SUCCESS  67
011000111    4    4    9    2    1    3    6    6 12.178283 0.143425 SUCCESS  68
011001111    3    6    3    8    0    7    4    3 12.428788 0.133073 SUCCESS  69
011010111    3    5    4    6    7    4    5    1  6.489394 0.592584 SUCCESS  70
011011111    4    8    4    7    4    4    4    5  6.788384 0.559627 SUCCESS  71
011101111    3    0    4    5    4    7    3    3  7.475253 0.486328 SUCCESS  72
011111111    2    4    3    6    6    3    6    6  5.721717 0.678371 SUCCESS  73
100000000    5    6    5    5    2    5    3    8  7.556061 0.477990 SUCCESS  74
100010000    7    5    3    7    2    6    2    4  8.307576 0.404016 SUCCESS  75
100100000    6    4    5    3    5    6    3    3  3.386364 0.907828 SUCCESS  76
100101000    3    1    4    7    7    6    5    8 12.743939 0.120969 SUCCESS  77
100110000    2    2    3    3    6    4    8    2  8.776263 0.361520 SUCCESS  78
100111000    6    4    7    3    4    4    4    5  3.919697 0.864295 SUCCESS  79
101000000    7    2    4    7    2    6    1    5 10.360101 0.240655 SUCCESS  80
101000100    6    4    2    3    9   10    2    5 19.467172 0.012551 SUCCESS  81
101001000    4    8    2    5    2    4    0    3 10.828788 0.211590 SUCCESS  82
101001100    5    4    4    4    3    2    6    5  2.853030 0.943239 SUCCESS  83
101010000    4    3    3    2    1    4    3    4  4.073232 0.850456 SUCCESS  84
101010100    3    4    5    3    6    2    4    5  3.103535 0.927693 SUCCESS  85
101011000    6    0    8    4    5    5    4    4  9.859091 0.275056 SUCCESS  86
101011100    3    4    3    6    5    3    4    4  2.069192 0.978817 SUCCESS  87
101100000    1    2    7    4    4    3    5    1  8.493434 0.386811 SUCCESS  88
101100100    7    4    8    3    3    6    2    3  9.341919 0.314278 SUCCESS  89
101101000    3    1    5    5    5    4    2    4  4.372222 0.822077 SUCCESS  90
101101100    2    1    5    3    2   10    2    5 15.499495 0.050130 SUCCESS  91
101110000    2    4    6    4    5    2    1    7  8.008586 0.432632 SUCCESS  92
101110100    4    5    2    5    5    2    4    5  3.103535 0.927693 SUCCESS  93
101111000    3    7    5    4    1    6    7    3  8.824747 0.357295 SUCCESS  94
101111100    9   10    1    4   10    4    3    3 28.024747 0.000470 FAILURE  95
110000000    5    4    4    4    7    2    4    5  3.903535 0.865720 SUCCESS  96
110000010    0    3    7    6    5    5    8    6 13.511616 0.095417 SUCCESS  97
110000100    6    4    6    2    3    1    4    2  6.691414 0.570263 SUCCESS  98
110001000    6    4    5    5    3    6    5    3  3.402525 0.906622 SUCCESS  99
110001010    5    2    3    3    1    0    2    4  9.212626 0.324678 SUCCESS 100
110010000    4    3    4    7    5    4    4    3  3.119697 0.926623 SUCCESS 101
110010010    7    3    4    2    5    4    4    4  3.887374 0.867139 SUCCESS 102
110010100    1    1    2    6    3    3    3    7  9.778283 0.280934 SUCCESS 103
110011000    2    2    5    2    2    3    8    1 11.063131 0.198148 SUCCESS 104
110011010    3    6    7    4    2    4    1    7  9.325758 0.315565 SUCCESS 105
110100000    7    3    3    7    5    3    0    3 10.077273 0.259644 SUCCESS 106
110100010    4    5    0    3    6    9    3    4 12.428788 0.133073 SUCCESS 107
110100100    6    8    2    2    0    3    1    3 14.166162 0.077536 SUCCESS 108
110101000    1    8    3    4    0    6    4    4 11.879293 0.156671 SUCCESS 109
110101010    3    3    5    1    9    3    4    5 10.093434 0.258529 SUCCESS 110
110101100    6    2    6    6    2    6    6    6  8.339899 0.400991 SUCCESS 111
110110000    0    4    7    4    2    1    4    1 12.081313 0.147613 SUCCESS 112
110110010    5    2    4    6    2    7    2    5  6.990404 0.537668 SUCCESS 113
110110100    4    4    3    2    8    3    2    3  6.958081 0.541162 SUCCESS 114
110111000    2    4    5    6    3    2    3    4  3.855051 0.869959 SUCCESS 115
110111010    5    6    5    2    6    5    2    6  5.988384 0.648533 SUCCESS 116
110111100    1    3    4    6    4    5    8    3  8.291414 0.405534 SUCCESS 117
111000000    6    5    3    5    3    3    3    4  2.586364 0.957582 SUCCESS 118
111000010    4    3    7    3    5    4    1    3  5.673232 0.683781 SUCCESS 119
111000100    3    5    6    8    2    7    4    2 10.125758 0.256310 SUCCESS 120
111000110    2    5    5    1    2    4    3    5  5.390404 0.715150 SUCCESS 121
111001000    5    4    3    6    7    4    4    3  4.170202 0.841450 SUCCESS 122
111001010    2    3    1    3    7    5    2    8 11.628788 0.168551 SUCCESS 123
111001100    4    2    4    5    1    3    6    2  5.907576 0.657584 SUCCESS 124
111010000    5    6    0    3    5    4    6    4  6.990404 0.537668 SUCCESS 125
111010010    6    4    3    4    2    2    4    1  5.640909 0.687383 SUCCESS 126
111010100    2    9    3    2    1    6    2    3 13.414646 0.098357 SUCCESS 127
111010110    4    1    4    7    3    7    5    6  8.574242 0.379474 SUCCESS 128
111011000    0    3    4    4    3    4    3    2  5.875253 0.661203 SUCCESS 129
111011010    3    2    5    4    3    2    2    2  4.840909 0.774437 SUCCESS 130
111011100    4    4    3    7    4    4    3    5  3.119697 0.926623 SUCCESS 131
111100000    6    4    4    4    2    7    4    5  4.687374 0.790407 SUCCESS 132
111100010    6    4    4    4    2    4    4    1  4.372222 0.822077 SUCCESS 133
111100100    5    4    1    7    9    0    5    2 16.816667 0.032076 SUCCESS 134
111100110    4    1    4    2    1    2    5    2  7.927778 0.440557 SUCCESS 135
111101000    7    4    0    2    5    5    6    3  9.309596 0.316856 SUCCESS 136
111101010    2    6    1    1    6    2    1    4 11.046970 0.199052 SUCCESS 137
111101100    3    2    2    5    1    3    4    2  6.125758 0.633147 SUCCESS 138
111101110    2    4    4    7    2    3    5    5  5.172222 0.739020 SUCCESS 139
111110000    4    4    5    1    4    7    6    1  8.275253 0.407055 SUCCESS 140
111110010    4    6    2    5   10    1    6    6 16.097475 0.041006 SUCCESS 141
111110100    5    7    2    3    4    3    6    2  6.206566 0.624106 SUCCESS 142
111110110    5    1    0    3    1    6    3    5 10.796465 0.213501 SUCCESS 143
111111000    4    4    3    4    3    6    4    0  5.657071 0.685583 SUCCESS 144
111111010    4    4    1    4    7    3    0    6 10.061111 0.260763 SUCCESS 145
111111100    3    7    3    6    4    2    7    2  8.291414 0.405534 SUCCESS 146
111111110    2    4    3    6    6    3    6    6  5.721717 0.678371 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 3.984375	M = 2048	N = 8	m = 9	n = 16384
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    9    3    2    3    6    5    4    1 11.644949 0.167762 SUCCESS   0
000000011    7    5    2    4    7    3    6    5  7.556061 0.477990 SUCCESS   1
000000101    3    5    4    4    3    5    4    5  1.301515 0.995534 SUCCESS   2
000000111    8    3    3    8    7    1    4    3 13.745960 0.088632 SUCCESS   3
000001001    4    3    1    3    8    2    2    7 11.362121 0.182013 SUCCESS   4
000001011    2    6    4    5    5    4    7    6  6.004545 0.646723 SUCCESS   5
000001101    1    5    3    9    3    6    6    2 12.695455 0.122767 SUCCESS   6
000001111    5    4    4    9    4    5    4    5  7.305556 0.504053 SUCCESS   7
000010001    8    3    8    3    4    5    4    3  9.358081 0.312995 SUCCESS   8
000010011    4    5    3    2    7    5    3    8  8.574242 0.379474 SUCCESS   9
000010101    0    1    4    2    3    4    3    1 10.230808 0.249199 SUCCESS  10
000010111    4    6    3    5    4    4    2    5  2.853030 0.943239 SUCCESS  11
000011001    6    4    3    3    5    1    8    7 10.642929 0.222763 SUCCESS  12
000011011    2    3    4    5    1    7    4    3  6.440909 0.597969 SUCCESS  13
000011101    3    3    5    3    5    2    1    3  4.857071 0.772738 SUCCESS  14
000011111    5    6    4    7    4    3    5    2  5.204545 0.735507 SUCCESS  15
000100011    6    6    8    3    7    5    7    2 12.509596 0.129874 SUCCESS  16
000100101    2    3    2    6    7    1    6    6 10.093434 0.258529 SUCCESS  17
000100111    5    6    4    4    8    6    1    5  9.107576 0.333302 SUCCESS  18
000101001    6    1    2    3    2    6    3    3  7.192424 0.516021 SUCCESS  19
000101011    5    2    3    2    6    3    4    3  4.105556 0.847476 SUCCESS  20
000101101    4    4    7    6    5    8    9    5 14.610606 0.067174 SUCCESS  21
000101111    4    4    5    5    3    2    2    6  3.871212 0.868552 SUCCESS  22
000110011    6    3    2    2    5    1    5    9 12.679293 0.123371 SUCCESS  23
000110101    3    6    3    8    5    1    6    4  9.341919 0.314278 SUCCESS  24
000110111    3    4    6    5    1    3    2    4  5.139899 0.742524 SUCCESS  25
000111001    3    4    0    6    5    4    5    7  8.291414 0.405534 SUCCESS  26
000111011    4    4    6    4    4    3    3    3  1.802525 0.986479 SUCCESS  27
000111101    4    4    2    7    1    4    5    2  6.958081 0.541162 SUCCESS  28
000111111    2    5    5    4    4    8    7    1 10.376263 0.239604 SUCCESS  29
001000011    3    5    4    1    1    5    3    4  5.640909 0.687383 SUCCESS  30
001000101    7    2    4    5    6    5    3    5  5.471212 0.706227 SUCCESS  31
001000111    4    7    4    3    3    2    3    4  4.121717 0.845978 SUCCESS  32
001001011    4    5    3    4    5    6    7    6  5.236869 0.731985 SUCCESS  33
001001101    2    1    2    2    8    6    2    4 11.596465 0.170137 SUCCESS  34
001001111    5    4    4    2    5    2    6    4  3.620707 0.889622 SUCCESS  35
001010011    7    5    2    5    1    3    3    3  6.958081 0.541162 SUCCESS  36
001010101    3    3    3    4    3    4    3    2  2.271212 0.971548 SUCCESS  37
001010111    4    3    6    3    2    4    4    3  2.820707 0.945100 SUCCESS  38
001011011    3    1    4    6    4    8    6    6  9.875253 0.273891 SUCCESS  39
001011101    6    6    3    2    3    3    3    5  4.388384 0.820493 SUCCESS  40
001011111    1    5    4    5    4    4    5    6  4.154040 0.842965 SUCCESS  41
