		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.375000	M = 200	N = 8	m = 9	n = 1600
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100100000    1    0    1    0    0    0    1    0  4.964848 0.761326 SUCCESS  76
100101000    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS  77
100110000    0    0    1    0    1    0    0    1  4.964848 0.761326 SUCCESS  78
100111000    0    0    1    0    0    1    0    3 22.176323 0.004599 FAILURE  79
101000000    1    1    0    0    0    0    1    0  4.964848 0.761326 SUCCESS  80
101000100    0    2    0    0    0    2    0    0 16.218505 0.039357 SUCCESS  81
101001000    1    0    1    0    1    0    0    1  5.626828 0.688952 SUCCESS  82
101001100    0    1    0    1    1    0    0    0  4.964848 0.761326 SUCCESS  83
101010000    0    1    0    2    0    1    0    0 10.922667 0.206120 SUCCESS  84
101010100    0    0    0    1    1    1    2    0 11.584646 0.170720 SUCCESS  85
101011000    0    0    2    0    0    0    1    0 10.260687 0.247204 SUCCESS  86
101011100    1    1    0    1    0    0    0    0  4.964848 0.761326 SUCCESS  87
101100000    0    0    0    1    2    1    1    0 11.584646 0.170720 SUCCESS  88
101100100    0    1    0    0    1    0    0    0  4.302869 0.828816 SUCCESS  89
101101000    1    0    0    0    0    0    1    1  4.964848 0.761326 SUCCESS  90
101101100    0    0    0    3    0    0    0    0 20.852364 0.007550 FAILURE  91
101110000    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS  92
101110100    2    0    0    0    0    0    0    2 16.218505 0.039357 SUCCESS  93
101111000    0    0    0    0    1    0    0    0  3.640889 0.887985 SUCCESS  94
101111100    0    0    2    1    0    1    2    1 18.204444 0.019745 SUCCESS  95
110000000    0    0    0    0    2    0    0    0  9.598707 0.294328 SUCCESS  96
110000010    0    0    0    1    1    1    1    0  5.626828 0.688952 SUCCESS  97
110000100    0    0    1    0    0    0    0    0  3.640889 0.887985 SUCCESS  98
110001000    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS  99
110001010    0    0    1    1    0    0    0    0  4.302869 0.828816 SUCCESS 100
110010000    0    1    1    0    2    0    1    0 11.584646 0.170720 SUCCESS 101
110010010    0    0    1    0    1    1    1    0  5.626828 0.688952 SUCCESS 102
110010100    0    2    0    0    0    0    1    0 10.260687 0.247204 SUCCESS 103
110011000    0    0    0    0    0    1    0    1  4.302869 0.828816 SUCCESS 104
110011010    1    1    0    1    0    0    1    0  5.626828 0.688952 SUCCESS 105
110100000    1    0    0    0    0    0    0    0  3.640889 0.887985 SUCCESS 106
110100010    0    2    0    1    0    1    0    1 11.584646 0.170720 SUCCESS 107
110100100    0    0    1    0    0    0    0    1  4.302869 0.828816 SUCCESS 108
110101000    0    1    0    1    0    1    0    0  4.964848 0.761326 SUCCESS 109
110101010    0    0    0    0    1    1    2    0 10.922667 0.206120 SUCCESS 110
110101100    0    0    2    0    0    0    0    0  9.598707 0.294328 SUCCESS 111
110110000    1    1    0    2    2    0    0    0 17.542465 0.024931 SUCCESS 112
110110010    0    1    0    1    0    1    1    0  5.626828 0.688952 SUCCESS 113
110110100    1    0    0    0    0    0    0    1  4.302869 0.828816 SUCCESS 114
110111000    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS 115
110111010    2    1    0    1    0    0    0    2 17.542465 0.024931 SUCCESS 116
110111100    0    1    1    0    0    0    0    0  4.302869 0.828816 SUCCESS 117
111000000    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS 118
111000010    0    0    0    0    1    0    1    0  4.302869 0.828816 SUCCESS 119
111000100    0    0    0    1    0    0    0    1  4.302869 0.828816 SUCCESS 120
111000110    1    0    1    1    1    0    0    2 12.246626 0.140535 SUCCESS 121
111001000    1    0    2    0    0    0    1    0 10.922667 0.206120 SUCCESS 122
111001010    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS 123
111001100    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS 124
111010000    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS 125
111010010    1    0    1    0    0    0    0    2 10.922667 0.206120 SUCCESS 126
111010100    0    1    0    1    1    0    0    0  4.964848 0.761326 SUCCESS 127
111010110    1    0    2    0    0    0    0    0 10.260687 0.247204 SUCCESS 128
111011000    0    1    0    1    1    0    0    0  4.964848 0.761326 SUCCESS 129
111011010    0    0    1    0    0    0    1    1  4.964848 0.761326 SUCCESS 130
111011100    0    0    2    0    0    2    1    0 16.880485 0.031378 SUCCESS 131
111100000    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS 132
111100010    0    0    0    1    1    0    0    0  4.302869 0.828816 SUCCESS 133
111100100    0    0    2    1    0    1    0    0 10.922667 0.206120 SUCCESS 134
111100110    0    0    0    0    0    1    0    1  4.302869 0.828816 SUCCESS 135
111101000    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS 136
111101010    0    0    0    0    1    0    0    0  3.640889 0.887985 SUCCESS 137
111101100    0    2    0    1    1    1    1    1 12.908606 0.115033 SUCCESS 138
111101110    0    1    2    0    0    1    1    1 12.246626 0.140535 SUCCESS 139
111110000    0    0    1    0    0    0    1    0  4.302869 0.828816 SUCCESS 140
111110010    0    0    0    1    0    1    0    0  4.302869 0.828816 SUCCESS 141
111110100    0    1    0    0    0    0    0    1  4.302869 0.828816 SUCCESS 142
111110110    0    1    0    1    1    0    1    2 12.246626 0.140535 SUCCESS 143
111111000    1    0    0    1    2    0    0    1 11.584646 0.170720 SUCCESS 144
111111010    0    0    0    0    1    0    0    1  4.302869 0.828816 SUCCESS 145
111111100    1    0    0    1    0    1    0    1  5.626828 0.688952 SUCCESS 146
111111110    0    0    0    1    0    0    0    0  3.640889 0.887985 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.375000	M = 200	N = 8	m = 9	n = 1600
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    0    1    1    0    1    1    0  6.288808 0.614916 SUCCESS   0
000000011    1    2    1    1    0    1    0    0 12.246626 0.140535 SUCCESS   1
000000101    0    0    0    0    0    0    1    0  3.640889 0.887985 SUCCESS   2
000000111    1    0    1    0    0    0    0    0  4.302869 0.828816 SUCCESS   3
000001001    2    0    0    1    0    0    0    2 16.880485 0.031378 SUCCESS   4
000001011    0    0    0    0    1    0    1    0  4.302869 0.828816 SUCCESS   5
000001101    1    3    0    0    0    1    0    0 22.176323 0.004599 FAILURE   6
000001111    2    0    0    0    0    0    0    0  9.598707 0.294328 SUCCESS   7
000010001    1    0    0    1    1    0    0    1  5.626828 0.688952 SUCCESS   8
000010011    2    0    1    1    1    0    0    1 12.246626 0.140535 SUCCESS   9
000010101    0    0    0    0    0    1    3    1 22.176323 0.004599 FAILURE  10
000010111    0    0    0    1    0    0    0    1  4.302869 0.828816 SUCCESS  11
000011001    0    0    0    0    0    0    1    0  3.640889 0.887985 SUCCESS  12
000011011    1    2    0    1    1    0    0    0 11.584646 0.170720 SUCCESS  13
000011101    0    1    1    0    0    0    0    0  4.302869 0.828816 SUCCESS  14
000011111    0    0    2    0    0    0    1    0 10.260687 0.247204 SUCCESS  15
000100011    0    0    0    0    2    0    0    1 10.260687 0.247204 SUCCESS  16
000100101    0    0    0    0    0    0    1    1  4.302869 0.828816 SUCCESS  17
000100111    1    1    1    0    1    1    0    0  6.288808 0.614916 SUCCESS  18
000101001    1    0    0    0    0    0    2    0 10.260687 0.247204 SUCCESS  19
000101011    1    0    1    1    0    1    2    1 12.908606 0.115033 SUCCESS  20
000101101    0    0    0    0    3    1    1    0 22.176323 0.004599 FAILURE  21
000101111    0    0    0    0    0    0    0    1  3.640889 0.887985 SUCCESS  22
000110011    0    0    0    1    0    0    1    0  4.302869 0.828816 SUCCESS  23
000110101    0    1    0    1    0    1    1    0  5.626828 0.688952 SUCCESS  24
000110111    0    2    0    1    0    0    0    1 10.922667 0.206120 SUCCESS  25
000111001    0    0    1    1    0    1    0    0  4.964848 0.761326 SUCCESS  26
000111011    0    2    0    0    0    0    0    0  9.598707 0.294328 SUCCESS  27
000111101    2    0    1    0    0    0    0    0 10.260687 0.247204 SUCCESS  28
000111111    0    0    2    0    0    0    1    0 10.260687 0.247204 SUCCESS  29
001000011    0    1    1    1    0    0    0    0  4.964848 0.761326 SUCCESS  30
001000101    2    0    0    1    0    1    0    0 10.922667 0.206120 SUCCESS  31
001000111    0    0    1    1    1    0    0    0  4.964848 0.761326 SUCCESS  32
