		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    2    3    0    6    3    0    1 13.980808 0.082267 SUCCESS   0
000000011    2    0    1    2    3    0    0    1  7.645455 0.468846 SUCCESS   1
000000101    0    2    2    3    3    4    0    1  7.742424 0.459027 SUCCESS   2
000000111    3    1    2    2    1    0    4    3  6.207071 0.624049 SUCCESS   3
000001001    4    4    4    1    1    3    5    1 13.043434 0.110364 SUCCESS   4
000001011    0    3    1    2    1    6    2    1 12.413131 0.133701 SUCCESS   5
000001101    2    3    1    2    4    1    1    2  4.138384 0.844427 SUCCESS   6
000001111    2    2    2    3    2    1    4    0  5.172727 0.738965 SUCCESS   7
000010001    2    3    2    1    4    1    0    3  6.207071 0.624049 SUCCESS   8
000010011    2    4    3    0    1    3    8    0 26.457576 0.000877 FAILURE   9
000010101    3    0    2    4    0    1    0    2  9.245455 0.322015 SUCCESS  10
000010111    0    4    1    1    0    6    2    0 17.552525 0.024843 SUCCESS  11
000011001    1    2    5    0    3    1    1    4 10.877778 0.208721 SUCCESS  12
000011011    2    2    1    2    3    2    2    1  1.536364 0.992087 SUCCESS  13
000011101    5    2    1    1    1    1    0    4 10.845455 0.210611 SUCCESS  14
000011111    2    0    4    5    3    1    4    1 12.477778 0.131126 SUCCESS  15
000100011    2    3    2    3    3    0    1    3  4.671717 0.792018 SUCCESS  16
000100101    3    2    1    0    2    2    3    1  4.106061 0.847430 SUCCESS  17
000100111    1    0    3    2    0    2    5    1 10.312121 0.243799 SUCCESS  18
000101001    0    1    2    3    5    4    3    4 12.510101 0.129854 SUCCESS  19
000101011    1    0    2    1    0    4    3    3  8.243434 0.410059 SUCCESS  20
000101101    5    2    2    1    2    1    2    3  6.239394 0.620436 SUCCESS  21
000101111    1    3    1    2    0    2    3    2  4.106061 0.847430 SUCCESS  22
000110011    2    1    4    0    0    1    2    3  7.710101 0.462288 SUCCESS  23
000110101    0    3    3    3    2    2    2    1  4.138384 0.844427 SUCCESS  24
000110111    2    2    2    1    1    1    1    1  2.506061 0.961448 SUCCESS  25
000111001    0    3    3    3    3    0    3    4  8.841414 0.355850 SUCCESS  26
000111011    4    2    1    2    1    1    1    5  8.809091 0.358656 SUCCESS  27
000111101    3    3    3    3    2    1    0    2  4.671717 0.792018 SUCCESS  28
000111111    4    1    3    3    8    2    3    1 23.419192 0.002866 FAILURE  29
001000011    1    4    2    1    5    3    3    2  8.873737 0.353059 SUCCESS  30
001000101    1    2    1    3    1    3    3    5  7.807071 0.452540 SUCCESS  31
001000111    1    1    3    3    3    0    1    2  5.140404 0.742470 SUCCESS  32
001001011    2    2    1    2    1    2    4    0  5.140404 0.742470 SUCCESS  33
001001101    1    2    1    1    4    4    3    0  8.275758 0.407007 SUCCESS  34
001001111    3    1    2    2    2    1    5    0  8.275758 0.407007 SUCCESS  35
001010011    0    1    2    3    5    4    4    3 12.510101 0.129854 SUCCESS  36
001010101    2    0    1    7    0    3    1    3 19.152525 0.014065 SUCCESS  37
001010111    2    0    1    1    0    2    1    3  6.110101 0.634900 SUCCESS  38
001011011    6    3    4    0    2    0    4    1 17.649495 0.024013 SUCCESS  39
001011101    2    3    2    0    1    3    6    3 12.477778 0.131126 SUCCESS  40
001011111    3    4    2    3    1    1    3    0  6.740404 0.564883 SUCCESS  41
001100101    2    1    5    0    0    3    2    2  9.811111 0.278535 SUCCESS  42
001100111    1    2    4    2    0    1    0    1  7.677778 0.465562 SUCCESS  43
001101011    2    2    3    3    2    2    1    1  2.069697 0.978800 SUCCESS  44
001101101    1    3    3    3    3    2    1    0  5.172727 0.738965 SUCCESS  45
001101111    2    1    3    1    3    4    0    1  6.708081 0.568431 SUCCESS  46
001110101    2    2    2    1    1    1    0    1  4.041414 0.853368 SUCCESS  47
001110111    4    1    3    1    1    0    2    2  6.174747 0.627665 SUCCESS  48
001111011    3    3    3    2    3    2    1    1  3.136364 0.925511 SUCCESS  49
001111101    1    2    2    1    1    1    2    4  4.106061 0.847430 SUCCESS  50
001111111    4    0    0    1    3    3    3    0 10.312121 0.243799 SUCCESS  51
010000011    5    3    1    2    4    1    1    1  9.342424 0.314238 SUCCESS  52
010000111    2    4    1    3    4    1    2    4  7.839394 0.449314 SUCCESS  53
010001011    2    3    1    3    1    2    4    5  8.873737 0.353059 SUCCESS  54
010001111    2    0    1    3    3    0    2    4  7.742424 0.459027 SUCCESS  55
010010011    2    2    3    2    1    3    0    2  3.605051 0.890886 SUCCESS  56
010010111    1    2    1    2    2    2    1    1  2.005051 0.980857 SUCCESS  57
010011011    2    1    4    2    3    1    2    0  5.673737 0.683725 SUCCESS  58
010011111    1    1    2    1    3    1    2    0  4.574747 0.801909 SUCCESS  59
010100011    1    1    2    4    1    4    1    1  6.708081 0.568431 SUCCESS  60
010100111    2    2    0    3    3    5    6    0 18.182828 0.019897 SUCCESS  61
010101011    3    1    2    5    1    2    1    1  7.241414 0.510824 SUCCESS  62
010101111    1    1    1    1    0    2    1    2  4.542424 0.805174 SUCCESS  63
010110011    0    1    1    2    1    0    0    4  9.714141 0.285665 SUCCESS  64
010110111    3    4    1    1    2    0    3    1  6.708081 0.568431 SUCCESS  65
010111011    4    3    2    2    3    2    4    3  5.803030 0.669285 SUCCESS  66
010111111    1    2    2    1    1    2    1    2  2.005051 0.980857 SUCCESS  67
011000111    2    1    4    2    4    1    3    4  7.839394 0.449314 SUCCESS  68
011001111    0    2    5    3    1    2    1    2  8.275758 0.407007 SUCCESS  69
011010111    4    1    3    2    2    2    0    3  5.706061 0.680119 SUCCESS  70
011011111    2    0    2    2    3    3    1    1  4.106061 0.847430 SUCCESS  71
011101111    4    2    4    3    2    0    2    4  8.873737 0.353059 SUCCESS  72
011111111    3    1    2    2    2    4    4    2  5.237374 0.731930 SUCCESS  73
100000000    2    2    3    0    6    3    0    1 13.980808 0.082267 SUCCESS  74
100010000    3    0    0    4    3    1    1    2  8.243434 0.410059 SUCCESS  75
100100000    4    4    1    0    1    4    0    5 16.081818 0.041224 SUCCESS  76
100101000    4    1    0    1    2    2    2    2  5.140404 0.742470 SUCCESS  77
100110000    2    1    1    3    1    2    1    3  3.071717 0.929777 SUCCESS  78
100111000    3    3    2    0    3    1    1    1  5.140404 0.742470 SUCCESS  79
101000000    2    5    4    1    2    0    2    1  9.843434 0.276187 SUCCESS  80
101000100    3    1    0    3    3    0    2    1  6.675758 0.571985 SUCCESS  81
101001000    2    4    2    0    0    4    2    3  8.809091 0.358656 SUCCESS  82
101001100    1    1    2    1    3    4    2    6 12.477778 0.131126 SUCCESS  83
101010000    0    0    4    1    0    1    5    1 14.417172 0.071519 SUCCESS  84
101010100    1    2    2    4    0    4    1    3  7.774747 0.455777 SUCCESS  85
101011000    0    2    5    2    1    2    2    1  7.742424 0.459027 SUCCESS  86
101011100    3    3    1    3    1    1    1    0  5.641414 0.687327 SUCCESS  87
101100000    0    0    2    0    3    2    3    2  7.176768 0.517687 SUCCESS  88
101100100    3    0    0    1    2    2    2    2  5.108081 0.745964 SUCCESS  89
101101000    4    3    1    3    3    1    3    3  5.770707 0.672898 SUCCESS  90
101101100    4    4    3    3    0    1    1    0 10.344444 0.241678 SUCCESS  91
101110000    2    2    4    4    1    0    4    2  8.841414 0.355850 SUCCESS  92
101110100    1    0    3    2    1    1    3    5  9.310101 0.316815 SUCCESS  93
101111000    4    1    3    0    0    0    1    1 10.247475 0.248084 SUCCESS  94
101111100    3    2    3    2    1    0    3    3  4.671717 0.792018 SUCCESS  95
110000000    2    1    3    1    5    2    1    1  7.241414 0.510824 SUCCESS  96
110000010    1    2    2    3    0    2    3    0  5.641414 0.687327 SUCCESS  97
110000100    3    2    0    1    2    0    2    3  5.641414 0.687327 SUCCESS  98
110001000    3    1    0    5    1    1    2    4 10.877778 0.208721 SUCCESS  99
110001010    1    0    2    4    0    7    7    1 33.196970 0.000057 FAILURE 100
110010000    2    4    1    0    3    3    1    5 10.910101 0.206845 SUCCESS 101
110010010    1    0    3    1    3    2    5    2  8.809091 0.358656 SUCCESS 102
110010100    2    2    1    2    1    1    0    0  5.576768 0.694521 SUCCESS 103
110011000    1    1    1    1    4    1    1    1  5.609091 0.690926 SUCCESS 104
110011010    1    1    2    1    2    0    5    2  8.243434 0.410059 SUCCESS 105
110100000    3    6    1    2    2    1    3    2 10.409091 0.237478 SUCCESS 106
110100010    0    2    0    2    3    0    4    3  9.277778 0.319408 SUCCESS 107
110100100    2    4    2    0    0    4    1    1  9.277778 0.319408 SUCCESS 108
110101000    0    0    5    2    0    4    2    2 12.914141 0.114838 SUCCESS 109
110101010    2    3    3    2    1    2    1    1  2.570707 0.958352 SUCCESS 110
110101100    0    2    1    3    1    2    1    1  4.574747 0.801909 SUCCESS 111
110110000    0    1    2    3    2    1    0    1  6.110101 0.634900 SUCCESS 112
110110010    4    4    1    1    1    1    2    1  6.708081 0.568431 SUCCESS 113
110110100    2    1    1    2    3    2    4    2  3.637374 0.888271 SUCCESS 114
110111000    3    0    2    3    0    0    2    3  7.710101 0.462288 SUCCESS 115
110111010    3    2    1    3    1    1    2    3  3.104040 0.927660 SUCCESS 116
110111100    3    1    4    0    4    1    2    0  9.811111 0.278535 SUCCESS 117
111000000    3    1    3    3    5    1    4    0 11.443434 0.177817 SUCCESS 118
111000010    2    3    1    2    3    0    2    1  4.106061 0.847430 SUCCESS 119
111000100    2    1    2    2    0    1    0    2  5.075758 0.749449 SUCCESS 120
111000110    3    1    3    0    0    0    3    1  8.712121 0.367160 SUCCESS 121
111001000    1    3    3    1    4    2    2    3  4.704040 0.788689 SUCCESS 122
111001010    1    2    0    2    2    2    0    2  4.574747 0.801909 SUCCESS 123
111001100    1    2    2    3    2    2    1    0  3.572727 0.893473 SUCCESS 124
111010000    2    4    1    3    2    2    1    3  4.170707 0.841402 SUCCESS 125
111010010    2    2    2    1    1    3    1    2  2.037374 0.979845 SUCCESS 126
111010100    2    1    5    2    2    1    3    1  6.740404 0.564883 SUCCESS 127
111010110    4    2    2    2    0    4    1    3  7.273737 0.507407 SUCCESS 128
111011000    1    0    1    1    2    4    0    2  7.677778 0.465562 SUCCESS 129
111011010    3    1    1    2    4    2    2    2  3.637374 0.888271 SUCCESS 130
111011100    1    2    0    1    1    1    2    1  4.542424 0.805174 SUCCESS 131
111100000    3    1    3    2    3    1    2    1  3.104040 0.927660 SUCCESS 132
111100010    1    2    2    3    1    1    5    2  6.740404 0.564883 SUCCESS 133
111100100    1    1    5    2    6    1    4    4 18.748485 0.016264 SUCCESS 134
111100110    2    1    2    3    0    2    3    0  5.641414 0.687327 SUCCESS 135
111101000    1    3    1    2    3    2    1    5  7.273737 0.507407 SUCCESS 136
111101010    3    1    4    3    1    1    1    0  7.209091 0.514251 SUCCESS 137
111101100    0    4    3    2    1    4    0    2  9.310101 0.316815 SUCCESS 138
111101110    3    1    1    2    2    1    2    2  2.037374 0.979845 SUCCESS 139
111110000    2    1    3    1    3    1    3    2  3.104040 0.927660 SUCCESS 140
111110010    2    2    2    2    5    3    1    3  6.271717 0.616824 SUCCESS 141
111110100    3    2    1    0    4    2    0    2  7.209091 0.514251 SUCCESS 142
111110110    1    2    1    4    2    0    0    1  7.677778 0.465562 SUCCESS 143
111111000    0    2    1    2    2    1    5    1  8.243434 0.410059 SUCCESS 144
111111010    4    1    3    1    3    2    1    3  5.205051 0.735452 SUCCESS 145
111111100    3    2    0    1    3    3    4    1  6.740404 0.564883 SUCCESS 146
111111110    4    1    2    2    2    4    4    2  6.805051 0.557805 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    1    1    0    1    3    0    3  6.643434 0.575545 SUCCESS   0
000000011    1    0    0    2    0    2    0    2  8.647475 0.372901 SUCCESS   1
000000101    2    2    4    2    3    1    2    3  3.669697 0.885628 SUCCESS   2
000000111    1    0    1    6    1    1    1    3 13.415152 0.098342 SUCCESS   3
000001001    1    0    3    2    0    0    2    2  7.144444 0.521132 SUCCESS   4
000001011    2    3    2    3    0    2    4    3  5.738384 0.676510 SUCCESS   5
000001101    1    2    0    1    1    3    1    3  5.108081 0.745964 SUCCESS   6
000001111    1    2    1    8    1    4    0    1 24.857576 0.001643 FAILURE   7
000010001    2    2    0    1    4    2    1    2  5.140404 0.742470 SUCCESS   8
000010011    0    3    2    1    0    0    1    0  9.681818 0.288072 SUCCESS   9
000010101    2    2    1    1    3    1    2    0  4.073737 0.850410 SUCCESS  10
