		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   30   24   26   18   19   24   25   26  4.544677 0.804947 SUCCESS   0
000000011   26   26   24   22   15   23   22   29  5.433716 0.710372 SUCCESS   1
000000101   18   21   27   20   26   23   24   27  3.815176 0.873402 SUCCESS   2
000000111   27   37   25   26   20   29   25   24  8.877335 0.352749 SUCCESS   3
000001001   20   23   22   16   22   28   29   19  7.059539 0.530223 SUCCESS   4
000001011   18   24   22   21   33   21   17   27  8.703897 0.367887 SUCCESS   5
000001101   18   24   27   24   23   22   22   28  3.154520 0.924289 SUCCESS   6
000001111   23   24   19   22   24   31   24   20  4.247449 0.834136 SUCCESS   7
000010001   32   24   27   19   25   15   23   34 11.722524 0.164020 SUCCESS   8
000010011   24   19   17   20   22   28   25   29  6.085766 0.637625 SUCCESS   9
000010101   25   26   23   33   16   30   26   22  8.011466 0.432351 SUCCESS  10
000010111   20   30   24   32   29   27   18   22  7.765871 0.456668 SUCCESS  11
000011001   24   23   25   32   32   24   27   27  5.581338 0.694013 SUCCESS  12
000011011   18   23   26   19   27   28   26   19  5.340377 0.720653 SUCCESS  13
000011101   27   22   29   27   26   21   20   23  3.214760 0.920166 SUCCESS  14
000011111   30   20   16   24   28   27   33   20  9.934517 0.269652 SUCCESS  15
000100011   29   32   23   24   24   22   26   31  5.640254 0.687456 SUCCESS  16
000100101   17   29   27   28   25   25   26   20  5.011373 0.756360 SUCCESS  17
000100111   21   23   17   19   24   24   17   38 14.296302 0.074362 SUCCESS  18
000101001   29   28   30   21   18   25   23   27  5.384730 0.715775 SUCCESS  19
000101011   32   24   27   32   21   16   15   23 12.492407 0.130549 SUCCESS  20
