		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111011    3    2    0    1    3    1    1    0  6.643434 0.575545 SUCCESS  27
000111101    3    2    4    3    5    0    1    2 10.409091 0.237478 SUCCESS  28
000111111    6    5    0    3    0    2    2    2 17.649495 0.024013 SUCCESS  29
001000011    3    0    2    1    2    2    3    1  4.106061 0.847430 SUCCESS  30
001000101    2    1    0    0    0    1    2    2  7.112121 0.524585 SUCCESS  31
001000111    1    2    0    1    3    2    2    1  4.073737 0.850410 SUCCESS  32
001001011    0    2    2    2    2    1    2    4  4.639394 0.795331 SUCCESS  33
001001101    1    2    3    4    1    4    1    2  6.239394 0.620436 SUCCESS  34
001001111    2    1    2    1    3    2    2    0  3.572727 0.893473 SUCCESS  35
001010011    1    3    2    3    3    2    2    3  2.635354 0.955120 SUCCESS  36
001010101    1    1    2    1    1    1    5    1  7.710101 0.462288 SUCCESS  37
001010111    0    1    3    2    1    5    2    1  8.776768 0.361476 SUCCESS  38
001011011    1    3    3    1    2    0    0    3  6.675758 0.571985 SUCCESS  39
001011101    2    3    3    2    2    1    3    4  4.203030 0.838356 SUCCESS  40
001011111    2    3    1    4    4    2    2    0  7.273737 0.507407 SUCCESS  41
001100101    4    2    1    2    3    1    1    0  6.174747 0.627665 SUCCESS  42
001100111    2    2    2    2    1    4    2    1  3.104040 0.927660 SUCCESS  43
001101011    0    3    1    3    5    0    3    0 12.914141 0.114838 SUCCESS  44
001101101    2    1    1    2    1    4    3    1  4.639394 0.795331 SUCCESS  45
001101111    0    3    3    3    3    0    3    2  6.740404 0.564883 SUCCESS  46
001110101    3    2    2    1    2    2    4    2  3.136364 0.925511 SUCCESS  47
001110111    2    3    3    0    4    2    0    4  9.342424 0.314238 SUCCESS  48
001111011    3    1    3    2    4    1    0    1  6.708081 0.568431 SUCCESS  49
001111101    6    2    1    1    3    4    1    4 14.578788 0.067872 SUCCESS  50
001111111    5    1    0    2    2    2    2    2  7.241414 0.510824 SUCCESS  51
010000011    3    3    3    3    0    1    2    0  6.708081 0.568431 SUCCESS  52
010000111    5    0    4    1    3    0    4    1 14.514141 0.069310 SUCCESS  53
010001011    0    0    2    1    0    0    1    3  9.681818 0.288072 SUCCESS  54
010001111    4    1    3    3    2    4    1    3  6.805051 0.557805 SUCCESS  55
010010011    2    6    4    1    1    3    3    2 12.510101 0.129854 SUCCESS  56
010010111    3    1    2    5    1    3    3    4  9.407071 0.309128 SUCCESS  57
010011011    1    1    3    2    1    4    1    3  5.172727 0.738965 SUCCESS  58
010011111    4    1    0    0    3    3    1    3  8.776768 0.361476 SUCCESS  59
010100011    7    1    5    3    1    1    4    2 21.851515 0.005198 FAILURE  60
010100111    2    1    3    1    2    2    2    4  3.637374 0.888271 SUCCESS  61
010101011    3    2    1    3    2    2    5    2  6.271717 0.616824 SUCCESS  62
010101111    4    2    2    1    3    4    2    2  5.237374 0.731930 SUCCESS  63
010110011    1    1    1    1    1    0    2    6 12.881818 0.115981 SUCCESS  64
010110111    3    3    1    3    1    1    1    2  3.605051 0.890886 SUCCESS  65
010111011    0    2    1    4    2    1    3    4  7.774747 0.455777 SUCCESS  66
010111111    0    3    2    1    5    2    2    1  8.275758 0.407007 SUCCESS  67
011000111    2    2    2    2    3    1    2    0  3.071717 0.929777 SUCCESS  68
011001111    2    2    2    2    1    4    2    4  4.704040 0.788689 SUCCESS  69
011010111    1    4    1    4    2    1    1    1  6.708081 0.568431 SUCCESS  70
011011111    1    2    2    2    0    0    2    0  6.611111 0.579111 SUCCESS  71
011101111    1    4    1    1    1    2    3    5  9.342424 0.314238 SUCCESS  72
011111111    3    2    0    1    1    3    5    4 10.910101 0.206845 SUCCESS  73
100000000    3    1    0    1    2    2    3    0  6.142424 0.631282 SUCCESS  74
100010000    3    4    1    6    3    4    2    0 16.146465 0.040331 SUCCESS  75
100100000    1    2    1    1    2    2    2    2  1.504040 0.992641 SUCCESS  76
100101000    9    2    3    2    2    1    3    3 27.556566 0.000566 FAILURE  77
100110000    0    2    3    4    2    4    2    3  7.306061 0.504000 SUCCESS  78
100111000    1    2    2    1    2    2    4    0  5.140404 0.742470 SUCCESS  79
101000000    3    3    0    1    2    1    1    2  4.607071 0.798628 SUCCESS  80
101000100    2    3    2    0    0    1    0    3  7.677778 0.465562 SUCCESS  81
101001000    1    0    0    3    3    1    5    2 10.845455 0.210611 SUCCESS  82
101001100    0    2    3    4    3    3    2    0  7.774747 0.455777 SUCCESS  83
101010000    2    5    6    3    1    2    3    3 15.144444 0.056397 SUCCESS  84
101010100    0    3    5    2    5    1    1    4 15.079798 0.057612 SUCCESS  85
101011000    0    1    1    0    3    1    0    1  8.647475 0.372901 SUCCESS  86
101011100    1    2    2    3    1    3    2    1  2.570707 0.958352 SUCCESS  87
101100000    0    2    0    1    2    2    4    1  7.176768 0.517687 SUCCESS  88
101100100    0    2    3    2    0    1    0    2  7.144444 0.521132 SUCCESS  89
101101000    1    1    3    1    2    3    3    1  3.605051 0.890886 SUCCESS  90
101101100    1    1    0    1    2    3    2    2  4.073737 0.850410 SUCCESS  91
101110000    0    2    3    4    2    3    1    2  5.706061 0.680119 SUCCESS  92
101110100    3    3    3    0    2    1    2    2  4.138384 0.844427 SUCCESS  93
101111000    3    2    3    0    2    1    2    4  5.706061 0.680119 SUCCESS  94
101111100    2    2    1    3    1    1    2    0  4.073737 0.850410 SUCCESS  95
110000000    0    1    2    1    1    2    3    1  4.574747 0.801909 SUCCESS  96
110000010    1    1    3    1    0    6    3    3 13.479798 0.096373 SUCCESS  97
110000100    1    2    2    1    5    1    1    4  8.809091 0.358656 SUCCESS  98
110001000    3    1    1    5    2    2    2    1  6.740404 0.564883 SUCCESS  99
110001010    2    0    4    3    2    2    4    2  6.772727 0.561341 SUCCESS 100
110010000    2    3    3    0    1    5    1    2  8.809091 0.358656 SUCCESS 101
110010010    1    0    3    2    2    2    1    1  4.073737 0.850410 SUCCESS 102
110010100    9    2    3    4    3    1    1    2 29.625253 0.000246 FAILURE 103
110011000    1    1    1    2    2    0    2    5  8.243434 0.410059 SUCCESS 104
110011010    0    3    3    0    2    0    1    1  8.178788 0.416203 SUCCESS 105
110100000    3    3    0    0    3    1    3    2  6.708081 0.568431 SUCCESS 106
110100010    1    2    3    0    0    1    1    3  6.643434 0.575545 SUCCESS 107
110100100    1    3    2    2    1    0    4    2  5.673737 0.683725 SUCCESS 108
110101000    2    3    3    4    1    2    3    1  4.704040 0.788689 SUCCESS 109
110101010    2    4    4    4    6    2    1    5 19.847475 0.010929 SUCCESS 110
110101100    0    2    2    2    3    0    2    1  5.108081 0.745964 SUCCESS 111
110110000    1    1    0    1    1    4    1    1  7.144444 0.521132 SUCCESS 112
110110010    1    1    2    4    2    2    1    2  3.605051 0.890886 SUCCESS 113
110110100    1    3    1    2    2    1    2    2  2.037374 0.979845 SUCCESS 114
110111000    1    1    1    3    2    1    0    2  4.574747 0.801909 SUCCESS 115
110111010    1    1    2    1    1    0    1    4  6.643434 0.575545 SUCCESS 116
110111100    3    4    5    1    4    0    2    3 12.510101 0.129854 SUCCESS 117
111000000    2    0    2    2    2    2    3    1  3.071717 0.929777 SUCCESS 118
111000010    2    2    4    1    2    1    3    5  8.340404 0.400944 SUCCESS 119
111000100    2    3    0    1    1    4    2    1  6.174747 0.627665 SUCCESS 120
111000110    1    2    2    0    4    1    1    2  5.641414 0.687327 SUCCESS 121
111001000    1    2    1    1    1    4    2    1  4.607071 0.798628 SUCCESS 122
111001010    5    1    3    5    2    2    2    5 15.144444 0.056397 SUCCESS 123
111001100    1    1    1    2    0    0    3    2  6.110101 0.634900 SUCCESS 124
111010000    5    3    1    0    2    2    0    3 10.344444 0.241678 SUCCESS 125
111010010    3    3    2    2    1    2    5    4  8.372727 0.397933 SUCCESS 126
111010100    2    5    5    3    1    4    3    0 15.112121 0.057002 SUCCESS 127
111010110    1    1    3    2    0    0    2    0  7.645455 0.468846 SUCCESS 128
111011000    3    1    1    4    2    3    3    1  5.205051 0.735452 SUCCESS 129
111011010    3    2    0    2    2    2    1    0  5.108081 0.745964 SUCCESS 130
111011100    1    0    3    1    4    3    0    2  8.243434 0.410059 SUCCESS 131
111100000    2    0    1    2    2    1    2    2  3.039394 0.931861 SUCCESS 132
111100010    2    2    3    2    2    5    4    0  9.374747 0.311675 SUCCESS 133
111100100    0    2    3    2    1    4    2    0  7.209091 0.514251 SUCCESS 134
111100110    1    1    2    3    1    1    3    0  5.108081 0.745964 SUCCESS 135
111101000    5    3    0    1    2    2    1    4 10.376768 0.239571 SUCCESS 136
111101010    2    9    4    2    4    2    2    2 29.657576 0.000243 FAILURE 137
111101100    3    1    1    4    4    5    1    1 11.443434 0.177817 SUCCESS 138
111101110    2    0    1    1    2    1    1    2  4.041414 0.853368 SUCCESS 139
111110000    4    1    1    2    4    2    5    0 11.944444 0.153700 SUCCESS 140
111110010    1    3    3    3    1    5    1    2  7.807071 0.452540 SUCCESS 141
111110100    7    5    0    1    1    1    1    3 22.287879 0.004410 FAILURE 142
111110110    3    2    1    3    4    4    1    1  6.772727 0.561341 SUCCESS 143
111111000    4    3    1    3    5    3    5    1 14.110101 0.078940 SUCCESS 144
111111010    4    6    0    1    1    1    1    3 15.015152 0.058852 SUCCESS 145
111111100    3    0    1    1    4    4    4    2  9.875758 0.273855 SUCCESS 146
111111110    3    2    0    1    1    3    5    4 10.910101 0.206845 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 1.984375	M = 1024	N = 8	m = 9	n = 8192
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    3    4    1    1    1    2    3  4.671717 0.792018 SUCCESS   0
000000011    3    3    4    4    1    2    2    4  7.871717 0.446101 SUCCESS   1
000000101    1    1    2    1    7    2    1    1 15.516162 0.049853 SUCCESS   2
000000111    2    4    5    2    0    2    1    1  9.843434 0.276187 SUCCESS   3
000001001    3    1    1    0    5    3    3    2  9.342424 0.314238 SUCCESS   4
000001011    0    1    1    2    4    1    2    0  7.677778 0.465562 SUCCESS   5
000001101    1    0    1    3    2    2    3    2  4.106061 0.847430 SUCCESS   6
000001111    3    2    3    3    0    5    1    1  9.342424 0.314238 SUCCESS   7
000010001    4    3    0    0    0    0    5    3 16.017172 0.042135 SUCCESS   8
000010011    2    1    0    0    2    1    4    2  7.176768 0.517687 SUCCESS   9
000010101    2    3    6    1    3    2    2    2  9.908081 0.271537 SUCCESS  10
000010111    1    1    1    0    3    1    1    1  5.576768 0.694521 SUCCESS  11
000011001    7    1    0    1    1    4    0    1 21.188889 0.006662 FAILURE  12
000011011    4    1    1    3    4    4    2    3  8.372727 0.397933 SUCCESS  13
000011101    0    2    5    1    2    1    0    1 10.279798 0.245934 SUCCESS  14
000011111    1    1    2    3    0    0    1    1  6.611111 0.579111 SUCCESS  15
000100011    2    2    2    1    1    1    7    2 14.514141 0.069310 SUCCESS  16
000100101    2    0    2    4    2    3    0    4  8.809091 0.358656 SUCCESS  17
000100111    0    1    1    1    2    2    5    3  8.776768 0.361476 SUCCESS  18
000101001    0    2    1    1    0    2    1    5 10.279798 0.245934 SUCCESS  19
000101011    2    3    5    3    0    1    0    1 10.845455 0.210611 SUCCESS  20
000101101    1    0    2    2    2    1    1    1  4.041414 0.853368 SUCCESS  21
000101111    0    2    2    0    1    1    2    2  5.075758 0.749449 SUCCESS  22
000110011    5    4    1    0    1    0    4    1 14.481818 0.070040 SUCCESS  23
000110101    4    1    2    1    1    0    6    0 16.017172 0.042135 SUCCESS  24
000110111    4    2    1    3    5    3    3    3  9.439394 0.306595 SUCCESS  25
000111001    1    2    4    4    3    0    2    1  7.774747 0.455777 SUCCESS  26
000111011    0    1    3    1    3    1    1    1  5.609091 0.690926 SUCCESS  27
000111101    3    4    2    1    1    4    1    2  6.239394 0.620436 SUCCESS  28
000111111    2    3    2    6    2    0    0    0 14.982828 0.059480 SUCCESS  29
001000011    2    3    3    2    1    3    2    2  2.102020 0.977723 SUCCESS  30
001000101    2    2    2    1    0    2    2    2  2.538384 0.959917 SUCCESS  31
001000111    0    2    0    1    1    2    4    3  7.710101 0.462288 SUCCESS  32
001001011    1    0    1    3    2    3    1    1  5.108081 0.745964 SUCCESS  33
001001101    2    3    2    3    2    3    3    0  4.170707 0.841402 SUCCESS  34
001001111    1    1    1    2    3    4    4    4  8.340404 0.400944 SUCCESS  35
001010011    1    3    2    2    2    3    1    2  2.069697 0.978800 SUCCESS  36
001010101    3    2    2    1    4    4    2    2  5.237374 0.731930 SUCCESS  37
001010111    3    4    3    4    1    3    2    3  6.837374 0.554276 SUCCESS  38
001011011    0    1    2    1    2    0    2    2  5.075758 0.749449 SUCCESS  39
001011101    2    1    0    0    2    1    0    2  7.112121 0.524585 SUCCESS  40
001011111    1    3    2    2    2    2    1    3  2.069697 0.978800 SUCCESS  41
