		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110110100   12   12   13   11    8   13   13    9  3.952413 0.861391 SUCCESS 114
110111000    3    7    7    9   16    8    5   13 14.784287 0.063478 SUCCESS 115
110111010    8    8   12    6   15   14    9    7  8.102556 0.423517 SUCCESS 116
110111100   11    7    7   11   10    3   13   12  8.520763 0.384320 SUCCESS 117
111000000   10   17   11   10   16    8    7   10  9.922235 0.270527 SUCCESS 118
111000010   12   12   10   14   12    7    5    7  7.285297 0.506187 SUCCESS 119
111000100   14   11    7   10   13    7    9   10  4.584512 0.800920 SUCCESS 120
111000110    5   13   12   17   13   10    5   13 13.111460 0.108072 SUCCESS 121
111001000   12    7    8   10   10   11   12   12  2.621175 0.955841 SUCCESS 122
111001010    9   11    3    5    6   11   12    8 10.662876 0.221542 SUCCESS 123
111001100   14    7   11   17    6   10    8   10  9.647687 0.290629 SUCCESS 124
111010000   13   16    9    8   15   12   12   12  8.517571 0.384610 SUCCESS 125
111010010   10   13   12    9   11    8    8   10  2.337050 0.968897 SUCCESS 126
111010100   10    4    8    6   10   10    5   14 10.209552 0.250625 SUCCESS 127
111010110    9   10   11    9   13   10   15   17  8.482454 0.387815 SUCCESS 128
111011000   14   12   11    8   10   12   10   11  2.895723 0.940730 SUCCESS 129
111011010   12    7   16    7   14   11   11    8  8.048285 0.428768 SUCCESS 130
111011100    7    8    9    6    9   17    6   11 10.075471 0.259769 SUCCESS 131
111100000   11   14   11   11   17    6   10   10  8.367527 0.398417 SUCCESS 132
111100010    8   12    8   12   13    5   16   11  8.785734 0.360693 SUCCESS 133
111100100   10    3    3    8    9   11   12   13 12.208006 0.142162 SUCCESS 134
111100110    9   12   11   11    6    6   10   13  4.958025 0.762053 SUCCESS 135
111101000   13   14   15    7   19   10   14   10 15.454695 0.050884 SUCCESS 136
111101010    9    5    2    9    4   10   11   12 13.896795 0.084495 SUCCESS 137
111101100   11   10   17    9   11    5    9   10  7.933358 0.440007 SUCCESS 138
111101110    8    8   12    6    8   12    6   10  5.545430 0.698002 SUCCESS 139
111110000    8   16   11   15   14    9   11    8  8.731463 0.365453 SUCCESS 140
111110010    9    6    3    9    6   12   13   10 10.085048 0.259107 SUCCESS 141
111110100   10    7    9    9   16   14   12    9  6.822397 0.555911 SUCCESS 142
111110110   15    7   15   13   11    7   13    4 12.463399 0.131695 SUCCESS 143
111111000   10   18    7   18   14    8   17   14 22.107694 0.004720 FAILURE 144
111111010   13    9    7   11   10   13   16    7  7.435341 0.490471 SUCCESS 145
111111100    5   13    7   13    8   11   14    9  7.569423 0.476618 SUCCESS 146
111111110    6   13    8   13    8   13    9   12  5.685896 0.682369 SUCCESS 147

