		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.265625	M = 144	N = 8	m = 9	n = 1152
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    0    0    0    1    0    0  3.799776 0.874721 SUCCESS   0
000000011    0    0    0    0    0    1    0    0  3.799776 0.874721 SUCCESS   1
000000101    0    0    0    0    0    1    0    0  3.799776 0.874721 SUCCESS   2
000000111    0    0    0    0    1    1    0    1  7.247587 0.510171 SUCCESS   3
000001001    1    1    0    0    0    1    0    0  7.247587 0.510171 SUCCESS   4
000001011    0    0    0    0    0    1    0    1  5.523681 0.700415 SUCCESS   5
000001101    1    0    0    0    0    0    0    1  5.523681 0.700415 SUCCESS   6
000001111    0    0    1    0    2    0    0    1 16.326824 0.037934 SUCCESS   7
000010001    0    0    0    0    0    0    0    0  2.075870 0.978597 SUCCESS   8
000010011    0    1    0    0    0    0    0    0  3.799776 0.874721 SUCCESS   9
000010101    0    0    1    1    0    0    0    0  5.523681 0.700415 SUCCESS  10
000010111    1    0    0    0    0    1    0    1  7.247587 0.510171 SUCCESS  11
000011001    1    0    0    0    0    0    0    0  3.799776 0.874721 SUCCESS  12
000011011    2    1    0    0    1    0    0    1 18.050730 0.020849 SUCCESS  13
000011101    0    0    0    0    0    0    0    1  3.799776 0.874721 SUCCESS  14
000011111    0    0    2    0    0    0    0    1 14.602918 0.067342 SUCCESS  15
000100011    0    0    0    1    0    0    2    0 14.602918 0.067342 SUCCESS  16
000100101    0    0    0    0    2    1    0    1 16.326824 0.037934 SUCCESS  17
000100111    0    0    0    2    0    0    0    0 12.879012 0.116081 SUCCESS  18
000101001    0    0    0    0    0    0    1    0  3.799776 0.874721 SUCCESS  19
000101011    0    0    0    1    1    0    0    0  5.523681 0.700415 SUCCESS  20
000101101    1    0    0    0    0    0    2    0 14.602918 0.067342 SUCCESS  21
000101111    2    1    0    0    0    1    0    0 16.326824 0.037934 SUCCESS  22
000110011    0    0    0    0    0    0    0    0  2.075870 0.978597 SUCCESS  23
000110101    0    0    0    0    0    0    1    0  3.799776 0.874721 SUCCESS  24
000110111    0    0    0    0    0    1    0    0  3.799776 0.874721 SUCCESS  25
000111001    0    0    0    0    0    0    0    0  2.075870 0.978597 SUCCESS  26
000111011    0    0    0    1    0    0    0    1  5.523681 0.700415 SUCCESS  27
